total_budget,sigma,n_per_coordinate,query_price,query_cost,planning_cost,pilot_cost,remaining_budget,trial,task,offset,state_error,state_radius,coverage,full_static_lower,candidate_upper,accepted,false_accept,candidate_risk,fallback_risk,selected_risk,full_static_numeric,net_gain
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,38,2,-0.03,0.010042902012639425,0.02413725245658695,1,0.0,0.0012043738881988841,0,0,0.0002636462241184116,5.7976894448973575e-06,5.7976894448973575e-06,5.800216249718336e-07,0.10004358296257489
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,39,3,-0.015,0.007627990359849011,0.02413725245658695,1,0.0,0.00040395720138191227,0,0,6.602130089085292e-05,1.0204711974169977e-06,1.0204711974169977e-06,5.844770508453922e-07,0.5727521289427984
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,40,4,0.0,0.005007743280450719,0.02413725245658695,1,0.0,0.00019882598258311534,0,0,1.291427850539361e-07,8.022035633362115e-07,8.022035633362115e-07,5.859675466455748e-07,0.7304474492841289
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,41,5,0.015,0.005992315057968082,0.02413725245658695,1,0.0,0.000584133458749492,0,0,6.60213008908528e-05,2.2726263958785644e-06,2.2726263958785644e-06,5.844770508457932e-07,0.25718131757412893
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,42,6,0.03,0.005310559710810615,0.02413725245658695,1,0.0,0.0009890386700817033,0,0,0.0002636462241184123,1.60961712331189e-06,1.60961712331189e-06,5.800216249721478e-07,0.36034757370045634
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,43,7,0.045,0.014639205422861826,0.02413725245658695,1,0.0,0.0010893065161097447,0,0,0.0005928260633761068,4.799972101103873e-06,4.799972101103873e-06,5.726493110327085e-07,0.11930263321760007
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,44,8,0.06,0.0016447794693138355,0.02413725245658695,1,0.0,0.0019949917185678534,0,0,0.0010532645790275856,7.515723011177084e-07,7.515723011177084e-07,5.624397023605016e-07,0.7483507594998694
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,45,0,-0.06,0.003490259045963574,0.02413725245658695,1,0.0,0.0021757167053521142,0,0,0.0010532645790275825,8.007319668998449e-07,8.007319668998449e-07,5.624397023594726e-07,0.7024069546480617
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,46,1,-0.045,0.010984973147675962,0.02413725245658695,1,0.0,0.0018794856699941775,0,0,0.0005928260633761066,6.379709460903654e-06,6.379709460903654e-06,5.726493110345916e-07,0.0897610329347943
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,47,2,-0.03,0.001730645505546513,0.02413725245658695,1,0.0,0.000813456082898411,0,0,0.0002636462241184116,8.956180404337633e-07,8.956180404337633e-07,5.800216249718336e-07,0.6476216409072321
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,48,3,-0.015,0.008709227228159052,0.02413725245658695,1,0.0,0.0006703188911838059,0,0,6.602130089085292e-05,5.203920258849308e-06,5.203920258849308e-06,5.844770508453922e-07,0.11231475921474475
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,49,4,0.0,0.020403977755808107,0.02413725245658695,1,0.0,0.000413129571979466,0,0,1.291427850539361e-07,8.844529010023136e-06,8.844529010023136e-06,5.859675466455748e-07,0.06625197859394459
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,50,5,0.015,0.010345007678014988,0.02413725245658695,1,0.0,0.0002993756323189404,0,0,6.60213008908528e-05,2.690089533221833e-06,2.690089533221833e-06,5.844770508457932e-07,0.21727048249795014
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,51,6,0.03,0.01587858583765624,0.02413725245658695,1,0.0,0.0009425212036699209,0,0,0.0002636462241184123,9.872474463728847e-07,9.872474463728847e-07,5.800216249721478e-07,0.5875139278436511
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,52,7,0.045,0.0030568446353597457,0.02413725245658695,1,0.0,0.0013041023368089155,0,0,0.0005928260633761068,1.2330797608515194e-06,1.2330797608515194e-06,5.726493110327085e-07,0.46440573368689303
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,53,8,0.06,0.014160705759635182,0.02413725245658695,1,0.0,0.0021215099974317714,0,0,0.0010532645790275856,7.515723011177084e-07,7.515723011177084e-07,5.624397023605016e-07,0.7483507594998694
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,54,0,-0.06,0.017051018611175472,0.02413725245658695,1,0.0,0.0021659793416697526,0,0,0.0010532645790275825,1.2379965422864466e-06,1.2379965422864466e-06,5.624397023594726e-07,0.45431443719600934
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,55,1,-0.045,0.007418150875190804,0.02413725245658695,1,0.0,0.0012433676975754581,0,0,0.0005928260633761066,2.040727991875839e-06,2.040727991875839e-06,5.726493110345916e-07,0.2806103083381592
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,56,2,-0.03,0.0048723684951525225,0.02413725245658695,1,0.0,0.0008190335484977244,0,0,0.0002636462241184116,8.956180404337633e-07,8.956180404337633e-07,5.800216249718336e-07,0.6476216409072321
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,57,3,-0.015,0.009219901619969226,0.02413725245658695,1,0.0,0.0004770505070822475,0,0,6.602130089085292e-05,8.801103241455706e-07,8.801103241455706e-07,5.844770508453922e-07,0.6640952103508326
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,58,4,0.0,0.005030765583473971,0.02413725245658695,1,0.0,0.00019293009452864447,0,0,1.291427850539337e-07,8.022035633362231e-07,8.022035633362231e-07,5.859675466455748e-07,0.7304474492841183
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,59,5,0.015,0.0092180640780803,0.02413725245658695,1,0.0,0.0006677881404161702,0,0,6.60213008908528e-05,5.203920258849361e-06,5.203920258849361e-06,5.844770508457932e-07,0.11231475921482065
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,60,6,0.03,0.005508865141815471,0.02413725245658695,1,0.0,0.001039712733858935,0,0,0.0002636462241184123,2.617898476510239e-06,2.617898476510239e-06,5.800216249721478e-07,0.2215600147127704
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,61,7,0.045,0.0033404502124769367,0.02413725245658695,1,0.0,0.0014293946937288472,0,0,0.0005928260633761068,7.674305283663565e-07,7.674305283663565e-07,5.726493110327085e-07,0.7461904235836403
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,62,8,0.06,0.001427682083053841,0.02413725245658695,1,0.0,0.002123809016504809,0,0,0.0010532645790275856,8.007319668998163e-07,8.007319668998163e-07,5.624397023605016e-07,0.7024069546493719
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,63,0,-0.06,0.010754600285561352,0.02413725245658695,1,0.0,0.002586261550604404,0,0,0.0010532645790275825,6.912462295040065e-06,6.912462295040065e-06,5.624397023594726e-07,0.0813660427143368
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,64,1,-0.045,0.0024743685041382,0.02413725245658695,1,0.0,0.0014820222821698241,0,0,0.0005928260633761066,1.1121429799958573e-06,1.1121429799958573e-06,5.726493110345916e-07,0.5149061958173082
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,65,2,-0.03,0.009234380329891507,0.02413725245658695,1,0.0,0.0005975818383155971,0,0,0.0002636462241184116,5.300465558771898e-06,5.300465558771898e-06,5.800216249718336e-07,0.109428430114396
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,66,3,-0.015,0.002498653391228943,0.02413725245658695,1,0.0,0.0004488753981179757,0,0,6.602130089085292e-05,7.589607251607833e-07,7.589607251607833e-07,5.844770508453922e-07,0.7701018398831807
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,67,4,0.0,0.002732005859278083,0.02413725245658695,1,0.0,0.00018085344508871762,0,0,1.291427850539337e-07,8.022035633362231e-07,8.022035633362231e-07,5.859675466455748e-07,0.7304474492841183
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,68,5,0.015,0.007987223306911252,0.02413725245658695,1,0.0,0.0002899344272566206,0,0,6.60213008908528e-05,4.097861062536931e-06,4.097861062536931e-06,5.844770508457932e-07,0.14262978708310603
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,69,6,0.03,0.0071470734320309,0.02413725245658695,1,0.0,0.000647283858241194,0,0,0.0002636462241184123,3.6273768902349335e-06,3.6273768902349335e-06,5.800216249721478e-07,0.15990111932774145
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,70,7,0.045,0.010509526652914953,0.02413725245658695,1,0.0,0.0018536497535102166,0,0,0.0005928260633761068,6.37970946090376e-06,6.37970946090376e-06,5.726493110327085e-07,0.08976103293449762
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,71,8,0.06,0.005169021382786835,0.02413725245658695,1,0.0,0.0021866894696467498,0,0,0.0010532645790275856,8.007319668998163e-07,8.007319668998163e-07,5.624397023605016e-07,0.7024069546493719
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,72,0,-0.06,0.008058499675384597,0.02413725245658695,1,0.0,0.0021312153037669887,0,0,0.0010532645790275825,8.007319668998449e-07,8.007319668998449e-07,5.624397023594726e-07,0.7024069546480617
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,73,1,-0.045,0.010008646749644943,0.02413725245658695,1,0.0,0.001747300302010318,0,0,0.0005928260633761066,4.475771605426277e-06,4.475771605426277e-06,5.726493110345916e-07,0.1279442655966472
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,74,2,-0.03,0.0047706962163971914,0.02413725245658695,1,0.0,0.0008749694817943838,0,0,0.0002636462241184116,7.495971494488341e-07,7.495971494488341e-07,5.800216249718336e-07,0.7737777890408382
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,75,3,-0.015,0.006308899059093964,0.02413725245658695,1,0.0,0.0005529080566405049,0,0,6.602130089085292e-05,1.3844435199348182e-06,1.3844435199348182e-06,5.844770508453922e-07,0.42217471672149565
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,76,4,0.0,0.0021530664501308735,0.02413725245658695,1,0.0,0.00020100443115762508,0,0,1.291427850539361e-07,1.1846980387904123e-06,1.1846980387904123e-06,5.859675466455748e-07,0.49461341832206723
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,77,5,0.015,0.00654974685739994,0.02413725245658695,1,0.0,0.0003248861026652203,0,0,6.60213008908528e-05,2.690089533221833e-06,2.690089533221833e-06,5.844770508457932e-07,0.21727048249795014
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,78,6,0.03,0.001720861608440532,0.02413725245658695,1,0.0,0.0008904548490140503,0,0,0.0002636462241184123,7.495971494488365e-07,7.495971494488365e-07,5.800216249721478e-07,0.7737777890412548
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,79,7,0.045,0.021312872165755704,0.02413725245658695,1,0.0,0.0020254949355209945,0,0,0.0005928260633761068,8.678498444470088e-06,8.678498444470088e-06,5.726493110327085e-07,0.06598483766481503
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,80,8,0.06,0.0074879851985912805,0.02413725245658695,1,0.0,0.002026327613243728,0,0,0.0010532645790275856,7.515723011177084e-07,7.515723011177084e-07,5.624397023605016e-07,0.7483507594998694
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,81,0,-0.06,0.007372766201353695,0.02413725245658695,1,0.0,0.0017548440311039829,0,0,0.0010532645790275825,2.9139005318908704e-06,2.9139005318908704e-06,5.624397023594726e-07,0.1930195269893093
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,82,1,-0.045,0.01202043057951252,0.02413725245658695,1,0.0,0.0009572060954036618,0,0,0.0005928260633761066,9.078555217366159e-06,9.078555217366159e-06,5.726493110345916e-07,0.06307714138690085
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,83,2,-0.03,0.005843574493222046,0.02413725245658695,1,0.0,0.0010413908655586687,0,0,0.0002636462241184116,2.617898476510283e-06,2.617898476510283e-06,5.800216249718336e-07,0.22156001471264664
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,84,3,-0.015,0.0026931104092905982,0.02413725245658695,1,0.0,0.00048013962906064014,0,0,6.602130089085292e-05,8.801103241455706e-07,8.801103241455706e-07,5.844770508453922e-07,0.6640952103508326
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,85,4,0.0,0.009350424112174537,0.02413725245658695,1,0.0,0.0003242366075766985,0,0,1.291427850539361e-07,4.629278030685714e-06,4.629278030685714e-06,5.859675466455748e-07,0.126578603134532
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,86,5,0.015,0.005053133710152966,0.02413725245658695,1,0.0,0.0003938362989016012,0,0,6.60213008908528e-05,1.0204711974169965e-06,1.0204711974169965e-06,5.844770508457932e-07,0.572752128943192
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,87,6,0.03,0.008061635907584276,0.02413725245658695,1,0.0,0.0006924943075529167,0,0,0.0002636462241184123,2.335198056778501e-06,2.335198056778501e-06,5.800216249721478e-07,0.24838219751360652
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,88,7,0.045,0.006495836078303212,0.02413725245658695,1,0.0,0.0013109873687258905,0,0,0.0005928260633761068,1.2330797608515194e-06,1.2330797608515194e-06,5.726493110327085e-07,0.46440573368689303
8.0,0.05,64,0.001,0.128,0.02,0.148,7.852,89,8,0.06,0.00351683181582807,0.02413725245658695,1,0.0,0.0019653718585205676,0,0,0.0010532645790275856,1.0885614365276104e-06,1.0885614365276104e-06,5.624397023605016e-07,0.5166816345750972
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,0,0,-0.06,0.004280505908478071,0.012068626228293475,1,0.0,0.0013928022623149244,0,0,0.001053244569423141,9.67578536692274e-07,9.67578536692274e-07,5.624397023594726e-07,0.5812858398887255
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,1,1,-0.045,0.0034832079332530997,0.012068626228293475,1,0.0,0.0008648371545783068,0,0,0.0005928053756301515,1.1065732044164483e-06,1.1065732044164483e-06,5.726493110345916e-07,0.5174979014032591
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,2,2,-0.03,0.0072673548115441316,0.012068626228293475,1,0.0,0.0005682491183726024,0,0,0.00026362485639237147,8.668501428407296e-07,8.668501428407296e-07,5.800216249718336e-07,0.6691140674800622
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,3,3,-0.015,0.003389063113577006,0.012068626228293475,1,0.0,0.0002689489983912365,0,0,6.599925195809701e-05,1.2522823944527094e-06,1.2522823944527094e-06,5.844770508453922e-07,0.4667294321428425
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,4,4,0.0,0.0011381795584942014,0.012068626228293475,1,0.0,5.117767601809072e-05,0,0,1.064120319899044e-07,6.859613211671195e-07,6.859613211671195e-07,5.859675466455748e-07,0.8542282612211843
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,5,5,0.015,0.004442204700360255,0.012068626228293475,1,0.0,0.00023270142016463294,0,0,6.59992519580969e-05,7.619567767346774e-07,7.619567767346774e-07,5.844770508457932e-07,0.7670737615203534
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,6,6,0.03,0.0013335006690075458,0.012068626228293475,1,0.0,0.0005395845831542309,0,0,0.0002636248563923723,6.356945471465264e-07,6.356945471465264e-07,5.800216249721478e-07,0.9124218975539741
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,7,7,0.045,0.002153875231249523,0.012068626228293475,1,0.0,0.000994259253460665,0,0,0.0005928053756301505,6.541528826202657e-07,6.541528826202657e-07,5.726493110327085e-07,0.8754059276463207
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,8,8,0.06,0.0028961856040854903,0.012068626228293475,1,0.0,0.0016348683221245486,0,0,0.0010532445694231441,1.1136011604268627e-06,1.1136011604268627e-06,5.624397023605016e-07,0.5050638615937763
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,9,0,-0.06,0.002293368691025424,0.012068626228293475,1,0.0,0.001508943205452424,0,0,0.001053244569423141,6.400717465510347e-07,6.400717465510347e-07,5.624397023594726e-07,0.8787135276476817
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,10,1,-0.045,0.0025918792703437886,0.012068626228293475,1,0.0,0.0008735534843853057,0,0,0.0005928053756301515,1.1065732044164483e-06,1.1065732044164483e-06,5.726493110345916e-07,0.5174979014032591
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,11,2,-0.03,0.0033122216063349494,0.012068626228293475,1,0.0,0.00047538335417914447,0,0,0.00026362485639237147,7.775411982092249e-07,7.775411982092249e-07,5.800216249718336e-07,0.7459689934214371
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,12,3,-0.015,0.001348576547441234,0.012068626228293475,1,0.0,0.00022959186550604343,0,0,6.599925195809701e-05,7.619567767346624e-07,7.619567767346624e-07,5.844770508453922e-07,0.7670737615198424
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,13,4,0.0,0.001672386953963622,0.012068626228293475,1,0.0,5.5319953278558884e-05,0,0,1.0641203198990065e-07,6.859613211671271e-07,6.859613211671271e-07,5.859675466455748e-07,0.8542282612211748
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,14,5,0.015,0.0065239920264405045,0.012068626228293475,1,0.0,0.00031844540366538036,0,0,6.59992519580969e-05,2.1157673416374644e-06,2.1157673416374644e-06,5.844770508457932e-07,0.27624826196317337
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,15,6,0.03,0.0026082667423128073,0.012068626228293475,1,0.0,0.0004784918305327666,0,0,0.0002636248563923723,7.775411982092298e-07,7.775411982092298e-07,5.800216249721478e-07,0.7459689934218365
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,16,7,0.045,0.005238304202237805,0.012068626228293475,1,0.0,0.001136486474352965,0,0,0.0005928053756301505,1.7012675289052595e-06,1.7012675289052595e-06,5.726493110327085e-07,0.33660156401221614
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,17,8,0.06,0.0017788349357851074,0.012068626228293475,1,0.0,0.0014823516451933458,0,0,0.0010532445694231441,6.400717465510432e-07,6.400717465510432e-07,5.624397023605016e-07,0.8787135276492777
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,18,0,-0.06,0.0035953205097478333,0.012068626228293475,1,0.0,0.0013965123510116773,0,0,0.001053244569423141,9.67578536692274e-07,9.67578536692274e-07,5.624397023594726e-07,0.5812858398887255
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,19,1,-0.045,0.0026675604670263354,0.012068626228293475,1,0.0,0.0008664215415986074,0,0,0.0005928053756301515,1.1065732044164483e-06,1.1065732044164483e-06,5.726493110345916e-07,0.5174979014032591
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,20,2,-0.03,0.004452084921389922,0.012068626228293475,1,0.0,0.000442752424695709,0,0,0.00026362485639237147,1.2914936586180623e-06,1.2914936586180623e-06,5.800216249718336e-07,0.4491091544285819
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,21,3,-0.015,0.004366601381792792,0.012068626228293475,1,0.0,0.00019401462293961678,0,0,6.599925195809701e-05,8.982863967647503e-07,8.982863967647503e-07,5.844770508453922e-07,0.6506578001742347
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,22,4,0.0,0.0027747472627881304,0.012068626228293475,1,0.0,4.378770074448065e-05,0,0,1.064120319899044e-07,6.859613211671195e-07,6.859613211671195e-07,5.859675466455748e-07,0.8542282612211843
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,23,5,0.015,0.0031938420754616674,0.012068626228293475,1,0.0,0.0002280697872238909,0,0,6.59992519580969e-05,7.619567767346774e-07,7.619567767346774e-07,5.844770508457932e-07,0.7670737615203534
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,24,6,0.03,0.0010995324629324945,0.012068626228293475,1,0.0,0.0005105012969540362,0,0,0.0002636248563923723,6.356945471465264e-07,6.356945471465264e-07,5.800216249721478e-07,0.9124218975539741
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,25,7,0.045,0.004197732464221057,0.012068626228293475,1,0.0,0.0008261935337690699,0,0,0.0005928053756301505,1.1065732044164496e-06,1.1065732044164496e-06,5.726493110327085e-07,0.5174979014015567
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,26,8,0.06,0.0016893236808925257,0.012068626228293475,1,0.0,0.001475780211879722,0,0,0.0010532445694231441,6.400717465510432e-07,6.400717465510432e-07,5.624397023605016e-07,0.8787135276492777
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,27,0,-0.06,0.0017996334976476923,0.012068626228293475,1,0.0,0.0015935889882664831,0,0,0.001053244569423141,6.88099694994448e-07,6.88099694994448e-07,5.624397023594726e-07,0.817381124350027
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,28,1,-0.045,0.0011317637202381858,0.012068626228293475,1,0.0,0.0009314842597176851,0,0,0.0005928053756301515,6.936473934577266e-07,6.936473934577266e-07,5.726493110345916e-07,0.8255625501308699
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,29,2,-0.03,0.0021105703298234975,0.012068626228293475,1,0.0,0.0004723846837066316,0,0,0.00026362485639237147,7.775411982092249e-07,7.775411982092249e-07,5.800216249718336e-07,0.7459689934214371
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,30,3,-0.015,0.0047938699949854795,0.012068626228293475,1,0.0,0.00020032988258707955,0,0,6.599925195809701e-05,6.441309735434535e-07,6.441309735434535e-07,5.844770508453922e-07,0.9073885201174277
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,31,4,0.0,0.004123499369017678,0.012068626228293475,1,0.0,6.163841590382967e-05,0,0,1.064120319899044e-07,1.0577720595307248e-06,1.0577720595307248e-06,5.859675466455748e-07,0.5539639106231794
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,32,5,0.015,0.0073988296815765365,0.012068626228293475,1,0.0,0.00018134927668029126,0,0,6.59992519580969e-05,8.982863967647227e-07,8.982863967647227e-07,5.844770508457932e-07,0.6506578001747011
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,33,6,0.03,0.0015912224133951105,0.012068626228293475,1,0.0,0.000523413524900165,0,0,0.0002636248563923723,6.356945471465264e-07,6.356945471465264e-07,5.800216249721478e-07,0.9124218975539741
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,34,7,0.045,0.0027506826243067994,0.012068626228293475,1,0.0,0.000944364138121829,0,0,0.0005928053756301505,6.936473934577244e-07,6.936473934577244e-07,5.726493110327085e-07,0.8255625501281576
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,35,8,0.06,0.002233979814382342,0.012068626228293475,1,0.0,0.0015972957833843833,0,0,0.0010532445694231441,6.880996949944101e-07,6.880996949944101e-07,5.624397023605016e-07,0.8173811243515675
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,36,0,-0.06,0.0019553497539975596,0.012068626228293475,1,0.0,0.0015911294858887992,0,0,0.001053244569423141,6.88099694994448e-07,6.88099694994448e-07,5.624397023594726e-07,0.817381124350027
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,37,1,-0.045,0.002747958284638748,0.012068626228293475,1,0.0,0.0010312663347756702,0,0,0.0005928053756301515,9.89506056177008e-07,9.89506056177008e-07,5.726493110345916e-07,0.5787223912979802
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,38,2,-0.03,0.004510915400840915,0.012068626228293475,1,0.0,0.00044033050369364615,0,0,0.00026362485639237147,1.2914936586180623e-06,1.2914936586180623e-06,5.800216249718336e-07,0.4491091544285819
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,39,3,-0.015,0.0016804067386718654,0.012068626228293475,1,0.0,0.00018930524788875576,0,0,6.599925195809701e-05,8.982863967647503e-07,8.982863967647503e-07,5.844770508453922e-07,0.6506578001742347
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,40,4,0.0,0.001433396791131425,0.012068626228293475,1,0.0,5.071506017289769e-05,0,0,1.0641203198990065e-07,6.859613211671271e-07,6.859613211671271e-07,5.859675466455748e-07,0.8542282612211748
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,41,5,0.015,0.003319428299467011,0.012068626228293475,1,0.0,0.00024999074192149176,0,0,6.59992519580969e-05,7.619567767346774e-07,7.619567767346774e-07,5.844770508457932e-07,0.7670737615203534
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,42,6,0.03,0.0015444509522641644,0.012068626228293475,1,0.0,0.0005570573637446781,0,0,0.0002636248563923723,8.668501428407125e-07,8.668501428407125e-07,5.800216249721478e-07,0.669114067480438
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,43,7,0.045,0.0007559118976669247,0.012068626228293475,1,0.0,0.0009303735418312997,0,0,0.0005928053756301505,6.936473934577244e-07,6.936473934577244e-07,5.726493110327085e-07,0.8255625501281576
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,44,8,0.06,0.0022082763051796926,0.012068626228293475,1,0.0,0.0015845105474796078,0,0,0.0010532445694231441,6.880996949944101e-07,6.880996949944101e-07,5.624397023605016e-07,0.8173811243515675
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,45,0,-0.06,0.002185127890973315,0.012068626228293475,1,0.0,0.0014605919385359413,0,0,0.001053244569423141,6.400717465510347e-07,6.400717465510347e-07,5.624397023594726e-07,0.8787135276476817
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,46,1,-0.045,0.001326438761036621,0.012068626228293475,1,0.0,0.0009099382164064441,0,0,0.0005928053756301515,6.936473934577266e-07,6.936473934577266e-07,5.726493110345916e-07,0.8255625501308699
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,47,2,-0.03,0.003087969076546802,0.012068626228293475,1,0.0,0.0005961609703977692,0,0,0.00026362485639237147,8.668501428407296e-07,8.668501428407296e-07,5.800216249718336e-07,0.6691140674800622
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,48,3,-0.015,0.0024485936805868002,0.012068626228293475,1,0.0,0.00025469707873148283,0,0,6.599925195809701e-05,7.619567767346624e-07,7.619567767346624e-07,5.844770508453922e-07,0.7670737615198424
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,49,4,0.0,0.003636663220941362,0.012068626228293475,1,0.0,4.6986691634145064e-05,0,0,1.0641203198990065e-07,6.859613211671271e-07,6.859613211671271e-07,5.859675466455748e-07,0.8542282612211748
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,50,5,0.015,0.002031066185020966,0.012068626228293475,1,0.0,0.00018464380804011153,0,0,6.59992519580969e-05,8.982863967647227e-07,8.982863967647227e-07,5.844770508457932e-07,0.6506578001747011
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,51,6,0.03,0.005530758525283696,0.012068626228293475,1,0.0,0.0005255291259682677,0,0,0.0002636248563923723,6.356945471465264e-07,6.356945471465264e-07,5.800216249721478e-07,0.9124218975539741
8.0,0.05,256,0.0001,0.0512,0.0,0.0512,7.9488,52,7,0.045,0.0012090888929035507,0.012068626228293475,1,0.0,0.0009940257880028352,0,0,0.0005928053756301505,6.541528826202657e-07,6.541528826202657e-07,5.726493110327085e-07,0.8754059276463207
