case,angle,budget,epsilon,ridge,stages,risk,lower,static,static_optimal,slow_column,slow_lower,violation
610,0.9840000767011745,1.9836535773591073,0.02023693606774171,0.1,64,0.01840760570857864,0.013160870526165517,0.01823092043738054,False,0.2877870608601506,0.2774698084149928,False
611,0.5119530403793415,5.378918866680402,0.00015892471826957103,0.1,3,0.006056914595253556,2.0828211375910727e-05,2.0828211375910727e-05,True,0.23021888069602792,0.1711152258791189,False
612,1.0873749070712273,2.107179691068237,0.2724537022484103,0.02,3,0.2201612186122632,0.06152300055154181,0.06152300055154181,True,0.6768390472914639,0.29759372689925484,False
613,0.9668457008579459,0.1716340267366552,0.09493804554796156,0.02,64,0.42320698141783614,0.3857434326219138,0.42319218114430196,False,0.9221951240291607,0.9221672658326834,False
614,0.46969789064059786,4.7648271534709306,0.0001986077994352152,0.1,2,0.010488988504588872,4.632254178767952e-05,4.632661961042818e-05,False,0.36471834665315983,0.2301619563142972,False
615,0.8987665213853648,11.319036901587662,1.3928302171810383e-06,0.1,3,0.0005960794898937636,1.559095433528155e-09,1.559095433528155e-09,True,0.009176915569600581,0.0014504421729163745,False
616,0.4025972592721262,0.4525644256476497,0.041349593535025445,0.0,8,0.23018618278826833,0.210607624996282,0.22963701565104955,False,0.9666000709099282,0.9644626961766217,False
617,1.156230350610752,0.3309505920058699,0.13971232659815905,0.1,64,0.3489110958862345,0.2751434729625692,0.34782796351725564,False,0.7702799822678719,0.7680993251849447,False
618,0.9070133292333379,0.22739754978887072,0.033673283068096194,0.0,1,0.3680159534635672,0.3279731519354125,0.36166173108459176,False,0.9298574252917472,0.9164042480809278,False
619,1.1814559911018858,0.30276029169847507,3.7779002446325483,0.0,2,1.911326547701552,1.8947497154613846,1.8947497154613846,True,0.835823053514201,0.8287480551182186,False
620,1.267594237481143,9.635316721185097,0.0006312988404701344,0.0,2,0.17556050925702824,1.6426786492296322e-06,2.2072040044003488e-06,False,0.6492888810780498,0.0011610558808205491,False
621,1.0191591050369142,14.841253958910835,2.372423112532204e-07,0.1,16,6.840653363442707e-06,9.077273730500475e-12,9.077273730500475e-12,True,0.00011813930622207023,4.399360617394403e-05,False
622,0.49221428638499565,0.2251443916177044,0.07903213063131372,0.0,2,0.368147591594934,0.34391130133742814,0.365829330230649,False,0.9784802365735095,0.9736268040193068,False
623,1.1880696292593829,2.9268737596315586,0.11349911812918838,0.0,3,0.018513320180941928,0.01804582287991329,0.01804582287991329,True,0.16957207314717676,0.1598005150750507,False
624,0.19302704747733235,0.24715373455965256,1.9442711674746498,0.02,16,1.2619450130050862,1.2615496536621882,1.2615496536621882,True,0.9859100014611291,0.9856280018229481,False
625,0.7296960405161649,0.7167483745994123,0.011959708062463721,0.1,1,0.12836567036599433,0.10454843221487314,0.1283145404842838,False,0.7220564279498386,0.721913288264966,False
626,0.6102524514525509,3.329327743055475,0.00852279560822495,0.02,3,0.014987981191439872,0.003069187324571324,0.003069187324571324,True,0.5849635146172298,0.4799345465054398,False
627,0.9683069920315004,1.5422407258542437,0.04408911919737906,0.02,2,0.06923697914203046,0.042226745313745734,0.052583184081780046,False,0.5321757271274226,0.4819331593025051,False
628,0.8586419196012827,0.1631183649708254,0.09621962057658918,0.02,8,0.42751680660336555,0.39296249945063305,0.42448725543788757,False,0.9448014857259798,0.9388957939646126,False
629,0.305260962165379,1.1356879254554215,0.020583780342176082,0.0,3,0.06409125187090856,0.052646883537399464,0.06413134004497316,False,0.9499520951234305,0.9488500569712176,False
630,0.36385215390597925,0.3732606837424036,0.5608785129645399,0.0,2,0.5212258329370723,0.5165386113522947,0.5165386113522947,True,0.9827825569939341,0.975859843114301,False
631,1.0334640904838894,5.398488101004725,0.005296125664825473,0.1,8,0.0014080776052588172,0.00011296715233629078,0.00011296715233629078,True,0.03254647918058404,0.024355656013398678,False
632,0.8276638053357873,1.6015406187457695,0.1318196887506324,0.1,2,0.11125066137497425,0.05326210802897497,0.05326210802897497,True,0.6129080581231302,0.43246677599424954,False
633,0.5485677209423983,2.438113340000041,0.03597606939568461,0.0,16,0.01813527386285613,0.01803098649411012,0.01803098649411012,True,0.7029630148862341,0.6992556909850015,False
634,1.002847343436877,0.24843644618256577,0.9732793202592401,0.1,3,0.753669794627779,0.7375127285122842,0.7375127285122842,True,0.8654409943860768,0.8483273115813791,False
635,1.4027693296007075,0.34838827420947666,2.2659650058591843,0.0,1,1.1850875986402574,1.1806018050251248,1.1806018050251248,True,0.7509496665644171,0.7481702617107776,False
636,1.267236931255238,7.13910366247535,0.059421280255445526,0.02,16,0.00023021113536304257,0.00018498867448837634,0.00018498867448837634,True,0.006621286818654971,0.005038454549002722,False
637,0.7960329965883359,0.10481865851313268,0.09215414804454353,0.0,16,0.4631070763698028,0.4428020409295944,0.46305943522395143,False,0.9690904750012037,0.9689976588470304,False
638,1.2021567818183143,13.259845141310079,2.654675832383439e-06,0.02,2,0.015346122936472457,1.6710177736741633e-09,4.47528730245347e-09,False,0.06527758764475443,0.00012192586061163321,False
639,1.059365042078856,2.793718251913346,0.21027229270525888,0.1,16,0.02580251387545664,0.018900160993556438,0.018900160993556438,True,0.15237579247358563,0.1373608527838858,False
640,0.5345889474890567,1.3230085509559786,0.01572764563885375,0.0,8,0.04880446105845882,0.03602439127374736,0.04919484427886427,False,0.8441958742157557,0.8314462458353351,False
641,0.999381459395347,2.171125713336606,0.06397133958273721,0.0,2,0.036579387937018454,0.028845947298771706,0.029427501566358087,False,0.39573129509307803,0.36900994930031183,False
642,0.28464575933135977,11.49130941522963,3.0470101845734965e-11,0.0,8,0.00925249241944193,5.640591960189226e-11,9.249599746653378e-11,False,0.9063156311520921,0.6297725113047202,False
643,0.3850089854586295,0.16455657516639863,2.2532566465690573,0.1,16,1.4297870097929768,1.429451190606486,1.429451190606486,True,0.9562521378949077,0.9560379504804062,False
644,0.37510188454330906,8.776564368775349,7.28035714242338e-09,0.0,1,0.017382440111744633,1.316627333120133e-08,2.389354180293893e-08,False,0.9652351506145163,0.5432248853239092,False
645,0.869672808714244,6.559956575976466,0.0005572529344983081,0.0,64,3.8614662704238646e-05,3.744125177474172e-05,3.744125177474172e-05,True,0.09901361063620241,0.09746303237932762,False
646,1.2374914319815062,1.0561930670698774,0.09548399429263552,0.02,3,0.13914111065436435,0.103019281211998,0.140478453500735,False,0.4797186536909329,0.47100413640998173,False
647,0.7769410392999581,12.430107751723932,6.486443488232009e-08,0.0,3,0.0003216077965423619,1.1988822995156212e-09,1.1988822995156212e-09,True,0.032260031658633094,0.028249590540652923,False
648,0.8700665251709678,14.612525722696777,5.67728351601964e-09,0.0,16,0.00022561923854854632,3.3957132041906654e-11,3.4044198713646286e-11,False,0.0235930320070641,0.005567972805264715,False
649,0.8850084316312624,0.5065370271041612,0.04841665642860258,0.1,3,0.22070026392603048,0.17200227760387393,0.215715644291128,False,0.763015365328672,0.7504643306431573,False
650,0.3905725347303265,1.3302829710631703,0.1052709011031018,0.1,3,0.07474153662543198,0.06610576534842133,0.06610576534842133,True,0.719938290636463,0.6933373796568656,False
651,0.21782175456140984,0.43526154267771355,1.174272836901847,0.0,16,0.7926632007072826,0.7926593349670343,0.7926593349670343,True,0.9897740915845538,0.9897676935700359,False
652,0.37947069812502754,1.8706456313462152,0.001172679955874767,0.1,1,0.02049258406487469,0.008169107831549236,0.009674023640073708,False,0.6640006524050382,0.6021761336489928,False
653,1.2699947862228986,7.624081048193851,0.00551368556621914,0.1,8,2.5916088096097536e-05,7.89596842936669e-06,8.360481016175092e-06,False,0.0015699394545384982,0.0010179241177583542,False
654,0.8336075580656308,0.3373033066603044,0.020926882860270828,0.02,16,0.28985893930581835,0.25652349944699265,0.2898831008896544,False,0.8834840517042157,0.8833294559619688,False
655,1.3489156201512742,0.2566000664996416,0.4741197043143975,0.1,3,0.5345295088578672,0.5060763134301506,0.5316651966563832,False,0.781621469170334,0.7776711850210597,False
656,0.8946926665378345,1.2008213991244263,0.01729714424322483,0.02,2,0.1310973603676778,0.043907348410315454,0.07290791912179874,False,0.7909098118248608,0.6080914652268626,False
657,0.38679440835985035,0.3221611265106285,0.27165139923543025,0.0,1,0.4014635944250837,0.3776532040532364,0.40146303607532896,False,0.9764817296230769,0.9764807067287522,False
658,0.4467941489331495,0.2678924627175771,0.13317156602791955,0.1,8,0.3463362378246696,0.3142739561534067,0.34620420274830016,False,0.9236188064637179,0.9232311475336769,False
659,0.18800885992990315,0.15547519461455647,0.34753656331251415,0.0,3,0.5406775585739626,0.5046360032264011,0.5406731142765243,False,0.9972746565821575,0.997264017493818,False
660,0.49766138591340137,0.16752835972273838,0.11942982365183093,0.1,1,0.4109632011406594,0.3871705047243682,0.40954984619981677,False,0.9503513708941378,0.9475963719135772,False
661,0.5407519148493894,1.4667540552759122,0.002676880096464605,0.0,2,0.037627819811780455,0.026676240264727046,0.03388391002018279,False,0.8285261734243623,0.8111731453654749,False
662,1.042094523259084,0.5624132241398254,0.02595012124661525,0.02,16,0.2192100963812605,0.16286216864768183,0.21937005379960356,False,0.740718438651806,0.7399140032662345,False
663,0.3703736347775062,0.3966234731932049,0.03547175904976603,0.0,3,0.25225047000609957,0.23421003090402567,0.24961767835223836,False,0.9798301913254668,0.9734642503319514,False
664,1.0647982669898042,6.387716776110448,0.00014249581038878475,0.1,3,0.032143419906061815,5.596556214608818e-06,1.1341143031190834e-05,False,0.1852379155514594,0.01036565596821826,False
665,1.3706293775245901,0.65965939847762,0.9722555653795728,0.0,16,0.513363169507749,0.513303584094251,0.513303584094251,True,0.5895909428756656,0.5894900872533987,False
666,1.2992264294764637,1.1035158075422289,0.12324509109104281,0.02,1,0.24818084952737748,0.11142020575742324,0.1443252510199856,False,0.6452583572451747,0.42671249620790924,False
667,0.3053291929026348,1.7527475095586698,0.039927940160291046,0.0,3,0.03880265267728676,0.034693363614987344,0.034693363614987344,True,0.9358814683401888,0.9221309878158622,False
668,1.3982585150419216,0.3834070761264873,2.69930129516677,0.02,64,1.2820105130369481,1.2816711505727931,1.2816711505727931,True,0.7170232490048043,0.7168283476862093,False
669,0.8883154608449321,11.541569107818274,3.5147450095541883e-07,0.0,1,0.0022403018531358156,5.761122839991197e-09,5.8269835253089254e-09,False,0.051670223005636895,0.014093113345113763,False
670,0.8161176013065599,5.221991916348746,0.0012962013837923552,0.02,2,0.06434704272715111,0.00016274694234795451,0.00016274694234795451,True,0.6837086430129153,0.15668439722524202,False
671,0.48516215746736957,8.693564094772187,2.5663360043457762e-08,0.1,1,0.002898621075801475,4.720374560334046e-09,7.563293669923513e-09,False,0.12793481138022017,0.06444417924635486,False
672,1.315631143895261,0.9231624710750691,2.8709355227001816,0.02,2,1.1756602891355876,0.8454289844245697,0.8454289844245697,True,0.6603535077923479,0.4833192267312854,False
673,0.6394195986245436,1.5820928891198351,0.21940061574569597,0.1,3,0.09523635392518934,0.0795283004705081,0.0795283004705081,True,0.5728047360185268,0.5331388875616853,False
674,0.9736297124089172,0.8386909580690285,0.8905131895887052,0.02,16,0.4290163603268788,0.4286946790544159,0.4286946790544159,True,0.6704530323876574,0.6698903534881953,False
675,0.6343522516984721,9.438730394436861,1.1843683585625003e-07,0.0,3,0.0015258749769015607,2.7387656464472624e-08,2.9304234755595764e-08,False,0.19361211463920233,0.15941400482838267,False
676,1.090106659850873,0.16743828200360905,0.08264607380583575,0.1,2,0.41724269434780287,0.3745225410872926,0.4150387649551124,False,0.8882660199247774,0.8838180902483729,False
677,0.6297077697960657,0.9606691440543469,0.38966144521330864,0.02,8,0.24526324208485112,0.24063496339643736,0.24063496339643736,True,0.8106679265080556,0.8003681627637897,False
678,1.0380336070277107,2.725926374346143,0.002606764436539303,0.1,16,0.01201592669071323,0.0019383185620838268,0.00495144204598402,False,0.1898108686458745,0.1515904998126712,False
679,0.16891995295628115,12.592495104718514,8.248930099672988e-12,0.02,8,0.00021606544406549107,5.896490848836386e-12,6.255487903177942e-12,False,0.5380137391605662,0.5051348613850225,False
680,0.8624536075239205,1.0253229711588845,0.3736618564194585,0.1,2,0.2090319175324726,0.18134013330175103,0.18134013330175103,True,0.6367885412818837,0.5693061224579062,False
681,1.1559615384812258,0.5216271843905596,1.4441108791702517,0.1,2,0.7173696006310395,0.6931402550979929,0.6931402550979929,True,0.6813038329924606,0.6598672109721352,False
682,0.4246839480819252,9.586957199564935,8.218722184262731e-09,0.02,3,0.01513429396389204,4.239328158054033e-09,4.9547505365161076e-09,False,0.651218294976125,0.29080647667430415,False
683,0.4401466708105942,0.15016429452049887,0.16337955855283853,0.0,2,0.4567848032683202,0.4307848128451402,0.45615412164569213,False,0.9869791555424666,0.9857896518709586,False
684,1.0410119835325022,14.287013766461682,1.933002955063852e-06,0.1,2,0.0016163424707622716,6.043195703910515e-11,6.043195703910515e-11,True,0.011445469445892285,4.895968912280638e-05,False
685,0.8243275709234076,4.331175403541473,0.0008469822194074064,0.0,64,0.00528211905643392,0.00038276442684704654,0.0004527410842439909,False,0.26975288635132416,0.24905350509807098,False
686,0.5895230045436721,1.66862176498219,0.002415636266019692,0.0,8,0.028764976550649645,0.017810306236021173,0.024458801438563733,False,0.7817245039830261,0.7545351622122282,False
687,1.0599338976555168,0.13162978600231434,0.514808305092859,0.0,3,0.6516981232887362,0.6290087437355154,0.651668897454451,False,0.9349809965871045,0.9349407990450604,False
688,0.8011353177478986,0.1781055016602229,0.04721076292103236,0.02,2,0.392668149369937,0.36409072766462075,0.38922939896327147,False,0.9476577388701778,0.9405527377640152,False
689,0.29333074569146855,7.805441847371888,4.8776159942973035e-08,0.0,3,0.0006544197598208532,9.000020111759388e-08,1.3336296775694354e-07,False,0.7264240870910608,0.7164830810208374,False
690,0.6901088305933497,0.7339614538491862,0.01586047479604545,0.0,64,0.14314065413586768,0.11702893389741852,0.14297345047078608,False,0.8458729645994676,0.8453982543498191,False
691,1.1373952996258316,6.578897626462141,0.0051340863307051815,0.02,64,7.759217227552308e-05,7.713571571416858e-05,7.713571571416858e-05,True,0.017608947491923165,0.016921318839522824,False
692,1.3231983710028326,2.181922675140829,0.18455873037082965,0.0,2,0.21014913034109597,0.04846969860492783,0.05081977866346057,False,0.5579305035895645,0.19259108634213504,False
693,0.8786261370018886,1.6061405106880269,0.18692193918096628,0.1,64,0.06456531233187074,0.06401707530463807,0.06401707530463807,True,0.4087592841940118,0.4056297060997666,False
694,0.5478242717750421,0.23259710953723314,0.9590104550820082,0.1,3,0.7548547495744056,0.7525040725590697,0.7525040725590697,True,0.9251647792477955,0.9226016254691218,False
695,1.4313336425986765,0.4536766565021731,0.22896955849790762,0.0,16,0.3793177657393465,0.3039902152425557,0.37569550547851105,False,0.6826369046631726,0.6766435934446664,False
696,1.1148745685722399,0.11001365914737771,1.0813790811565012,0.1,8,0.9152350113214042,0.914781874066452,0.914781874066452,True,0.9202889324618581,0.9198189099949485,False
697,0.9902177168328595,0.2007379092660517,0.03308652337513529,0.0,3,0.38192375170161075,0.34573867870282876,0.3815238683006214,False,0.9143678208845313,0.9133541339540845,False
698,1.0741120631077663,10.796328656302737,1.0725421807848144e-06,0.02,2,0.037927755426436977,1.3767966223352077e-08,3.998099138010415e-08,False,0.2139776127073746,0.0022799767726676464,False
699,0.6394802376279937,12.26183795557617,1.124434263720107e-08,0.0,16,9.648416202785886e-08,6.246007676037889e-10,6.246007676037889e-10,True,0.11212370323666168,0.08866722116413496,False
700,1.2197527378622184,0.1351103344503878,0.14839464173380396,0.0,16,0.48547404240768877,0.438233745223481,0.484882112426171,False,0.9162387453489391,0.9151668587601787,False
701,0.27010772987206816,0.10509296011656219,0.5685158274800847,0.02,16,0.6870472029813327,0.6759340673351822,0.6870463767551542,False,0.9920192476790698,0.9920178652092041,False
702,0.9247691001255784,1.2367690486520972,0.10784361107315904,0.0,1,0.17734850768620988,0.09534001974485133,0.10190401371729216,False,0.8177816266535427,0.6112736117901052,False
703,0.9165518141573917,0.10820814428279345,1.1424744026236646,0.02,2,0.9640546004031749,0.9634907797695046,0.9634907797695046,True,0.9549294329492588,0.9543876683301411,False
704,1.1354465819202872,1.6032366536571097,0.24261883260753686,0.1,3,0.17896538545753282,0.07193331188338788,0.0719701512471853,False,0.5243565508375662,0.28714874552285274,False
705,0.25900611102869797,1.6751455683732812,0.002557968294754551,0.0,8,0.01977787078628887,0.01758192989207157,0.019754318452882193,False,0.9457895266243846,0.9456578433348791,False
706,0.6022792571398635,1.9655894061950638,0.012728280531860776,0.1,1,0.039653799143964746,0.01066623898016347,0.012396913323042227,False,0.6167344099568836,0.47760549887430115,False
707,1.4232335010471182,0.5999065183192966,0.7100112920642324,0.1,1,0.42039937512644415,0.41019401480807616,0.4116089059296953,False,0.5423310323186206,0.5316952265531291,False
708,1.4180744706690285,1.0284563622171348,0.43258620406387716,0.1,2,0.3090815109670807,0.19144887773106875,0.19808432300681345,False,0.5062628294197998,0.34038098919428483,False
709,1.2836876810473996,1.1401601884872963,0.6094091875862176,0.1,8,0.20170898449104369,0.199289416810221,0.199289416810221,True,0.3549305036364736,0.35157887579857733,False
710,0.15802540949053714,9.71734055196134,1.9499329644828705e-10,0.02,8,0.00021377364800715903,1.2296676511798752e-09,1.4465022499659803e-09,False,0.6334433224386311,0.6006323858198358,False
711,0.272582596155081,3.9177894430686604,0.0010101214229838922,0.02,8,0.0007071529772705236,0.0005689855305755169,0.0005689855305755169,True,0.7511478659839971,0.7398106725980422,False
712,1.3002527628786922,1.2571932175287015,0.07085624229896319,0.02,2,0.22092496585730723,0.0720041119146056,0.11006402282066483,False,0.6307420997835144,0.37851883863420394,False
713,0.7496231081783801,1.1672468357545653,0.09779048461831133,0.0,2,0.10265061761199494,0.0973238855619445,0.10197988797198991,False,0.7349128196927114,0.7313336388932372,False
714,1.252432779992343,0.6976257770101312,2.4294514820137203,0.1,8,0.8685957594421754,0.8282555607805074,0.8282555607805074,True,0.562880272182938,0.5385983500773348,False
715,0.907663300887834,11.220199567684084,1.2388054800556498e-07,0.0,16,1.5585308742317743e-05,4.7166190510058776e-09,7.534680961474128e-09,False,0.015707100708779235,0.013391043342276568,False
716,0.1821556889289984,2.0915074111643506,0.0525219023194578,0.02,8,0.030865940376133397,0.030592993428245126,0.030592993428245126,True,0.8905226989164472,0.8884620959904523,False
717,0.31870745451988747,1.5860716137813526,0.031662168583895985,0.0,8,0.03785860646264546,0.03642907792287823,0.03731517173336536,False,0.9245130258761399,0.9232339249101118,False
718,0.8728220366313892,2.5470439417114417,0.01799398522640638,0.02,64,0.01128476090560467,0.009487457983487517,0.01015136679612135,False,0.3693986784140281,0.3634823408089177,False
719,0.598871022623719,0.644218010717592,0.7066350865695824,0.02,2,0.4700215007569658,0.4580934987325849,0.4580934987325849,True,0.8879684725109305,0.8712029394629168,False
720,1.2742184301325108,0.1695470220472046,2.352365501868395,0.1,2,1.41477899231066,1.3966343562669685,1.3966343562669685,True,0.8682830560933243,0.8573522301980784,False
721,1.3817757574275125,4.503854073343571,0.009717271103628715,0.02,2,0.0036862760212618864,0.0009110311559451405,0.0020871264442999826,False,0.03735078231688699,0.021542068749615242,False
722,0.5313331944460296,0.10887293155476273,0.09515499622690957,0.1,3,0.4454386897906272,0.4309463271259018,0.445312811719539,False,0.9641636289185026,0.9638836913819818,False
723,1.3819009377235218,3.063078768498279,0.06539147807314476,0.1,3,0.008658947110425102,0.006477787973246387,0.008598117006022185,False,0.04515489492684593,0.04502543059813182,False
724,0.5058659437648108,0.13495529495218805,0.6330917101322366,0.02,3,0.6963204354854498,0.6914783068260761,0.6957054785646737,False,0.978723609045115,0.9779461603585473,False
725,0.918375738669106,7.413261332500531,0.0004309545642976842,0.02,3,0.005054746198508554,1.119266897751588e-05,1.119266897751588e-05,True,0.07575800334382717,0.04039235781797503,False
726,0.9746651271844736,0.5308694379313753,0.03487852860386345,0.02,3,0.22720019295334434,0.1751983045455606,0.2272004526669743,False,0.7776620357341739,0.7756529258757044,False
727,0.762396687275686,0.11835998856222682,0.293560069498571,0.0,2,0.5502982853705112,0.510446729430988,0.5497980198435992,False,0.9686001845264289,0.9677668477562507,False
728,0.17805186477988494,5.406219519784205,8.905428705424437e-07,0.0,3,0.0035903163294727777,1.0073671402106691e-05,1.1381309578446632e-05,False,0.9634273305204096,0.9180815205472003,False
729,1.2813848637944139,6.729181225391628,0.07183998615251605,0.02,3,0.03151832006243696,0.0002908102942562298,0.0002908102942562298,True,0.10761422386670177,0.006232863224007979,False
730,1.3442293178030087,8.840043694650058,0.0009082477343812724,0.0,16,0.00038416692453516443,4.36435395511748e-06,1.0418892155956708e-05,False,0.0023459925658631717,0.0010549384376385628,False
731,1.1045773107658472,0.3836801581204973,0.8177927800541972,0.02,64,0.6084893712552979,0.6083418866284738,0.6083418866284738,True,0.7974420419338701,0.7972726927524594,False
732,0.8776285858865616,0.20589949764880203,3.107956989587368,0.0,1,1.8209879767181605,1.7994419176948275,1.7994419176948275,True,0.9390696980477231,0.9283611650832488,False
733,0.439148403131864,2.275466869342496,0.01055318977697422,0.1,8,0.006850473940553707,0.006696141584861726,0.006853112723354262,False,0.5145761214289913,0.5111955003892781,False
734,1.2639860732827464,1.4362594764391103,0.37417964874488063,0.0,16,0.14795963526822986,0.14547237066076998,0.14571486165478967,False,0.3765679388517944,0.36696776456792884,False
735,1.194856387819946,8.92034474896915,0.0023667844390775636,0.02,8,0.000478714861419963,4.695730469602593e-06,4.695730469602593e-06,True,0.008321600065001373,0.0024735996612163173,False
736,0.2605959055559755,5.010487932059618,2.2214170278057287e-06,0.1,3,0.003107131036258354,8.160391520575946e-06,1.0008805634771837e-05,False,0.3609114514085878,0.3099734468814361,False
737,0.3920198642018284,1.9930913401484256,0.008856329243731018,0.02,3,0.0174844965115749,0.011841719320961648,0.013488263362711419,False,0.8128363316683195,0.7938021198547425,False
738,1.4374331097426218,7.467301110836409,0.2638137506308529,0.02,2,0.07683115567528247,0.0002294514512264043,0.0002294514512264043,True,0.18851049641229686,0.0011441660348125446,False
739,0.27382381371111625,0.19551980498965768,0.34096573079382975,0.02,64,0.5059469519859663,0.47648108676635714,0.5059223597391919,False,0.9850495081157905,0.9850084163008743,False
740,1.2208327208146181,8.410549231604211,0.00565567903794475,0.02,3,0.011599889207461701,1.2481034755085292e-05,1.2481034755085292e-05,True,0.06151439862691556,0.002841850518931478,False
741,1.3231922913923944,1.874648762736202,0.48319124260868174,0.0,16,0.11469757357421531,0.10712690648863796,0.10712690648863796,True,0.2543398814343956,0.24287544889027143,False
742,0.20831056709829637,0.2537555071957726,0.3326835899093349,0.1,16,0.44492195590905326,0.42537322489054685,0.44492053467702086,False,0.9453220026913473,0.9453151975967616,False
743,1.243289012713751,1.5686512204547758,0.25758619538699623,0.02,16,0.10076932809261108,0.09930119169612317,0.10080111012698613,False,0.32754473860860633,0.3240726614242312,False
744,1.2780059221338735,0.6693510963965915,0.03710383237963851,0.1,8,0.19785765802999447,0.1189219907506744,0.1946806377332699,False,0.5499074669913001,0.5433346460614269,False
745,0.8738748987335688,0.8557355271408181,0.03029533151978774,0.1,16,0.11288089313134413,0.07840090177212729,0.11278078355127194,False,0.6207937922103891,0.6202577180441277,False
746,1.2081070356796484,1.229707576201301,1.3018433686835351,0.0,64,0.389214669726131,0.38891009510818875,0.38891009510818875,True,0.4527002916168674,0.45229538630026817,False
747,1.1586434086764388,0.6672713710926553,0.53104063085288,0.0,64,0.37475733680099177,0.373913892280576,0.3743658193278999,False,0.6708727556145127,0.6703375565598957,False
748,0.727712109765246,0.7883164421554639,0.030518256978275666,0.0,8,0.13866849740161605,0.10648850573180729,0.13867049835730832,False,0.8202631081850066,0.818991156366315,False
749,1.1732886677360879,0.9483549976829643,0.0321005708179547,0.0,3,0.14871722807026647,0.07743928559932511,0.14314776924451236,False,0.5796063680834027,0.5592121542709203,False
750,0.9935428775673522,2.3084112870312925,0.01708470429731619,0.1,16,0.010951500774044644,0.008189688671493818,0.010774952221094678,False,0.22299988226649786,0.22083554771639508,False
751,0.18394050887270627,4.688661766354359,0.00023330257868643233,0.1,16,7.213488432390201e-05,6.012622609231308e-05,6.012622609231308e-05,True,0.3634846819455969,0.3617408102524651,False
752,0.31322896717784443,10.739191656407941,1.011683649850915e-10,0.0,8,2.5321936151870696e-09,2.3497770155776947e-10,4.2623777474443855e-10,False,0.7766248346100657,0.5930179615212923,False
753,0.3917449781275581,0.2406427925773259,0.08263522473425104,0.02,2,0.35186056513938124,0.33132338539544653,0.35184693286287916,False,0.972555505571547,0.9725286037062595,False
754,1.3812024817369937,4.110194374677971,0.023979348588054332,0.0,2,0.21009088195531006,0.00254029383402678,0.004207067981652136,False,0.5943392137023616,0.035593686406552354,False
755,0.8107212256065051,0.9981403618004526,0.10849181689366134,0.0,64,0.13245175524305877,0.12139803017544003,0.13241359210828632,False,0.7335126303247266,0.7331201108964858,False
756,1.066698646899289,0.26967387121450326,0.2611165093844487,0.1,1,0.4376783804827204,0.36972236013378057,0.42518906971790965,False,0.8453942086842736,0.8241922762921794,False
757,1.0487533044679243,7.718869424981216,2.260935870939979e-05,0.1,3,7.133882347705286e-05,4.512624996688058e-07,1.0611153093497749e-06,False,0.005972928902685582,0.004455513034682891,False
758,0.4817018025674591,1.0604741513665517,0.35073156956410423,0.02,64,0.21399792029149967,0.21381488982292282,0.21381488982292282,True,0.8513137004423252,0.8495124586286646,False
759,0.37465584401922936,0.2354002046309323,0.980787109465134,0.02,2,0.7926554709307607,0.7923466967462953,0.7923466967462953,True,0.9749324687703257,0.9745837055431367,False
760,0.507798074001779,0.27974185403758,0.11223378237221691,0.1,16,0.33230124778563924,0.3005296533733448,0.3311348764708786,False,0.9153788518360536,0.9127922714593052,False
761,0.6954830161160106,8.655965884392144,6.389844914821429e-07,0.02,3,0.00031558436184103125,9.843224965470347e-08,1.1029370726434844e-07,False,0.19773796551353076,0.09473837933623135,False
762,0.5460877908217957,6.2357605575454995,2.760528230055059e-06,0.0,16,0.00015742350973226019,3.253416731125436e-06,5.305450938629976e-06,False,0.43462237994661324,0.40376945680087034,False
763,0.2800133184679158,0.7479312818005716,0.03937384505503952,0.02,16,0.1307986796243663,0.11300665867703334,0.13049764560678426,False,0.943426918300311,0.942661652158485,False
764,0.16633179472195858,9.663157176566166,1.5929604914821629e-10,0.0,3,0.0033023254079653785,2.0214282245100117e-09,2.3795203339012854e-09,False,0.9659907512647142,0.8751466216821441,False
765,0.2077047215998533,0.7241543257147222,0.15124680682348698,0.1,3,0.16810666844867508,0.1630976238778435,0.16765413123774875,False,0.8536127245252771,0.8518070452204296,False
766,0.35356671483725033,12.274013830224408,2.8672832939484972e-11,0.02,8,0.005346765007963189,1.5310076678160117e-11,1.837599306547113e-11,False,0.5286492901207478,0.286451692647473,False
767,1.0875400524366574,5.493557535385184,0.00037251838733278744,0.1,64,5.9001287886983654e-05,2.6459875032821235e-05,5.665867434377823e-05,False,0.01944767751225815,0.017604424533948785,False
768,0.6102111850748463,5.377624069061624,1.460480174935775e-05,0.0,3,0.02354334116397163,1.7651246263438384e-05,3.091914589963931e-05,False,0.6278790885491491,0.37888753889919813,False
769,0.2724224474598447,0.12054941196205832,0.055914803460294656,0.0,16,0.4224902740657695,0.41484990411812606,0.4224658705858493,False,0.9956140721670986,0.995564237085234,False
770,0.696983485011288,4.525244229258898,0.0010599494680216435,0.1,64,0.00023251494401763738,0.00014280320839308485,0.00014280320839308485,True,0.14921979149159037,0.14079965736979155,False
771,1.0284731243222505,10.587695566323069,1.029350979509891e-05,0.0,1,0.0055515339970783895,8.092896393733041e-08,8.406276579856548e-08,False,0.06003190051092691,0.005957540526659387,False
772,1.2851592346308927,11.01298302838955,0.0008753482085255423,0.0,3,0.17983830181153812,4.87767281273785e-07,5.308630844526968e-07,False,0.640884393654578,0.000367102977005006,False
