budget,perturbation_scale,seed,static_numeric,static_weight,constructive,gain,generator_error,covariance_error,uniform_radius,coarse_certificate
8.0,0.01,19,6.225459239371016e-07,0.47563275174802655,0.00014456990581750953,0.004306193051844004,0.016256799495093715,0.02920334110015664,0.14465606651082805,0
8.0,0.01,20,5.667372951798682e-07,0.5070424278540644,9.930417554104382e-06,0.05707084239832671,0.010219211777701001,0.0007013011487655438,0.08210434479599078,0
8.0,0.01,21,5.275525059324108e-07,0.5067646173209971,2.489680904636514e-06,0.2118956308617517,0.01429557475523776,0.022970160453971843,0.125849678268888,0
8.0,0.01,22,6.652336290364358e-07,0.5119517165962356,8.6056925927718e-05,0.0077301579374934575,0.017700286338417307,0.037910888014584754,0.16055773471463083,0
8.0,0.01,23,5.793075764373539e-07,0.47847565014025945,0.0001380589880108614,0.004196087373838917,0.0022229800186365964,0.03957181368644947,0.03756974699231751,0
8.0,0.05,0,4.595183404325045e-07,0.4980540656434022,3.0927305869406094e-05,0.014858013897908553,0.05322262088376207,0.058978537019463,0.45527023557982804,0
8.0,0.05,1,4.626000755875498e-07,0.4919483736787859,7.317844018746221e-05,0.00632153506418695,0.03700087032059288,0.04620239905696799,0.319108162093227,0
8.0,0.05,2,1.1762590129519465e-06,0.4200689160502848,0.0010187684185723514,0.0011545891995752029,0.07810092806205927,0.18298291135016007,0.7162988801715542,0
8.0,0.05,3,4.261697955206314e-07,0.4790557321510462,0.00026556156599174467,0.001604787175919423,0.09859272062706179,0.10290923052376562,0.8401963802783771,0
8.0,0.05,4,7.150937511812206e-07,0.44205959908218034,0.000775632820337711,0.000921948804164667,0.030567911993707248,0.1060529133861434,0.29756975264272967,0
8.0,0.05,5,4.5258370988470564e-07,0.506244896300185,2.7916230453061827e-06,0.16212207111761634,0.03539854021807285,0.012739213451072186,0.2895579284701189,0
8.0,0.05,6,5.612083787924327e-07,0.49447567955135296,1.4542655530383811e-05,0.0385905021005212,0.004512596591821344,0.009456005855290592,0.04082877566221605,0
8.0,0.05,7,3.5690419002088654e-07,0.4242371533311238,0.0019727045410557263,0.0001809212594146933,0.08183832524803883,0.04613084658663692,0.6777720252776291,0
8.0,0.05,8,2.710749618236737e-07,0.462157215924269,0.0008455233568509884,0.00032060020533702043,0.11342548715539513,0.02550684437300333,0.9201573194296627,0
8.0,0.05,9,5.041478643165995e-07,0.5647391576340223,0.0010202483781129206,0.0004941422844984916,0.08454894239306368,0.026393780082895477,0.6895884291859572,0
8.0,0.05,10,5.34508626132565e-07,0.503974182313911,1.982984823264859e-07,2.6954751234683196,0.015858803479307494,0.0076743266514838725,0.1307075911602019,0
8.0,0.05,11,9.938001909268935e-07,0.4735092576958033,1.7887534115375497e-05,0.0555582555156475,0.04599117157920046,0.06435333048945736,0.4001060378783324,0
8.0,0.05,12,6.048919000889552e-07,0.49123683010750546,1.7113234053988745e-05,0.03534643996457042,0.019550891054018995,0.0156206124655251,0.1642174346649145,0
8.0,0.05,13,1.1634796580193232e-06,0.5451688086837715,0.0019796503162046696,0.0005877197849011608,0.0799753416227705,0.07453719640404549,0.6770713311841867,0
8.0,0.05,14,4.1943493856137517e-07,0.41309754826413486,0.002365328797128836,0.00017732627238568608,0.04085208260784089,0.1909916524289975,0.42231248707722585,0
8.0,0.05,15,4.158722202909692e-07,0.5209638561980687,1.803451820752314e-05,0.02305979098002669,0.03435556055035786,0.0439013951484636,0.29679518197709465,0
8.0,0.05,16,7.892557698119787e-07,0.49371052732566534,7.093318602694644e-06,0.11126749184960512,0.033376557857386,0.029264117834799562,0.28164452177648774,0
8.0,0.05,17,3.995115420868633e-07,0.6412596168552467,0.004618136186785825,8.65092595644996e-05,0.017846862710405396,0.26087951041683466,0.27321465689166047,0
8.0,0.05,18,2.3217589130393242e-07,0.6198491963279017,0.0014465788055715708,0.00016049999516769866,0.08500548647894932,0.18123970481054885,0.7706637442368689,0
8.0,0.05,19,5.935623182781718e-07,0.5344526450869367,0.00037061529467395096,0.0016015591552970274,0.01062580377461941,0.08598592274673247,0.12799939157032153,0
8.0,0.05,20,7.517840668614947e-07,0.5490175200036801,0.0011529933011701528,0.0006520281306912383,0.10355067687064885,0.05146282167034234,0.854136825800362,0
8.0,0.05,21,1.367345692769753e-06,0.47162367486046874,2.8485641040473275e-06,0.48001225980029244,0.07765275704483639,0.08845449006405437,0.6654493013907183,0
8.0,0.05,22,6.513979105782001e-07,0.558221152462956,0.0012513952594449106,0.0005205373007942708,0.05341011418578596,0.04075300571076092,0.4476574163416681,0
8.0,0.05,23,1.22229197685914e-06,0.5600081417462488,0.003145499672559325,0.0003885843599101781,0.1452058302125838,0.003847436554670942,1.1635703599780058,0
8.0,0.1,0,2.4392887428665663e-07,0.23260461354152828,0.017086030340209196,1.4276509489311256e-05,0.09927635239467682,0.2972431130112645,0.9428323756630468,0
8.0,0.1,1,5.540382863984517e-07,0.5246739483534963,0.0001494811953201595,0.0037064079211556345,0.10723418551854673,0.15751300608903024,0.9366299871928889,0
8.0,0.1,2,5.984900203654376e-07,0.3896487170825492,0.0032861837628500785,0.0001821231140909699,0.017755779504042574,0.22352000853253254,0.2538062402986069,0
8.0,0.1,3,1.362012294811423e-06,0.5881248874488991,0.006393233524879576,0.00021303965974511747,0.13837038424265485,0.12332763867921201,1.1686268932808448,0
8.0,0.1,4,7.849162788825339e-07,0.3785461075113831,0.003615479835031428,0.0002170987848631469,0.14780715875509703,0.06915977166473805,1.2170371558731452,0
8.0,0.1,5,1.0873867298312743e-07,0.26868771885342624,0.008298891536356828,1.3102794813831627e-05,0.19206781470470516,0.16182654736251426,1.6174557913188985,0
8.0,0.1,6,7.223194094609823e-07,0.5348269545384922,0.0005962556275957359,0.001211425730895941,0.14200003092951125,0.17065758326380356,1.2213290390679918,0
8.0,0.1,7,6.41202649703851e-07,0.5776402076451885,0.0021610804597835456,0.00029670466307768755,0.1063757784061621,0.02167232804392393,0.8618423912712587,0
8.0,0.1,8,4.4428234798088125e-06,0.49348960266465675,0.002463318881740436,0.0018035925079540557,0.1696754988781333,0.0011197370085628505,1.3579638595293477,0
8.0,0.1,9,1.862349397650268e-06,0.4511915595772424,1.6786587787701573e-05,0.11094270147115239,0.18504109660433496,0.32033501411106496,1.640496279890212,0
8.0,0.1,10,3.748620851750241e-07,0.36895304539061546,0.004919664312400561,7.619667956412038e-05,0.1864118412165029,0.09144407311121733,1.5370167662876317,0
8.0,0.1,11,1.8473901463328484e-07,0.5803222151338957,0.00022636353191583168,0.0008161165054712789,0.13849314685586384,0.15305016703990315,1.1844702583668623,0
8.0,0.1,12,2.083177497420903e-07,0.5163749874542729,7.618319891454808e-05,0.0027344316425430325,0.11861246362751275,0.054355622436683106,0.9760775202384435,0
8.0,0.1,13,2.7058153015026706e-07,0.31939951549918477,0.00849011278759005,3.187019264876841e-05,0.09244498070929551,0.19872047473332477,0.8389200830410264,0
8.0,0.1,14,3.8761432402744506e-07,0.5108255347173937,4.590631673505704e-06,0.08443594511502982,0.07397649540997069,0.09083454616111362,0.6372292363603222,0
8.0,0.1,15,5.933506034923137e-07,0.4196192352466816,0.0017760154507482334,0.0003340909017668375,0.0757834655938409,0.2993645818651497,0.7559500156833021,0
8.0,0.1,16,5.996544946658945e-07,0.566261980795647,0.0014221306812956217,0.000421659206536198,0.05058444619889475,0.047056715280143074,0.4282039272312296,0
8.0,0.1,17,4.268198605035422e-07,0.5949227666323323,0.0019225377812171506,0.0002220085684003174,0.02072454238453357,0.17322419595241753,0.25240843705247734,0
8.0,0.1,18,4.720308226351006e-07,0.6766907312841436,0.009470088710014273,4.984439291851039e-05,0.20908805640967562,0.03756325203626952,1.6914860772955398,0
8.0,0.1,19,2.579337369597079e-07,0.5250047813620586,4.976568040346619e-06,0.05182964140519272,0.07985146016397199,0.033720825211869004,0.6556720939177104,0
8.0,0.1,20,6.491198744782472e-07,0.3499831268433082,0.005828741900241713,0.00011136534874727062,0.08668034692637555,0.22732642262597424,0.8071059867239916,0
8.0,0.1,21,8.711937464860006e-07,0.467469510418188,0.00010751501551507875,0.00810299605420061,0.04721739492200657,0.09889003568449922,0.42718417721830215,0
8.0,0.1,22,1.4744766571159863e-06,0.6187524639247004,0.011385133162121783,0.00012950895137718322,0.1304695767103868,0.4047199328457633,1.2461165801059761,0
8.0,0.1,23,6.900869779453681e-07,0.6205490204610733,0.005796722990062588,0.00011904777563606108,0.04397725953980171,0.23879107280374384,0.4712136127202856,0
