angle_deg,epsilon,ridge,budget,static,constructive,best_of_static_constructive,gain,epsilon_threshold
45,1e-06,0.05,2.5,0.0054568705068879925,0.004479269706327148,0.004479269706327148,1.2182500417824682,0.02155897145437063
45,1e-06,0.05,2.75,0.0034733283580436155,0.002649823559734348,0.002649823559734348,1.3107772195941325,0.01486494838061316
45,1e-06,0.05,3.0,0.0022108064176139144,0.0015676027166130284,0.0015676027166130284,1.410310402109149,0.009941455400064147
45,1e-06,0.05,3.25,0.0014072116046910316,0.0009274070635131782,0.0009274070635131782,1.5173613185134378,0.006564611388378675
45,1e-06,0.05,3.5,0.0008957226051810766,0.0005486938348005661,0.0005486938348005661,1.6324634037607608,0.004309614192573405
45,1e-06,0.05,3.75,0.0005701582346446339,0.0003246619876816503,0.0003246619876816503,1.756159502121039,0.0028212231488512532
45,1e-06,0.05,4.0,0.00036293452948810205,0.00019213279111867832,0.00019213279111867832,1.888977552321724,0.0018442168421070567
45,1e-06,0.05,4.25,0.0002310345170356201,0.00011373252663005903,0.00011373252663005903,2.0313847223944346,0.0012046459701781226
45,1e-06,0.05,4.5,0.000147078025983892,6.735256936953085e-05,6.735256936953085e-05,2.183703270129848,0.0007865592203470414
45,1e-06,0.05,4.75,9.363765364942193e-05,3.9914442547807087e-05,3.9914442547807087e-05,2.3459591985349277,0.0005134610988531219
45,1e-06,0.05,5.0,5.9620899984661626e-05,2.368150192843862e-05,2.368150192843862e-05,2.517614810277896,0.0003351432660261742
45,1e-06,0.05,5.25,3.796740909267747e-05,1.4077093005155061e-05,1.4077093005155061e-05,2.6971057929910476,0.00021873768473063058
45,1e-06,0.05,5.5,2.4183271801673144e-05,8.393870175224698e-06,8.393870175224698e-06,2.8810633589559624,0.00014275778917854782
45,1e-06,0.05,5.75,1.5408114514457032e-05,5.0302875720957445e-06,5.0302875720957445e-06,3.063068322361861,9.316791013694842e-05
45,1e-06,0.05,6.0,9.821304560433427e-06,3.0389411210445635e-06,3.0389411210445635e-06,3.2318179817375294,6.080332584337136e-05
45,1e-06,0.05,6.25,6.264001957575605e-06,1.859387858694112e-06,1.859387858694112e-06,3.3688517047620974,3.9681227617382545e-05
45,1e-06,0.05,6.5,3.998596626800244e-06,1.1600937675944067e-06,1.1600937675944067e-06,3.4467874395117324,2.5896495298818833e-05
45,1e-06,0.05,6.75,2.5555909493003086e-06,7.449371693087513e-07,7.449371693087513e-07,3.430612747745847,1.6900353680663452e-05
45,1e-06,0.05,7.0,1.6361409714429294e-06,4.979003044487983e-07,4.979003044487983e-07,3.2860814842325174,1.1029350876725855e-05
45,1e-06,0.05,7.25,1.0500241425790061e-06,3.50351339569334e-07,3.50351339569334e-07,2.9970604475773897,7.197865647262929e-06
45,1e-06,0.05,7.5,6.761559189448151e-07,2.61689862269594e-07,2.61689862269594e-07,2.583806315921541,4.69739732893285e-06
45,1e-06,0.05,7.75,4.374586456622797e-07,2.0789761944377877e-07,2.0789761944377877e-07,2.1042022839543892,3.065566386561291e-06
45,1e-06,0.05,8.0,2.8486561821692775e-07,1.7476564453673174e-07,1.7476564453673174e-07,1.6299863681563314,2.0006175601259535e-06
45,1e-06,0.05,8.25,1.8713965878864633e-07,1.5388772781477957e-07,1.5388772781477957e-07,1.2160791600866903,1.3056217645637496e-06
45,1e-06,0.05,8.5,1.2439261607435052e-07,1.4029033169983496e-07,1.2439261607435052e-07,0.8866798913876747,8.520609425221168e-07
45,1e-06,0.05,8.75,8.396049495332973e-08,1.3103055397180783e-07,8.396049495332973e-08,0.6407703578158911,5.560628981597336e-07
45,1e-06,0.05,9.0,5.777794104224754e-08,1.2436674489281065e-07,5.777794104224754e-08,0.4645770948821187,3.628918124223618e-07
45,1e-06,0.05,9.25,4.0707063821543045e-08,1.1926788084275392e-07,4.0707063821543045e-08,0.34130784863371866,2.368265643708266e-07
45,1e-06,0.05,9.5,2.9473697026030397e-08,1.1512333119819969e-07,2.9473697026030397e-08,0.2560184518574052,1.5455521237616587e-07
45,1e-06,0.05,9.75,2.1990294502911497e-08,1.1157116892068794e-07,2.1990294502911497e-08,0.1970965681872853,1.0086416454364194e-07
45,1e-06,0.05,10.0,1.6924921648222945e-08,1.0839660632347218e-07,1.6924921648222945e-08,0.15613885178025194,6.582488874454417e-08
45,1e-06,0.05,10.25,1.3426888973176034e-08,1.0547191377460306e-07,1.3426888973176034e-08,0.12730298041116175,4.295793248558396e-08
45,1e-06,0.05,10.5,1.0952090712451863e-08,1.027208778641531e-07,1.0952090712451863e-08,0.10661990960528829,2.8034744861713283e-08
45,1e-06,0.05,10.75,9.151807957365275e-09,1.0009777603344419e-07,9.151807957365275e-09,0.09142868423277972,1.829573430309774e-08
45,1e-06,0.05,11.0,7.801909112752844e-09,9.757493850534184e-08,7.801909112752844e-09,0.07995812482449804,1.1939965753707734e-08
45,1e-06,0.05,11.25,6.757765266187143e-09,9.513539008840796e-08,6.757765266187143e-09,0.07103313771990895,7.792132297366998e-09
45,1e-06,0.05,11.5,5.925534966568868e-09,9.276849701728887e-08,5.925534966568868e-09,0.0638744310524353,5.085217745492952e-09
45,1e-06,0.05,11.75,5.243869850512806e-09,9.046739144777621e-08,5.243869850512806e-09,0.05796419866422164,3.318660224194903e-09
45,1e-06,0.05,12.0,4.672254712689887e-09,8.82274475421603e-08,4.672254712689887e-09,0.052956929423320406,2.1657884154253113e-09
45,1e-06,0.05,12.25,4.183571837238567e-09,8.604537963737366e-08,4.183571837238567e-09,0.04862052854981466,1.413413589632307e-09
45,1e-06,0.05,12.5,3.759355381001068e-09,8.39187084182352e-08,3.759355381001068e-09,0.044797583898278585,9.224068062662924e-10
45,1e-06,0.05,12.75,3.386759166107374e-09,8.184544479456214e-08,3.386759166107374e-09,0.041379934761285486,6.019712294250652e-10
45,1e-06,0.05,13.0,3.0566161402064985e-09,7.98239025704393e-08,3.0566161402064985e-09,0.03829199076691643,3.9285200259950147e-10
45,1e-06,0.05,13.25,2.762193666185402e-09,7.785258730924148e-08,2.762193666185402e-09,0.035479792793700976,2.56378857330479e-10
45,1e-06,0.05,13.5,2.4983925995117853e-09,7.593013028052665e-08,2.4983925995117853e-09,0.032903836596636704,1.6731521807445754e-10
45,1e-06,0.05,13.75,2.2612296457843538e-09,7.405524908301979e-08,2.2612296457843538e-09,0.030534360140351397,1.091914617716581e-10
45,1e-06,0.05,14.0,2.0475007602411383e-09,7.22267240554618e-08,2.0475007602411383e-09,0.028348243493210263,7.125935979424885e-11
45,1e-06,0.05,14.25,1.854560446183118e-09,7.044338403414927e-08,1.854560446183118e-09,0.02632696415158124,4.650451853920968e-11
45,1e-06,0.05,14.5,1.6801754266660403e-09,6.870409764667438e-08,1.6801754266660403e-09,0.02445524334380613,3.034927974103901e-11
45,1e-06,0.05,14.75,1.5224262020302552e-09,6.700776788757348e-08,1.5224262020302552e-09,0.022720144992511942,1.980622119596962e-11
45,1e-06,0.05,15.0,1.3796395828943782e-09,6.535332864217349e-08,1.3796395828943782e-09,0.02111047151780538,1.2925723490339412e-11
45,1e-06,0.05,15.25,1.2503413887912201e-09,6.373974236950689e-08,1.2503413887912201e-09,0.019616354605621746,8.435446928296384e-12
45,1e-06,0.05,15.5,1.1332223899473628e-09,6.216599847731731e-08,1.1332223899473628e-09,0.018228974322045916,5.5050508339655884e-12
45,1e-06,0.05,15.75,1.0271130479117827e-09,6.063111211275404e-08,1.0271130479117827e-09,0.01694036299386507,3.592647187772068e-12
45,1e-06,0.05,16.0,9.309641916756205e-10,5.913412320509372e-08,9.309641916756205e-10,0.01574326533001556,2.3445948466398807e-12
45,0.0001,0.0,1.0,0.09073222241511159,0.11555673078438047,0.09073222241511159,0.7851747085542822,0.0
45,0.0001,0.0,1.25,0.059223014586467906,0.07010022460704358,0.059223014586467906,0.8448334497992072,0.0
45,0.0001,0.0,1.5,0.03865908452542857,0.042529459927072036,0.03865908452542857,0.9089954255642972,0.0
45,0.0001,0.0,1.75,0.02523819563746256,0.025806945836947127,0.02523819563746256,0.9779613518361284,0.0
45,0.0001,0.0,2.0,0.01647896945235915,0.015664228333809857,0.015664228333809857,1.0520128474372878,0.027084757390880527
45,0.0001,0.0,2.25,0.010762032008425905,0.009512359195353133,0.009512359195353133,1.1313735938065972,0.028700795368132706
45,0.0001,0.0,2.5,0.0070305617126490095,0.005781061948339189,0.005781061948339189,1.2161367194255344,0.02155897145437063
45,0.0001,0.0,2.75,0.004594864082467881,0.003517915767523887,0.003517915767523887,1.3061324904041158,0.01486494838061316
45,0.0001,0.0,3.0,0.0030048353956637214,0.002145248221447856,0.002145248221447856,1.4006935727165963,0.009941455400064147
45,0.0001,0.0,3.25,0.0019667312718928474,0.0013126832691602386,0.0013126832691602386,1.4982527149531069,0.006564611388378675
45,0.0001,0.0,3.5,0.0012888490641979314,0.0008077070993956132,0.0008077070993956132,1.5956886663028522,0.004309614192573405
45,0.0001,0.0,3.75,0.0008460796718002252,0.0005014235700091162,0.0005014235700091162,1.6873552070654416,0.0028212231488512532
45,0.0001,0.0,4.0,0.0005567737129637576,0.00031565321887121027,0.00031565321887121027,1.7638778243884372,0.0018442168421070567
45,0.0001,0.0,4.25,0.00036764416418013583,0.00020297780524048867,0.00020297780524048867,1.8112530271206253,0.0012046459701781226
45,0.0001,0.0,4.5,0.0002439136725118034,0.00013463671227765327,0.00013463671227765327,1.811643112680847,0.0007865592203470414
45,0.0001,0.0,4.75,0.00016288459095135325,9.318574407742229e-05,9.318574407742229e-05,1.747956112428769,0.0005134610988531219
45,0.0001,0.0,5.0,0.0001097427152002721,6.804446098920882e-05,6.804446098920882e-05,1.6128089429303616,0.0003351432660261742
45,0.0001,0.0,5.25,7.481875530814403e-05,5.279550197169262e-05,5.279550197169262e-05,1.417142607115652,0.00021873768473063058
45,0.0001,0.0,5.5,5.180113916186449e-05,4.354654079886761e-05,4.354654079886761e-05,1.1895580730768753,0.00014275778917854782
45,0.0001,0.0,5.75,3.6569664487203226e-05,3.7936762277057526e-05,3.6569664487203226e-05,0.9639637726627751,9.316791013694842e-05
45,0.0001,0.0,6.0,2.643432283656194e-05,3.4534259609382296e-05,2.643432283656194e-05,0.7654521375457617,6.080332584337136e-05
45,0.0001,0.0,6.25,1.9638543028484393e-05,3.247053742168324e-05,1.9638543028484393e-05,0.6048111484403744,3.9681227617382545e-05
45,0.0001,0.0,6.5,1.5034997598228431e-05,3.121882664171454e-05,1.5034997598228431e-05,0.48160034234402316,2.5896495298818833e-05
45,0.0001,0.0,6.75,1.1874025864882859e-05,3.04596256765707e-05,1.1874025864882859e-05,0.3898283580686372,1.6900353680663452e-05
45,0.0001,0.0,7.0,9.665552014472818e-06,2.9999147014327543e-05,9.665552014472818e-06,0.32219422805110315,1.1029350876725855e-05
45,0.0001,0.0,7.25,8.088967053987727e-06,2.971985258753361e-05,8.088967053987727e-06,0.2721738619047105,7.197865647262929e-06
45,0.0001,0.0,7.5,6.934312750295121e-06,2.955045195459622e-05,6.934312750295121e-06,0.2346601250278533,4.69739732893285e-06
45,0.0001,0.0,7.75,6.063893830241385e-06,2.9447705276944974e-05,6.063893830241385e-06,0.20592075929899006,3.065566386561291e-06
45,0.0001,0.0,8.0,5.387222128205715e-06,2.9385386266765878e-05,5.387222128205715e-06,0.1833299749507981,2.0006175601259535e-06
45,0.0001,0.0,8.25,4.844661541595743e-06,2.9347587876409315e-05,4.844661541595743e-06,0.16507869614354448,1.3056217645637496e-06
45,0.0001,0.0,8.5,4.3967514516848e-06,2.9324661993770273e-05,4.3967514516848e-06,0.1499335764763067,8.520609425221168e-07
45,0.0001,0.0,8.75,4.017236184237392e-06,2.931075674304872e-05,4.017236184237392e-06,0.1370567201472924,5.560628981597336e-07
45,0.0001,0.0,9.0,3.68851327114699e-06,2.9302322782155105e-05,3.68851327114699e-06,0.12587784588166734,3.628918124223618e-07
45,0.0001,0.0,9.25,3.3986604346507716e-06,2.9297207326290312e-05,3.3986604346507716e-06,0.11600629359648658,2.368265643708266e-07
45,0.0001,0.0,9.5,3.1394930376905764e-06,2.9294104645469906e-05,3.1394930376905764e-06,0.10717149664364545,1.5455521237616587e-07
45,0.0001,0.0,9.75,2.9052941906838604e-06,2.929222277442503e-05,2.9052941906838604e-06,0.099183124922171,1.0086416454364194e-07
45,0.0001,0.0,10.0,2.691983993129453e-06,2.9291081361938686e-05,2.691983993129453e-06,0.09190456166044662,6.582488874454417e-08
45,0.0001,0.0,10.25,2.4965755008993538e-06,2.929038906027034e-05,2.4965755008993538e-06,0.0852353137325077,4.295793248558396e-08
45,0.0001,0.0,10.5,2.3168179455517786e-06,2.928996915808272e-05,2.3168179455517786e-06,0.07909936446322412,2.8034744861713283e-08
45,0.0001,0.0,10.75,2.1509622788971718e-06,2.9289714474531845e-05,2.1509622788971718e-06,0.07343746149411898,1.829573430309774e-08
45,0.0001,0.0,11.0,1.9976066623325523e-06,2.9289560001149717e-05,1.9976066623325523e-06,0.06820200311148884,1.1939965753707734e-08
45,0.0001,0.0,11.25,1.8555942349857273e-06,2.9289466308307343e-05,1.8555942349857273e-06,0.06335363763386248,7.792132297366998e-09
45,0.0001,0.0,11.5,1.7239450981161808e-06,2.928940948072585e-05,1.7239450981161808e-06,0.05885899131051576,5.085217745492952e-09
45,0.0001,0.0,11.75,1.6018107210197538e-06,2.928937501305536e-05,1.6018107210197538e-06,0.05468913967285978,3.318660224194903e-09
45,0.0001,0.0,12.0,1.4884430646004313e-06,2.9289354107356434e-05,1.4884430646004313e-06,0.050818569065904665,2.1657884154253113e-09
45,0.0001,0.0,12.25,1.3831733889993434e-06,2.9289341427409074e-05,1.3831733889993434e-06,0.047224461923372735,1.413413589632307e-09
45,0.0001,0.0,12.5,1.2853974547104687e-06,2.928933373663224e-05,1.2853974547104687e-06,0.043886196465535134,9.224068062662924e-10
45,0.0001,0.0,12.75,1.1945649645309238e-06,2.928932907194029e-05,1.1945649645309238e-06,0.04078498901756472,6.019712294250652e-10
45,0.0001,0.0,13.0,1.1101718366766043e-06,2.9289326242661606e-05,1.1101718366766043e-06,0.037903631769431914,3.9285200259950147e-10
45,0.0001,0.0,13.25,1.0317543846123889e-06,2.9289324526617337e-05,1.0317543846123889e-06,0.03522629494834402,2.56378857330479e-10
45,0.0001,0.0,13.5,9.588847961210344e-07,2.9289323485783875e-05,9.588847961210344e-07,0.032738372963323895,1.6731521807445754e-10
45,0.0001,0.0,13.75,8.911675112901328e-07,2.928932285448647e-05,8.911675112901328e-07,0.030426361023011016,1.091914617716581e-10
45,0.0001,0.0,14.0,8.282362345616147e-07,2.928932247158524e-05,8.282362345616147e-07,0.02827775327903608,7.125935979424885e-11
45,0.0001,0.0,14.25,7.697514046484464e-07,2.9289322239343902e-05,7.697514046484464e-07,0.02628095653283677,4.650451853920968e-11
45,0.0001,0.0,14.5,7.153980042200251e-07,2.928932209848241e-05,7.153980042200251e-07,0.024425215503949563,3.034927974103901e-11
45,0.0001,0.0,14.75,6.648836293919995e-07,2.9289322013045596e-05,6.648836293919995e-07,0.022700546946626397,1.980622119596962e-11
45,0.0001,0.0,15.0,6.179367641472502e-07,2.928932196122555e-05,6.179367641472502e-07,0.021097680750865492,1.2925723490339412e-11
45,0.0001,0.0,15.25,5.743052213791036e-07,2.9289321929795102e-05,5.743052213791036e-07,0.019608006725306982,8.435446928296384e-12
45,0.0001,0.0,15.5,5.337547232343311e-07,2.928932191073157e-05,5.337547232343311e-07,0.01822352613218963,5.5050508339655884e-12
45,0.0001,0.0,15.75,4.960676007672647e-07,2.928932189916896e-05,4.960676007672647e-07,0.016936807293628054,3.592647187772068e-12
45,0.0001,0.0,16.0,4.610415978548004e-07,2.9289321892155878e-05,4.610415978548004e-07,0.01574094475633027,2.3445948466398807e-12
45,0.0001,0.05,1.0,0.08209790986275398,0.1045600539196153,0.08209790986275398,0.7851747085542822,0.0
45,0.0001,0.05,1.25,0.05226412693428024,0.0618632310862004,0.05226412693428024,0.8448334497992072,0.0
45,0.0001,0.05,1.5,0.03327418241232688,0.03660544539228076,0.03327418241232688,0.908995425564297,0.0
45,0.0001,0.05,1.75,0.02118638051941472,0.021663821867435935,0.02118638051941472,0.9779613518361281,0.0
45,0.0001,0.05,2.0,0.013491839069679065,0.012824785460125604,0.012824785460125604,1.0520128474372878,0.027084757390880527
45,0.0001,0.05,2.25,0.008593657105535639,0.0075957730961543745,0.0075957730961543745,1.1313735938065972,0.028700795368132706
45,0.0001,0.05,2.5,0.005475406967242886,0.004502295572350862,0.004502295572350862,1.2161367194255344,0.02155897145437063
45,0.0001,0.05,2.75,0.0034901306670502745,0.0026721107488647134,0.0026721107488647134,1.3061324904041156,0.01486494838061316
45,0.0001,0.05,3.0,0.002226036811257042,0.0015892389703336205,0.0015892389703336205,1.4006935727165952,0.009941455400064147
45,0.0001,0.05,3.25,0.0014210171412058455,0.0009484495686365712,0.0009484495686365712,1.4982527149531066,0.006564611388378675
45,0.0001,0.05,3.5,0.0009082365849853914,0.0005691815729253377,0.0005691815729253377,1.5956886663028516,0.004309614192573405
45,0.0001,0.05,3.75,0.0005815014874312793,0.00034462304380036,0.00034462304380036,1.6873552070654418,0.0028212231488512532
45,0.0001,0.05,4.0,0.0003732165809052997,0.0002115886802050474,0.0002115886802050474,1.763877824388437,0.0018442168421070567
45,0.0001,0.05,4.25,0.00024035464622028954,0.00013270075611820228,0.00013270075611820228,1.811253027120624,0.0012046459701781226
45,0.0001,0.05,4.5,0.00015552622415897967,8.584815799003256e-05,8.584815799003256e-05,1.8116431126808463,0.0007865592203470414
45,0.0001,0.05,4.75,0.00010129549304106406,5.7950821717322664e-05,5.7950821717322664e-05,1.74795611242877,0.0005134610988531219
45,0.0001,0.05,5.0,6.656232144907668e-05,4.1271051813575374e-05,4.1271051813575374e-05,1.6128089429303616,0.0003351432660261742
45,0.0001,0.05,5.25,4.425943605778071e-05,3.123146240579353e-05,3.123146240579353e-05,1.4171426071156517,0.00021873768473063058
45,0.0001,0.05,5.5,2.9886657416930906e-05,2.5124168456632794e-05,2.5124168456632794e-05,1.1895580730768749,0.00014275778917854782
45,0.0001,0.05,5.75,2.057792825758606e-05,2.134720084007232e-05,2.057792825758606e-05,0.9639637726627744,9.316791013694842e-05
45,0.0001,0.05,6.0,1.450746396497123e-05,1.895280351752095e-05,1.450746396497123e-05,0.765452137545761,6.080332584337136e-05
45,0.0001,0.05,6.25,1.0511754595458213e-05,1.7380226245109503e-05,1.0511754595458213e-05,0.6048111484403743,3.9681227617382545e-05
45,0.0001,0.05,6.5,7.848956999767172e-06,1.629765660374137e-05,7.848956999767172e-06,0.4816003423440231,2.5896495298818833e-05
45,0.0001,0.05,6.75,6.045736507565214e-06,1.5508713982528537e-05,6.045736507565214e-06,0.38982835806863714,1.6900353680663452e-05
45,0.0001,0.05,7.0,4.799771083418653e-06,1.4897135533592997e-05,4.799771083418653e-06,0.3221942280511031,1.1029350876725855e-05
45,0.0001,0.05,7.25,3.917685481716732e-06,1.4394054793874128e-05,3.917685481716732e-06,0.27217386190471043,7.197865647262929e-06
45,0.0001,0.05,7.5,3.275537409484972e-06,1.3958645121731596e-05,3.275537409484972e-06,0.23466012502785338,4.69739732893285e-06
45,0.0001,0.05,7.75,2.7936588151685073e-06,1.3566669162831747e-05,2.7936588151685073e-06,0.20592075929899006,3.065566386561291e-06
45,0.0001,0.05,8.0,2.4206349383360485e-06,1.320370517143034e-05,2.4206349383360485e-06,0.18332997495079817,2.0006175601259535e-06
45,0.0001,0.05,8.25,2.12310021417644e-06,1.286113995188267e-05,2.12310021417644e-06,0.16507869614354453,1.3056217645637496e-06
45,0.0001,0.05,8.5,1.8792372225173235e-06,1.2533798410486732e-05,1.8792372225173235e-06,0.14993357647630667,8.520609425221168e-07
45,0.0001,0.05,8.75,1.6746331892867844e-06,1.2218541254212748e-05,1.6746331892867844e-06,0.13705672014729245,5.560628981597336e-07
45,0.0001,0.05,9.0,1.499637585598916e-06,1.1913435403150006e-05,1.499637585598916e-06,0.12587784588166734,3.628918124223618e-07
45,0.0001,0.05,9.25,1.3476756451061026e-06,1.1617263196028174e-05,1.3476756451061026e-06,0.11600629359648659,2.368265643708266e-07
45,0.0001,0.05,9.5,1.2141707505247347e-06,1.1329232011772288e-05,1.2141707505247347e-06,0.10717149664364548,1.5455521237616587e-07
45,0.0001,0.05,9.75,1.0958547535774122e-06,1.1048802449381682e-05,1.0958547535774122e-06,0.09918312492217099,1.0086416454364194e-07
45,0.0001,0.05,10.0,9.903255670349314e-07,1.0775586642737254e-05,9.903255670349314e-07,0.09190456166044665,6.582488874454417e-08
45,0.0001,0.05,10.25,8.957624653417813e-07,1.050928806519015e-05,8.957624653417813e-07,0.0852353137325077,4.295793248558396e-08
45,0.0001,0.05,10.5,8.107420569667207e-07,1.0249665878714628e-05,8.107420569667207e-07,0.07909936446322413,2.8034744861713283e-08
45,0.0001,0.05,10.75,7.341185975247148e-07,9.996513803564743e-06,7.341185975247148e-07,0.07343746149411899,1.829573430309774e-08
45,0.0001,0.05,11.0,6.649454944931405e-07,9.74964757862263e-06,6.649454944931405e-07,0.06820200311148887,1.1939965753707734e-08
45,0.0001,0.05,11.25,6.02423246804046e-07,9.508897504601235e-06,6.02423246804046e-07,0.0633536376338625,7.792132297366998e-09
45,0.0001,0.05,11.5,5.458644064543624e-07,9.274103994997245e-06,5.458644064543624e-07,0.05885899131051577,5.085217745492952e-09
45,0.0001,0.05,11.75,4.946695525186517e-07,9.045114907231539e-06,4.946695525186517e-07,0.05468913967285977,3.318660224194903e-09
45,0.0001,0.05,12.0,4.483104358185099e-07,8.821783927782639e-06,4.483104358185099e-07,0.050818569065904685,2.1657884154253113e-09
45,0.0001,0.05,12.25,4.0631783390115457e-07,8.603969581706468e-06,4.0631783390115457e-07,0.04722446192337276,1.413413589632307e-09
45,0.0001,0.05,12.5,3.6827253664642843e-07,8.391534612384132e-06,3.6827253664642843e-07,0.04388619646553516,9.224068062662924e-10
45,0.0001,0.05,12.75,3.337984446422471e-07,8.184345581127687e-06,3.337984446422471e-07,0.04078498901756473,6.019712294250652e-10
45,0.0001,0.05,13.0,3.0255712122533804e-07,7.982272597670727e-06,3.0255712122533804e-07,0.03790363176943192,3.9285200259950147e-10
45,0.0001,0.05,13.25,2.7424336848294747e-07,7.78518912889076e-06,2.7424336848294747e-07,0.035226294948344034,2.56378857330479e-10
45,0.0001,0.05,13.5,2.4858154447579964e-07,7.592971854596443e-06,2.4858154447579964e-07,0.032738372963323915,1.6731521807445754e-10
45,0.0001,0.05,13.75,2.2532243334891923e-07,7.405500551923082e-06,2.2532243334891923e-07,0.030426361023011043,1.091914617716581e-10
45,0.0001,0.05,14.0,2.0424054086932255e-07,7.222657997399588e-06,2.0424054086932255e-07,0.028277753279036106,7.125935979424885e-11
45,0.0001,0.05,14.25,1.8513172738446056e-07,7.0443298801985196e-06,1.8513172738446056e-07,0.026280956532836772,4.650451853920968e-11
45,0.0001,0.05,14.5,1.6781111595161908e-07,6.870404722713051e-06,1.6781111595161908e-07,0.02442521550394956,3.034927974103901e-11
45,0.0001,0.05,14.75,1.5211123036550913e-07,6.700773806162183e-06,1.5211123036550913e-07,0.022700546946626404,1.980622119596962e-11
45,0.0001,0.05,15.0,1.378803291457786e-07,6.53533109984718e-06,1.378803291457786e-07,0.021097680750865516,1.2925723490339412e-11
45,0.0001,0.05,15.25,1.2498090923974215e-07,6.373973193228051e-06,1.2498090923974215e-07,0.019608006725307,8.435446928296384e-12
45,0.0001,0.05,15.5,1.1328835852694079e-07,6.216599230312006e-06,1.1328835852694079e-07,0.01822352613218963,5.5050508339655884e-12
45,0.0001,0.05,15.75,1.0268973999924254e-07,6.063110846037454e-06,1.0268973999924254e-07,0.016936807293628058,3.592647187772068e-12
45,0.0001,0.05,16.0,9.308269325757643e-08,5.9134121044509034e-06,9.308269325757643e-08,0.015740944756330276,2.3445948466398807e-12
45,0.01,0.0,1.0,0.09442542635520709,0.11959998096038144,0.09442542635520709,0.7895103794915014,0.0
45,0.01,0.0,1.25,0.06265545346930304,0.07369350036933027,0.06265545346930304,0.8502168190585633,0.0
45,0.01,0.0,1.5,0.04184917011926497,0.0458498124113548,0.04184917011926497,0.9127446311841603,0.0
45,0.01,0.0,1.75,0.028203039715792307,0.028961761985371242,0.028203039715792307,0.9738026205048516,0.0
45,0.01,0.0,2.0,0.019234475582285825,0.01871864161923921,0.01871864161923921,1.0275572327062683,0.027084757390880527
45,0.01,0.0,2.25,0.013322980858168085,0.01250587506605324,0.01250587506605324,1.0653377542794147,0.028700795368132706
45,0.01,0.0,2.5,0.009410690335759826,0.00873764166990877,0.00873764166990877,1.0770286412830297,0.02155897145437063
45,0.01,0.0,2.75,0.006806939604055011,0.006452092582194087,0.006452092582194087,1.0549971993334688,0.01486494838061316
45,0.01,0.0,3.0,0.005060723495866256,0.005065836986216893,0.005060723495866256,0.9989905931903159,0.009941455400064147
45,0.01,0.0,3.25,0.0038774598339637355,0.004225030465058515,0.0038774598339637355,0.9177353550538324,0.006564611388378675
45,0.01,0.0,3.5,0.0030646673286033824,0.0037150555310896402,0.0030646673286033824,0.8249317683023983,0.004309614192573405
45,0.01,0.0,3.75,0.002496513213641524,0.003405740097952592,0.002496513213641524,0.7330310422519726,0.0028212231488512532
45,0.01,0.0,4.0,0.002090675537623047,0.003218130804232679,0.002090675537623047,0.6496552392691014,0.0018442168421070567
45,0.01,0.0,4.25,0.0017932421952696802,0.0031043400155445194,0.0017932421952696802,0.5776565022807706,0.0012046459701781226
45,0.01,0.0,4.5,0.0015688548868543876,0.003035322413412269,0.0015688548868543876,0.5168659777037333,0.0007865592203470414
45,0.01,0.0,4.75,0.0013942760373339962,0.0029934611216592107,0.0013942760373339962,0.46577389204947456,0.0005134610988531219
45,0.01,0.0,5.0,0.0012541896369278253,0.0029680709647558054,0.0012541896369278253,0.42256052898351515,0.0003351432660261742
45,0.01,0.0,5.25,0.0011384600210480056,0.002952671056138976,0.0011384600210480056,0.38556954005459004,0.00021873768473063058
45,0.01,0.0,5.5,0.0010403421721325655,0.002943330539406096,0.0010403421721325655,0.3534574721405518,0.00014275778917854782
45,0.01,0.0,5.75,0.0009553130466246361,0.0029376652296300453,0.0009553130466246361,0.32519466036807176,9.316791013694842e-05
45,0.01,0.0,6.0,0.000880308238100074,0.002934229045554101,0.000880308238100074,0.30001347012562074,6.080332584337136e-05
45,0.01,0.0,6.25,0.0008132232124181085,0.002932144894559624,0.0008132232124181085,0.2773475532969,3.9681227617382545e-05
45,0.01,0.0,6.5,0.0007525872476817604,0.0029308807930820036,0.0007525872476817604,0.2567785252331495,2.5896495298818833e-05
45,0.01,0.0,6.75,0.0006973501226015793,0.0029301140767788387,0.0006973501226015793,0.23799418873417957,1.6900353680663452e-05
45,0.01,0.0,7.0,0.0006467424223570967,0.0029296490398336675,0.0006467424223570967,0.22075764487947536,1.1029350876725855e-05
45,0.01,0.0,7.25,0.0006001839221629082,0.002929366980668522,0.0006001839221629082,0.204885194010734,7.197865647262929e-06
45,0.01,0.0,7.5,0.0005572233786159141,0.0029291959031370086,0.0005572233786159141,0.19023083366297158,4.69739732893285e-06
45,0.01,0.0,7.75,0.0005174988476300923,0.0029290921393689577,0.0005174988476300923,0.17667551002392914,3.065566386561291e-06
45,0.01,0.0,8.0,0.000480711425702569,0.0029290292034622675,0.000480711425702569,0.16411971076776655,2.0006175601259535e-06
45,0.01,0.0,8.25,0.0004466077769191599,0.002928991030905263,0.0004466077769191599,0.15247836958419325,1.3056217645637496e-06
45,0.01,0.0,8.5,0.00041496841736004544,0.00292896787807908,0.00041496841736004544,0.14167735346834745,8.520609425221168e-07
45,0.01,0.0,8.75,0.0003855997789066975,0.0029289538351801414,0.0003855997789066975,0.13165102647750734,5.560628981597336e-07
