angle_deg,label_noise,samples_per_source,budget,step_size,batch_size,steps,seed,method,target_risk,hindsight_static_grid,gain_vs_hindsight_static
45,0.1,1024,8.0,0.025,32,320,19,static_1.0,0.049700927896079744,2.7305963486536516e-05,0.0005494055069480972
45,0.1,1024,8.0,0.025,32,320,19,prepare_AB,9.382212077837596e-05,2.7305963486536516e-05,0.29103971707309745
45,0.1,1024,8.0,0.025,32,320,19,prepare_BA,0.00013499062535135214,2.7305963486536516e-05,0.20228044292309075
45,0.1,1024,8.0,0.025,32,320,19,matched_static,0.019216535860958932,2.7305963486536516e-05,0.001420961805192599
45,0.1,1024,8.0,0.025,32,320,19,greedy_oracle,1.9771322940363633e-05,2.7305963486536516e-05,1.3810893468737355
70,0.0,128,4.0,0.025,32,160,0,static_0.0,0.14214618740036894,0.004277822614709416,0.0300945293921989
70,0.0,128,4.0,0.025,32,160,0,static_0.1,0.061338039449844235,0.004277822614709416,0.069741756552349
70,0.0,128,4.0,0.025,32,160,0,static_0.2,0.025734283345221813,0.004277822614709416,0.16623049328100664
70,0.0,128,4.0,0.025,32,160,0,static_0.3,0.011210126347612454,0.004277822614709416,0.3816034255154057
70,0.0,128,4.0,0.025,32,160,0,static_0.4,0.0044346427589593545,0.004277822614709416,0.9646374797759948
70,0.0,128,4.0,0.025,32,160,0,static_0.5,0.004277822614709416,0.004277822614709416,1.0
70,0.0,128,4.0,0.025,32,160,0,static_0.6,0.008264209994287596,0.004277822614709416,0.5176323711118596
70,0.0,128,4.0,0.025,32,160,0,static_0.7,0.0182117740201443,0.004277822614709416,0.2348932404925328
70,0.0,128,4.0,0.025,32,160,0,static_0.8,0.03812715019478307,0.004277822614709416,0.11219885548369019
70,0.0,128,4.0,0.025,32,160,0,static_0.9,0.06814317160443982,0.004277822614709416,0.0627769813759402
70,0.0,128,4.0,0.025,32,160,0,static_1.0,0.13147363812637486,0.004277822614709416,0.032537493262318445
70,0.0,128,4.0,0.025,32,160,0,prepare_AB,0.0024175158435161314,0.004277822614709416,1.769511718478577
70,0.0,128,4.0,0.025,32,160,0,prepare_BA,0.002911365794994763,0.004277822614709416,1.469352501861454
70,0.0,128,4.0,0.025,32,160,0,matched_static,0.007009694894138621,0.004277822614709416,0.6102722984828417
70,0.0,128,4.0,0.025,32,160,0,greedy_oracle,0.003946737838436374,0.004277822614709416,1.0838882109292094
70,0.0,128,4.0,0.025,32,160,1,static_0.0,0.12883591676094253,0.0011478170310723376,0.00890913853783595
70,0.0,128,4.0,0.025,32,160,1,static_0.1,0.055641632256185666,0.0011478170310723376,0.020628744782100368
70,0.0,128,4.0,0.025,32,160,1,static_0.2,0.023015742318771897,0.0011478170310723376,0.04987095420060231
70,0.0,128,4.0,0.025,32,160,1,static_0.3,0.00923027257690771,0.0011478170310723376,0.12435353577140783
70,0.0,128,4.0,0.025,32,160,1,static_0.4,0.003322002404737515,0.0011478170310723376,0.3455196267875764
70,0.0,128,4.0,0.025,32,160,1,static_0.5,0.0011478170310723376,0.0011478170310723376,1.0
70,0.0,128,4.0,0.025,32,160,1,static_0.6,0.002571170864197242,0.0011478170310723376,0.4464180296437449
70,0.0,128,4.0,0.025,32,160,1,static_0.7,0.008347189512709527,0.0011478170310723376,0.13750940113731192
70,0.0,128,4.0,0.025,32,160,1,static_0.8,0.02426336630682245,0.0011478170310723376,0.047306586256730204
70,0.0,128,4.0,0.025,32,160,1,static_0.9,0.05820935273810328,0.0011478170310723376,0.019718773308416943
70,0.0,128,4.0,0.025,32,160,1,static_1.0,0.13678975545260622,0.0011478170310723376,0.00839110375827833
70,0.0,128,4.0,0.025,32,160,1,prepare_AB,0.0009088114395659533,0.0011478170310723376,1.2629869971933154
70,0.0,128,4.0,0.025,32,160,1,prepare_BA,0.0017016201166723107,0.0011478170310723376,0.6745436421596903
70,0.0,128,4.0,0.025,32,160,1,matched_static,0.005982373185906777,0.0011478170310723376,0.1918665043792913
70,0.0,128,4.0,0.025,32,160,1,greedy_oracle,0.0011609755693973646,0.0011478170310723376,0.9886659644941045
70,0.0,128,4.0,0.025,32,160,2,static_0.0,0.14767288845414372,0.0036073054213506843,0.024427675649283765
70,0.0,128,4.0,0.025,32,160,2,static_0.1,0.06381036500892849,0.0036073054213506843,0.056531653138889616
70,0.0,128,4.0,0.025,32,160,2,static_0.2,0.025782337916649183,0.0036073054213506843,0.13991382135369632
70,0.0,128,4.0,0.025,32,160,2,static_0.3,0.010881283835554407,0.0036073054213506843,0.33151468851165117
70,0.0,128,4.0,0.025,32,160,2,static_0.4,0.0041033641647230485,0.0036073054213506843,0.8791092568295494
70,0.0,128,4.0,0.025,32,160,2,static_0.5,0.0036073054213506843,0.0036073054213506843,1.0
70,0.0,128,4.0,0.025,32,160,2,static_0.6,0.0067916490683402764,0.0036073054213506843,0.5311383708216578
70,0.0,128,4.0,0.025,32,160,2,static_0.7,0.01555972621142004,0.0036073054213506843,0.2318360472630365
70,0.0,128,4.0,0.025,32,160,2,static_0.8,0.03340464576061107,0.0036073054213506843,0.10798813575817713
70,0.0,128,4.0,0.025,32,160,2,static_0.9,0.065814715308427,0.0036073054213506843,0.05481001329939355
70,0.0,128,4.0,0.025,32,160,2,static_1.0,0.13233476813108613,0.0036073054213506843,0.027258939372436237
70,0.0,128,4.0,0.025,32,160,2,prepare_AB,0.0017718326286588631,0.0036073054213506843,2.035917706336139
70,0.0,128,4.0,0.025,32,160,2,prepare_BA,0.002619847764946708,0.0036073054213506843,1.3769141358578376
70,0.0,128,4.0,0.025,32,160,2,matched_static,0.006939338228135292,0.0036073054213506843,0.5198342122487988
70,0.0,128,4.0,0.025,32,160,2,greedy_oracle,0.0034698826836292353,0.0036073054213506843,1.0396044334207044
70,0.0,128,4.0,0.025,32,160,3,static_0.0,0.1318029011846376,0.001340182995616007,0.010168084189122637
70,0.0,128,4.0,0.025,32,160,3,static_0.1,0.058416096888782576,0.001340182995616007,0.02294201542029689
70,0.0,128,4.0,0.025,32,160,3,static_0.2,0.022953534146776373,0.001340182995616007,0.05838678205483334
70,0.0,128,4.0,0.025,32,160,3,static_0.3,0.008505216127387106,0.001340182995616007,0.1575718918300699
70,0.0,128,4.0,0.025,32,160,3,static_0.4,0.0030268465650454207,0.001340182995616007,0.4427654216413498
70,0.0,128,4.0,0.025,32,160,3,static_0.5,0.001340182995616007,0.001340182995616007,1.0
70,0.0,128,4.0,0.025,32,160,3,static_0.6,0.0031995559264161653,0.001340182995616007,0.41886531332401217
70,0.0,128,4.0,0.025,32,160,3,static_0.7,0.009618586048557833,0.001340182995616007,0.13933264087364983
70,0.0,128,4.0,0.025,32,160,3,static_0.8,0.026898563212745204,0.001340182995616007,0.04982359039091706
70,0.0,128,4.0,0.025,32,160,3,static_0.9,0.05962107334850534,0.001340182995616007,0.022478343987237265
70,0.0,128,4.0,0.025,32,160,3,static_1.0,0.13675161359970658,0.001340182995616007,0.009800125646333745
70,0.0,128,4.0,0.025,32,160,3,prepare_AB,0.0008838858095848802,0.001340182995616007,1.5162399724976106
70,0.0,128,4.0,0.025,32,160,3,prepare_BA,0.0005962569332474982,0.001340182995616007,2.247660229821957
70,0.0,128,4.0,0.025,32,160,3,matched_static,0.005625002447714806,0.001340182995616007,0.23825465109983468
70,0.0,128,4.0,0.025,32,160,3,greedy_oracle,0.0015689126585519426,0.001340182995616007,0.8542113471459617
70,0.0,128,4.0,0.025,32,160,4,static_0.0,0.14575649419158132,0.0029143595137762317,0.019994714677656955
70,0.0,128,4.0,0.025,32,160,4,static_0.1,0.059226871635829674,0.0029143595137762317,0.04920671028677414
70,0.0,128,4.0,0.025,32,160,4,static_0.2,0.023404361196466588,0.0029143595137762317,0.12452207045139174
70,0.0,128,4.0,0.025,32,160,4,static_0.3,0.00907730840953093,0.0029143595137762317,0.3210598761540627
70,0.0,128,4.0,0.025,32,160,4,static_0.4,0.003678551401287627,0.0029143595137762317,0.7922573850010902
70,0.0,128,4.0,0.025,32,160,4,static_0.5,0.0029143595137762317,0.0029143595137762317,1.0
70,0.0,128,4.0,0.025,32,160,4,static_0.6,0.0057573780730508775,0.0029143595137762317,0.5061956114047398
70,0.0,128,4.0,0.025,32,160,4,static_0.7,0.013926474034107664,0.0029143595137762317,0.2092675796212741
70,0.0,128,4.0,0.025,32,160,4,static_0.8,0.030141797532022403,0.0029143595137762317,0.09668831166024652
70,0.0,128,4.0,0.025,32,160,4,static_0.9,0.06339171772095466,0.0029143595137762317,0.045973821479408594
70,0.0,128,4.0,0.025,32,160,4,static_1.0,0.13387017868854012,0.0029143595137762317,0.02177004275580095
70,0.0,128,4.0,0.025,32,160,4,prepare_AB,0.0018653169475181476,0.0029143595137762317,1.5623937356350417
70,0.0,128,4.0,0.025,32,160,4,prepare_BA,0.0007282999149606762,0.0029143595137762317,4.001592549868126
70,0.0,128,4.0,0.025,32,160,4,matched_static,0.006093121329030564,0.0029143595137762317,0.47830321380452734
70,0.0,128,4.0,0.025,32,160,4,greedy_oracle,0.002513200703139598,0.0029143595137762317,1.1596206821586073
70,0.0,128,4.0,0.025,32,160,5,static_0.0,0.1392445227679022,0.002960860879698518,0.02126375113966808
70,0.0,128,4.0,0.025,32,160,5,static_0.1,0.056226492363955806,0.002960860879698518,0.052659533881871466
70,0.0,128,4.0,0.025,32,160,5,static_0.2,0.019031625180755532,0.002960860879698518,0.1555758297873842
70,0.0,128,4.0,0.025,32,160,5,static_0.3,0.007545952097858083,0.002960860879698518,0.3923773754857201
70,0.0,128,4.0,0.025,32,160,5,static_0.4,0.002960860879698518,0.002960860879698518,1.0
70,0.0,128,4.0,0.025,32,160,5,static_0.5,0.0033535726458013317,0.002960860879698518,0.8828974924415345
70,0.0,128,4.0,0.025,32,160,5,static_0.6,0.008158258560038314,0.002960860879698518,0.3629280511164153
70,0.0,128,4.0,0.025,32,160,5,static_0.7,0.017967356665155306,0.002960860879698518,0.16479112286119496
70,0.0,128,4.0,0.025,32,160,5,static_0.8,0.03838068262540175,0.002960860879698518,0.07714456015795068
70,0.0,128,4.0,0.025,32,160,5,static_0.9,0.07713695508008422,0.002960860879698518,0.038384466649280205
70,0.0,128,4.0,0.025,32,160,5,static_1.0,0.1406027474534479,0.002960860879698518,0.021058342979242483
70,0.0,128,4.0,0.025,32,160,5,prepare_AB,0.00272024388101939,0.002960860879698518,1.08845420087443
70,0.0,128,4.0,0.025,32,160,5,prepare_BA,0.001100995303550387,0.002960860879698518,2.6892584102317327
70,0.0,128,4.0,0.025,32,160,5,matched_static,0.0047194651285806235,0.002960860879698518,0.6273721277794451
70,0.0,128,4.0,0.025,32,160,5,greedy_oracle,0.0019632160847918665,0.002960860879698518,1.5081686130400762
70,0.0,128,4.0,0.025,32,160,6,static_0.0,0.13877218497114385,0.0032033361412691095,0.023083416478130742
70,0.0,128,4.0,0.025,32,160,6,static_0.1,0.057305033725791724,0.0032033361412691095,0.05589973398492843
70,0.0,128,4.0,0.025,32,160,6,static_0.2,0.023824241946505384,0.0032033361412691095,0.13445700175736275
70,0.0,128,4.0,0.025,32,160,6,static_0.3,0.008084053262861237,0.0032033361412691095,0.39625371544562704
70,0.0,128,4.0,0.025,32,160,6,static_0.4,0.0036853313211693156,0.0032033361412691095,0.8692125244936528
70,0.0,128,4.0,0.025,32,160,6,static_0.5,0.0032033361412691095,0.0032033361412691095,1.0
70,0.0,128,4.0,0.025,32,160,6,static_0.6,0.006023645414660231,0.0032033361412691095,0.5317936101406122
70,0.0,128,4.0,0.025,32,160,6,static_0.7,0.013956848072470392,0.0032033361412691095,0.2295171606537458
70,0.0,128,4.0,0.025,32,160,6,static_0.8,0.03467000467726815,0.0032033361412691095,0.09239503054839274
70,0.0,128,4.0,0.025,32,160,6,static_0.9,0.07040921260850655,0.0032033361412691095,0.045495980179191715
70,0.0,128,4.0,0.025,32,160,6,static_1.0,0.13982934639864586,0.0032033361412691095,0.022908897336447333
70,0.0,128,4.0,0.025,32,160,6,prepare_AB,0.0018113200678194473,0.0032033361412691095,1.76850916532131
70,0.0,128,4.0,0.025,32,160,6,prepare_BA,0.0017503118765837663,0.0032033361412691095,1.8301516341883797
70,0.0,128,4.0,0.025,32,160,6,matched_static,0.005473194916069347,0.0032033361412691095,0.5852771900858286
70,0.0,128,4.0,0.025,32,160,6,greedy_oracle,0.003047824819065522,0.0032033361412691095,1.0510237075407989
70,0.0,128,4.0,0.025,32,160,7,static_0.0,0.14696663845366345,0.002087344421979667,0.014202845243941385
70,0.0,128,4.0,0.025,32,160,7,static_0.1,0.07575694192258514,0.002087344421979667,0.027553176897144187
70,0.0,128,4.0,0.025,32,160,7,static_0.2,0.035982986882312176,0.002087344421979667,0.05800920387200329
70,0.0,128,4.0,0.025,32,160,7,static_0.3,0.015341297488644809,0.002087344421979667,0.13606048794273495
70,0.0,128,4.0,0.025,32,160,7,static_0.4,0.0062458796117802525,0.002087344421979667,0.3341954299027411
70,0.0,128,4.0,0.025,32,160,7,static_0.5,0.002828779043615103,0.002087344421979667,0.7378958871641306
70,0.0,128,4.0,0.025,32,160,7,static_0.6,0.002087344421979667,0.002087344421979667,1.0
70,0.0,128,4.0,0.025,32,160,7,static_0.7,0.006748974449410224,0.002087344421979667,0.30928320111836766
70,0.0,128,4.0,0.025,32,160,7,static_0.8,0.020106976414651246,0.002087344421979667,0.10381194959072478
70,0.0,128,4.0,0.025,32,160,7,static_0.9,0.05516579283032803,0.002087344421979667,0.03783765835469196
70,0.0,128,4.0,0.025,32,160,7,static_1.0,0.1425421123286476,0.002087344421979667,0.014643703449315027
70,0.0,128,4.0,0.025,32,160,7,prepare_AB,0.0010435323827480756,0.002087344421979667,2.00026799023024
70,0.0,128,4.0,0.025,32,160,7,prepare_BA,0.0019624979428156065,0.002087344421979667,1.0636161070237569
70,0.0,128,4.0,0.025,32,160,7,matched_static,0.010107167694230213,0.002087344421979667,0.20652120209415842
70,0.0,128,4.0,0.025,32,160,7,greedy_oracle,0.0017357790263351643,0.002087344421979667,1.2025404099891563
70,0.0,128,4.0,0.025,32,160,8,static_0.0,0.1486051195850302,0.006160823066687816,0.04145767712371889
70,0.0,128,4.0,0.025,32,160,8,static_0.1,0.08122870608821023,0.006160823066687816,0.07584539214495768
70,0.0,128,4.0,0.025,32,160,8,static_0.2,0.041134398536049305,0.006160823066687816,0.14977301932076637
70,0.0,128,4.0,0.025,32,160,8,static_0.3,0.01852912195217239,0.006160823066687816,0.3324940643485543
70,0.0,128,4.0,0.025,32,160,8,static_0.4,0.009024515451087735,0.006160823066687816,0.6826763276188136
70,0.0,128,4.0,0.025,32,160,8,static_0.5,0.006160823066687816,0.006160823066687816,1.0
70,0.0,128,4.0,0.025,32,160,8,static_0.6,0.0080200624358842,0.006160823066687816,0.7681764469965244
70,0.0,128,4.0,0.025,32,160,8,static_0.7,0.016285728590297078,0.006160823066687816,0.3782958209409428
70,0.0,128,4.0,0.025,32,160,8,static_0.8,0.034524830552430566,0.006160823066687816,0.1784461492817983
70,0.0,128,4.0,0.025,32,160,8,static_0.9,0.06935645438165888,0.006160823066687816,0.08882840280135526
70,0.0,128,4.0,0.025,32,160,8,static_1.0,0.1462404016280356,0.006160823066687816,0.04212805078556849
70,0.0,128,4.0,0.025,32,160,8,prepare_AB,0.004896579065283251,0.006160823066687816,1.258189234677748
70,0.0,128,4.0,0.025,32,160,8,prepare_BA,0.004235775267513965,0.006160823066687816,1.454473544415327
70,0.0,128,4.0,0.025,32,160,8,matched_static,0.013465593875764365,0.006160823066687816,0.4575233089255858
70,0.0,128,4.0,0.025,32,160,8,greedy_oracle,0.006032019338111915,0.006160823066687816,1.0213533348214063
70,0.0,128,4.0,0.025,32,160,9,static_0.0,0.14017987296854795,0.003113497687143714,0.02221073269086417
70,0.0,128,4.0,0.025,32,160,9,static_0.1,0.06079500371138657,0.003113497687143714,0.05121305201204508
70,0.0,128,4.0,0.025,32,160,9,static_0.2,0.022188925242046298,0.003113497687143714,0.14031764284120787
70,0.0,128,4.0,0.025,32,160,9,static_0.3,0.007252539808400652,0.003113497687143714,0.4292975660109214
70,0.0,128,4.0,0.025,32,160,9,static_0.4,0.003113497687143714,0.003113497687143714,1.0
70,0.0,128,4.0,0.025,32,160,9,static_0.5,0.0032964854638889525,0.003113497687143714,0.9444900398470549
70,0.0,128,4.0,0.025,32,160,9,static_0.6,0.007999685244322857,0.003113497687143714,0.38920252385595705
70,0.0,128,4.0,0.025,32,160,9,static_0.7,0.01704512348921056,0.003113497687143714,0.18266207863583597
70,0.0,128,4.0,0.025,32,160,9,static_0.8,0.03522463630873097,0.003113497687143714,0.08838977526567068
70,0.0,128,4.0,0.025,32,160,9,static_0.9,0.07000067220089479,0.003113497687143714,0.04447811127025028
70,0.0,128,4.0,0.025,32,160,9,static_1.0,0.13974356234921517,0.003113497687143714,0.022280079560038496
70,0.0,128,4.0,0.025,32,160,9,prepare_AB,0.002316553800396085,0.003113497687143714,1.3440213158923255
70,0.0,128,4.0,0.025,32,160,9,prepare_BA,0.0013015972144495252,0.003113497687143714,2.3920592734677006
70,0.0,128,4.0,0.025,32,160,9,matched_static,0.004789435319095183,0.003113497687143714,0.650076152971602
70,0.0,128,4.0,0.025,32,160,9,greedy_oracle,0.0026472782353878874,0.003113497687143714,1.1761127506446314
70,0.0,128,4.0,0.025,32,160,10,static_0.0,0.14251501284954698,0.002511647497830708,0.017623739756331868
70,0.0,128,4.0,0.025,32,160,10,static_0.1,0.07075405419011097,0.002511647497830708,0.03549828383094621
70,0.0,128,4.0,0.025,32,160,10,static_0.2,0.03134274523988346,0.002511647497830708,0.08013489177823044
70,0.0,128,4.0,0.025,32,160,10,static_0.3,0.01374667134600698,0.002511647497830708,0.1827095036035957
70,0.0,128,4.0,0.025,32,160,10,static_0.4,0.005701035903750291,0.002511647497830708,0.440559845655152
70,0.0,128,4.0,0.025,32,160,10,static_0.5,0.002511647497830708,0.002511647497830708,1.0
70,0.0,128,4.0,0.025,32,160,10,static_0.6,0.0031868043496911963,0.002511647497830708,0.7881398486462116
70,0.0,128,4.0,0.025,32,160,10,static_0.7,0.008687461911457018,0.002511647497830708,0.2891117708980513
70,0.0,128,4.0,0.025,32,160,10,static_0.8,0.022801959755766682,0.002511647497830708,0.1101505100760256
70,0.0,128,4.0,0.025,32,160,10,static_0.9,0.05274614963118373,0.002511647497830708,0.04761764631907487
70,0.0,128,4.0,0.025,32,160,10,static_1.0,0.13719884835782784,0.002511647497830708,0.018306622306916813
70,0.0,128,4.0,0.025,32,160,10,prepare_AB,0.0007068509134251954,0.002511647497830708,3.5532917198338048
70,0.0,128,4.0,0.025,32,160,10,prepare_BA,0.0015194328991285976,0.002511647497830708,1.653016397941068
70,0.0,128,4.0,0.025,32,160,10,matched_static,0.008918979627360697,0.002511647497830708,0.28160704506216644
70,0.0,128,4.0,0.025,32,160,10,greedy_oracle,0.0020047816466038726,0.002511647497830708,1.2528284574459634
70,0.0,128,4.0,0.025,32,160,11,static_0.0,0.14687392894529436,0.0013416805982724626,0.009134913240948256
70,0.0,128,4.0,0.025,32,160,11,static_0.1,0.06460512222424286,0.0013416805982724626,0.020767402832480075
70,0.0,128,4.0,0.025,32,160,11,static_0.2,0.026406224081389436,0.0013416805982724626,0.050809255959395255
70,0.0,128,4.0,0.025,32,160,11,static_0.3,0.010688570075456934,0.0013416805982724626,0.12552479787293774
70,0.0,128,4.0,0.025,32,160,11,static_0.4,0.0038386895338693113,0.0013416805982724626,0.3495152672375875
70,0.0,128,4.0,0.025,32,160,11,static_0.5,0.0014588161302531949,0.0013416805982724626,0.9197050748538118
70,0.0,128,4.0,0.025,32,160,11,static_0.6,0.0013416805982724626,0.0013416805982724626,1.0
70,0.0,128,4.0,0.025,32,160,11,static_0.7,0.004638261669894166,0.0013416805982724626,0.28926367112510853
70,0.0,128,4.0,0.025,32,160,11,static_0.8,0.01543310216945777,0.0013416805982724626,0.08693525018759087
70,0.0,128,4.0,0.025,32,160,11,static_0.9,0.050498541650278714,0.0013416805982724626,0.026568699895614858
70,0.0,128,4.0,0.025,32,160,11,static_1.0,0.1407084329511071,0.0013416805982724626,0.009535182576716388
70,0.0,128,4.0,0.025,32,160,11,prepare_AB,0.00033356910233011896,0.0013416805982724626,4.022196866856868
70,0.0,128,4.0,0.025,32,160,11,prepare_BA,0.001817530241239225,0.0013416805982724626,0.7381888718163394
70,0.0,128,4.0,0.025,32,160,11,matched_static,0.0067224366635700705,0.0013416805982724626,0.19958248257558728
70,0.0,128,4.0,0.025,32,160,11,greedy_oracle,0.0008137751629194304,0.0013416805982724626,1.648711658216704
70,0.0,128,4.0,0.025,32,160,12,static_0.0,0.13523437821004805,0.0033962382986564093,0.02511371992542696
70,0.0,128,4.0,0.025,32,160,12,static_0.1,0.06846015162791466,0.0033962382986564093,0.049608980083993726
70,0.0,128,4.0,0.025,32,160,12,static_0.2,0.03626176480836572,0.0033962382986564093,0.09365893570278974
70,0.0,128,4.0,0.025,32,160,12,static_0.3,0.017098130199819442,0.0033962382986564093,0.19863214626195055
70,0.0,128,4.0,0.025,32,160,12,static_0.4,0.0076642458405276415,0.0033962382986564093,0.44312752608971595
70,0.0,128,4.0,0.025,32,160,12,static_0.5,0.0033962382986564093,0.0033962382986564093,1.0
70,0.0,128,4.0,0.025,32,160,12,static_0.6,0.0039544999926738695,0.0033962382986564093,0.8588287533059301
70,0.0,128,4.0,0.025,32,160,12,static_0.7,0.009210731503211205,0.0033962382986564093,0.3687262295586788
70,0.0,128,4.0,0.025,32,160,12,static_0.8,0.02463696351248178,0.0033962382986564093,0.13785133451757475
70,0.0,128,4.0,0.025,32,160,12,static_0.9,0.05908571172339447,0.0033962382986564093,0.057479857644021554
70,0.0,128,4.0,0.025,32,160,12,static_1.0,0.1357313774165464,0.0033962382986564093,0.025021762567351575
70,0.0,128,4.0,0.025,32,160,12,prepare_AB,0.001649839788347519,0.0033962382986564093,2.0585261203198915
70,0.0,128,4.0,0.025,32,160,12,prepare_BA,0.002325775693609276,0.0033962382986564093,1.4602604662128558
70,0.0,128,4.0,0.025,32,160,12,matched_static,0.012453209474458585,0.0033962382986564093,0.27271992056522154
70,0.0,128,4.0,0.025,32,160,12,greedy_oracle,0.002997932024734017,0.0033962382986564093,1.132860341941119
70,0.0,128,4.0,0.025,32,160,13,static_0.0,0.14103854963302342,0.00343136053494873,0.024329238664726704
70,0.0,128,4.0,0.025,32,160,13,static_0.1,0.05725881488088745,0.00343136053494873,0.05992720146385865
70,0.0,128,4.0,0.025,32,160,13,static_0.2,0.024616374479127883,0.00343136053494873,0.13939341627493382
70,0.0,128,4.0,0.025,32,160,13,static_0.3,0.009218734740822564,0.00343136053494873,0.3722159961663631
70,0.0,128,4.0,0.025,32,160,13,static_0.4,0.003997258314996877,0.00343136053494873,0.8584285188863034
70,0.0,128,4.0,0.025,32,160,13,static_0.5,0.00343136053494873,0.00343136053494873,1.0
70,0.0,128,4.0,0.025,32,160,13,static_0.6,0.006409390264208225,0.00343136053494873,0.5353645812629602
70,0.0,128,4.0,0.025,32,160,13,static_0.7,0.01543051509081939,0.00343136053494873,0.22237498325576102
70,0.0,128,4.0,0.025,32,160,13,static_0.8,0.034862361442129404,0.00343136053494873,0.09842593539295086
70,0.0,128,4.0,0.025,32,160,13,static_0.9,0.07277265057577784,0.00343136053494873,0.04715178721401207
70,0.0,128,4.0,0.025,32,160,13,static_1.0,0.14472014872429453,0.00343136053494873,0.023710316532950734
70,0.0,128,4.0,0.025,32,160,13,prepare_AB,0.0016463358806889723,0.00343136053494873,2.084240874051014
70,0.0,128,4.0,0.025,32,160,13,prepare_BA,0.0016704580841673542,0.00343136053494873,2.0541434517101957
70,0.0,128,4.0,0.025,32,160,13,matched_static,0.0060184610919486285,0.00343136053494873,0.5701391904882682
70,0.0,128,4.0,0.025,32,160,13,greedy_oracle,0.003068335251953682,0.00343136053494873,1.118313434871206
70,0.0,128,4.0,0.025,32,160,14,static_0.0,0.13940183064344475,0.004471944494469617,0.03207952488018426
70,0.0,128,4.0,0.025,32,160,14,static_0.1,0.07606417849105822,0.004471944494469617,0.05879172802734365
70,0.0,128,4.0,0.025,32,160,14,static_0.2,0.04091947895911211,0.004471944494469617,0.10928644763385452
70,0.0,128,4.0,0.025,32,160,14,static_0.3,0.02198303573120855,0.004471944494469617,0.20342706754194798
70,0.0,128,4.0,0.025,32,160,14,static_0.4,0.011675328699663546,0.004471944494469617,0.3830251472576089
70,0.0,128,4.0,0.025,32,160,14,static_0.5,0.005605550744638326,0.004471944494469617,0.7977707629793566
70,0.0,128,4.0,0.025,32,160,14,static_0.6,0.004471944494469617,0.004471944494469617,1.0
70,0.0,128,4.0,0.025,32,160,14,static_0.7,0.008527193171783267,0.004471944494469617,0.524433351559035
70,0.0,128,4.0,0.025,32,160,14,static_0.8,0.021324814596948224,0.004471944494469617,0.20970613714548278
70,0.0,128,4.0,0.025,32,160,14,static_0.9,0.053366406153053526,0.004471944494469617,0.08379699546647738
70,0.0,128,4.0,0.025,32,160,14,static_1.0,0.14386519352275892,0.004471944494469617,0.031084269829047793
70,0.0,128,4.0,0.025,32,160,14,prepare_AB,0.003395615643918266,0.004471944494469617,1.3169760548368057
70,0.0,128,4.0,0.025,32,160,14,prepare_BA,0.0027758847568235237,0.004471944494469617,1.610997893005801
70,0.0,128,4.0,0.025,32,160,14,matched_static,0.016235897710197712,0.004471944494469617,0.2754356164525972
70,0.0,128,4.0,0.025,32,160,14,greedy_oracle,0.0036968525278229395,0.004471944494469617,1.2096626686656409
70,0.0,128,4.0,0.025,32,160,15,static_0.0,0.13769706151706745,0.001203937922150835,0.00874338136839331
70,0.0,128,4.0,0.025,32,160,15,static_0.1,0.061689739094524285,0.001203937922150835,0.01951601578839712
70,0.0,128,4.0,0.025,32,160,15,static_0.2,0.025906956670230647,0.001203937922150835,0.04647160750974138
70,0.0,128,4.0,0.025,32,160,15,static_0.3,0.011133747145518385,0.001203937922150835,0.10813411750916677
70,0.0,128,4.0,0.025,32,160,15,static_0.4,0.0039241788995731455,0.001203937922150835,0.3067999581471156
70,0.0,128,4.0,0.025,32,160,15,static_0.5,0.001203937922150835,0.001203937922150835,1.0
70,0.0,128,4.0,0.025,32,160,15,static_0.6,0.002450458707013629,0.001203937922150835,0.4913112466269928
70,0.0,128,4.0,0.025,32,160,15,static_0.7,0.0092474003056592,0.001203937922150835,0.13019204126094253
70,0.0,128,4.0,0.025,32,160,15,static_0.8,0.026030161924198363,0.001203937922150835,0.04625164936187434
70,0.0,128,4.0,0.025,32,160,15,static_0.9,0.05865862080044594,0.001203937922150835,0.02052448396709802
70,0.0,128,4.0,0.025,32,160,15,static_1.0,0.13340016958820627,0.001203937922150835,0.009025010431900331
70,0.0,128,4.0,0.025,32,160,15,prepare_AB,0.0009947931238970347,0.001203937922150835,1.2102394892261517
70,0.0,128,4.0,0.025,32,160,15,prepare_BA,0.0011016201838116423,0.001203937922150835,1.0928793243286175
70,0.0,128,4.0,0.025,32,160,15,matched_static,0.007413836327156521,0.001203937922150835,0.16239067994269973
70,0.0,128,4.0,0.025,32,160,15,greedy_oracle,0.0011471540683864146,0.001203937922150835,1.0494997623503985
70,0.0,128,4.0,0.025,32,160,16,static_0.0,0.1364473550285312,0.0021706331138894195,0.015908209532061207
70,0.0,128,4.0,0.025,32,160,16,static_0.1,0.046096751686006576,0.0021706331138894195,0.04708863497963894
70,0.0,128,4.0,0.025,32,160,16,static_0.2,0.017992335158023412,0.0021706331138894195,0.12064210091826008
70,0.0,128,4.0,0.025,32,160,16,static_0.3,0.005485459982485592,0.0021706331138894195,0.39570667196916715
70,0.0,128,4.0,0.025,32,160,16,static_0.4,0.0021706331138894195,0.0021706331138894195,1.0
70,0.0,128,4.0,0.025,32,160,16,static_0.5,0.0025764091591264885,0.0021706331138894195,0.8425032593135773
