angle_deg,epsilon,budget,static,candidate,gain,global_gain_upper,epsilon_critical
30,0.001,3.060606060606061,0.001757346977482338,0.0015646832577629226,1.12313272910894,1.3403864074496832,0.004985980529497818
30,0.001,3.1797979797979803,0.0014538474550198307,0.001302016925677713,1.1166117938621176,1.2552386565540763,0.004055944651707944
30,0.001,3.298989898989899,0.001210925806445569,0.0010956893735988244,1.1051725385163198,1.1834773975278963,0.0032993885396049006
30,0.001,3.4181818181818184,0.0010162936905451898,0.000933541725825707,1.0886430273336627,1.124337332469044,0.0026839529801502855
30,0.001,3.5373737373737377,0.0008601595994079301,0.0008060395591475297,1.0671431564942517,1.0771877621906083,0.0021833147303470454
30,0.001,3.656565656565657,0.0007347214492379594,0.0007057064218813223,1.0411148693805092,1.0415258601297823,0.0017760606266222561
30,0.001,3.775757575757576,0.0006337622891531544,0.0006250737987810533,1.013899943317164,1.0169713099542934,0.0014447717067966844
30,0.001,3.894949494949495,0.0005523281718324178,0.0005506901552899271,1.0029744794359512,1.0032622496791208,0.0011752781709541038
30,0.001,4.014141414141414,0.0004864714886818316,0.0004864714886818316,1.0,1.0,0.0009560533145985841
30,0.001,4.133333333333334,0.0004330464655030522,0.0004330464655030522,1.0,1.0,0.0007777205115729429
30,0.001,4.252525252525253,0.00038954621835475745,0.00038954621835475745,1.0,1.0,0.0006326521595453464
30,0.001,4.371717171717172,0.0003539729235446567,0.0003539729235446567,1.0,1.0,0.0005146434342690606
30,0.001,4.490909090909091,0.0003247343721397434,0.0003247343721397434,1.0,1.0,0.0004186468985209699
30,0.001,4.61010101010101,0.0003005615470071839,0.0003005615470071839,1.0,1.0,0.0003405566144842663
30,0.001,4.72929292929293,0.00028044295008757946,0.00028044295008757946,1.0,1.0,0.0002770325256886517
30,0.001,4.848484848484849,0.0002635722758396628,0.0002635722758396628,1.0,1.0,0.00022535759701997933
30,0.001,4.967676767676768,0.0002493067185853673,0.0002493067185853673,1.0,1.0,0.00018332160243052502
30,0.001,5.086868686868687,0.00023713375268516606,0.00023713375268516606,1.0,1.0,0.00014912658974933996
30,0.001,5.206060606060606,0.00022664466365676728,0.00022664466365676728,1.0,1.0,0.0001213099791591444
30,0.001,5.325252525252526,0.00021751345828048763,0.00021751345828048763,1.0,1.0,9.868200612867001e-05
30,0.001,5.444444444444445,0.0002094800605503241,0.0002094800605503241,1.0,1.0,8.027483312649497e-05
30,0.001,5.563636363636364,0.00020233692248314725,0.00020233692248314725,1.0,1.0,6.530115353638324e-05
30,0.001,5.682828282828283,0.00019591835580474743,0.00019591835580474743,1.0,1.0,5.3120517192017396e-05
30,0.001,5.802020202020202,0.00019009203156567525,0.00019009203156567525,1.0,1.0,4.321193721601298e-05
30,0.001,5.921212121212122,0.00018475220711237475,0.00018475220711237475,1.0,1.0,3.515160651036066e-05
30,0.001,6.040404040404041,0.00017981432937475716,0.00017981432937475716,1.0,1.0,2.859477079406074e-05
30,0.001,6.15959595959596,0.00017521073477114462,0.00017521073477114462,1.0,1.0,2.326098286642652e-05
30,0.001,6.278787878787879,0.0001708872228732729,0.0001708872228732729,1.0,1.0,1.892210739540435e-05
30,0.001,6.397979797979798,0.00016680032626414294,0.00016680032626414294,1.0,1.0,1.5392563174963594e-05
30,0.001,6.517171717171718,0.00016291513510753857,0.00016291513510753857,1.0,1.0,1.252138549603565e-05
30,0.001,6.636363636363637,0.00015920356370047254,0.00015920356370047254,1.0,1.0,1.0185769124881523e-05
30,0.001,6.7555555555555555,0.00015564296918906047,0.00015564296918906047,1.0,1.0,8.285815710908143e-06
30,0.001,6.874747474747475,0.0001522150508818306,0.0001522150508818306,1.0,1.0,6.740260961484403e-06
30,0.001,6.993939393939394,0.0001489049731384218,0.0001489049731384218,1.0,1.0,5.482998827635208e-06
30,0.001,7.113131313131314,0.00014570066639986998,0.00014570066639986998,1.0,1.0,4.460254034026035e-06
30,0.001,7.232323232323233,0.00014259227015992214,0.00014259227015992214,1.0,1.0,3.6282820174568086e-06
30,0.001,7.351515151515152,0.00013957168903361986,0.00013957168903361986,1.0,1.0,2.951497896257176e-06
30,0.001,7.470707070707071,0.0001366322389411244,0.0001366322389411244,1.0,1.0,2.4009544433694842e-06
30,0.001,7.58989898989899,0.00013376836509522828,0.00013376836509522828,1.0,1.0,1.9531039633962823e-06
30,0.001,7.70909090909091,0.00013097541720232046,0.00013097541720232046,1.0,1.0,1.5887911169529952e-06
30,0.001,7.828282828282829,0.00012824947025162847,0.00012824947025162847,1.0,1.0,1.292433613681929e-06
30,0.001,7.947474747474748,0.00012558718163004412,0.00012558718163004412,1.0,1.0,1.0513557307510712e-06
30,0.001,8.066666666666666,0.0001229856771822097,0.0001229856771822097,1.0,1.0,8.552461502716283e-07
30,0.001,8.185858585858586,0.00012044246033536586,0.00012044246033536586,1.0,1.0,6.957169264031181e-07
30,0.001,8.305050505050504,0.00011795533960348884,0.00011795533960348884,1.0,1.0,5.659447184065976e-07
30,0.001,8.424242424242424,0.00011552237073740946,0.00011552237073740946,1.0,1.0,4.603789445633451e-07
30,0.001,8.543434343434344,0.00011314181054627145,0.00011314181054627145,1.0,1.0,3.745043741975296e-07
30,0.001,8.662626262626262,0.00011081208002017059,0.00011081208002017059,1.0,1.0,3.0464800345313264e-07
30,0.001,8.781818181818181,0.0001085317348654552,0.0001085317348654552,1.0,1.0,2.478219545682193e-07
30,0.001,8.901010101010101,0.00010629944194792928,0.00010629944194792928,1.0,1.0,2.0159567917687276e-07
30,0.001,9.020202020202019,0.00010411396044496691,0.00010411396044496691,1.0,1.0,1.6399199955303935e-07
30,0.001,9.139393939393939,0.00010197412675118042,0.00010197412675118042,1.0,1.0,1.3340254130054412e-07
30,0.001,9.258585858585858,9.987884237640227e-05,9.987884237640227e-05,1.0,1.0,1.0851894039920856e-07
30,0.001,9.377777777777778,9.782706422941244e-05,9.782706422941244e-05,1.0,1.0,8.827688221348007e-08
30,0.001,9.496969696969696,9.581779680408003e-05,9.581779680408003e-05,1.0,1.0,7.181057891521273e-08
30,0.001,9.616161616161616,9.3850085882783e-05,9.3850085882783e-05,1.0,1.0,5.841573824126889e-08
30,0.001,9.735353535353536,9.192301345020797e-05,9.192301345020797e-05,1.0,1.0,4.75194396956678e-08
30,0.001,9.854545454545454,9.003569357297137e-05,9.003569357297137e-05,1.0,1.0,3.8655629749363355e-08
30,0.001,9.973737373737373,8.818726905017544e-05,8.818726905017544e-05,1.0,1.0,3.144518792497646e-08
30,0.001,10.092929292929293,8.637690867958889e-05,8.637690867958889e-05,1.0,1.0,2.5579711158459925e-08
30,0.001,10.212121212121211,8.46038050156773e-05,8.46038050156773e-05,1.0,1.0,2.0808322866804152e-08
30,0.001,10.33131313131313,8.286717252083524e-05,8.286717252083524e-05,1.0,1.0,1.6926942522803368e-08
30,0.001,10.45050505050505,8.116624603119267e-05,8.116624603119267e-05,1.0,1.0,1.3769556778041969e-08
30,0.001,10.569696969696968,7.950027947432111e-05,7.950027947432111e-05,1.0,1.0,1.120111878493703e-08
30,0.001,10.688888888888888,7.786854478887639e-05,7.786854478887639e-05,1.0,1.0,9.111772009564302e-09
30,0.001,10.808080808080808,7.627033100634317e-05,7.627033100634317e-05,1.0,1.0,7.412151477754899e-09
30,0.001,10.927272727272728,7.47049434631174e-05,7.47049434631174e-05,1.0,1.0,6.029561480633579e-09
30,0.001,11.046464646464646,7.317170311759333e-05,7.317170311759333e-05,1.0,1.0,4.904866253455502e-09
30,0.001,11.165656565656565,7.16699459520471e-05,7.16699459520471e-05,1.0,1.0,3.989960636699332e-09
30,0.001,11.284848484848485,7.019902244319224e-05,7.019902244319224e-05,1.0,1.0,3.2457125352183812e-09
30,0.001,11.404040404040403,6.875829708853603e-05,6.875829708853603e-05,1.0,1.0,2.6402891708697374e-09
30,0.001,11.523232323232323,6.734714797825975e-05,6.734714797825975e-05,1.0,1.0,2.1477955395525937e-09
30,0.001,11.642424242424243,6.596496640441288e-05,6.596496640441288e-05,1.0,1.0,1.7471668371091496e-09
30,0.001,11.76161616161616,6.46111565008572e-05,6.46111565008572e-05,1.0,1.0,1.4212674812286295e-09
30,0.001,11.88080808080808,6.328513490871087e-05,6.328513490871087e-05,1.0,1.0,1.1561581929635597e-09
30,0.001,12.0,6.198633046308883e-05,6.198633046308883e-05,1.0,1.0,9.40499789667483e-10
30,0.01,0.2,0.3463479159916783,0.34632373346920253,1.0000698263507197,1.0313672798507527,0.7072223522189248
30,0.01,0.3191919191919192,0.2768436660456899,0.2767661773908552,1.0002799787732923,1.0513195087698644,0.5753040349998251
30,0.01,0.43838383838383843,0.2214463037744496,0.2212887323732347,1.0007120624693584,1.0724274675846,0.46799246608741907
30,0.01,0.5575757575757576,0.17728932991195956,0.17703597235368373,1.001431107785087,1.094917640699601,0.3806977441321973
30,0.01,0.6767676767676768,0.1420887815987649,0.14173638424744422,1.002486287153378,1.1190719391951187,0.309686122939149
30,0.01,0.795959595959596,0.11402484663424577,0.11358108155454028,1.0039070334040832,1.1452414911398405,0.2519203126871656
30,0.01,0.9151515151515153,0.09164753665769174,0.09112817524014677,1.0056992408349703,1.1738638666743064,0.20492956979176444
30,0.01,1.0343434343434343,0.07380152988477681,0.07322731219361124,1.0078415781484285,1.2054845934272054,0.16670401892994002
30,0.01,1.1535353535353536,0.05956628766847896,0.058960062336601164,1.0102819655857362,1.2407840309386553,0.13560868719742272
30,0.01,1.2727272727272727,0.04820834086302922,0.04759275954241349,1.012934348134765,1.2806109389603284,0.11031357349061281
30,0.01,1.391919191919192,0.03914327278392221,0.03853913107069202,1.015676059538603,1.3260244070047513,0.08973676205973997
30,0.01,1.511111111111111,0.03190542817426315,0.03133062620274547,1.0183463288540118,1.3783462278414984,0.072998147101559
30,0.01,1.6303030303030304,0.026123778060628718,0.025592808931261448,1.0207468094179648,1.4236028860178813,0.05938178911239717
30,0.01,1.7494949494949494,0.021502689468456126,0.021026536573393664,1.0226453316931412,1.3264186691506108,0.048305292917686996
30,0.01,1.8686868686868687,0.017806603207419423,0.017392925548003126,1.0237842482723554,1.243380043352678,0.039294897623359006
30,0.01,1.9878787878787878,0.014847825509708451,0.01450132308370583,1.0238945387260534,1.1736014432510873,0.03196521304324598
30,0.01,2.107070707070707,0.012476800708813272,0.01219273587465631,1.023297874822944,1.1163387150086022,0.026002735894461386
30,0.01,2.2262626262626264,0.010574360749654057,0.010340814413070387,1.0225849074603328,1.07098118029562,0.021152440719927394
30,0.01,2.3454545454545457,0.009045549788751862,0.008884915997615359,1.018079382087531,1.0370451237115004,0.017206872008623704
30,0.01,2.464646464646465,0.00781470378697246,0.00773957776281104,1.0097067341996877,1.014168634201982,0.013997270964680151
30,0.01,2.5838383838383843,0.006821530049150542,0.006808045131443736,1.0019807327134957,1.0021077454589677,0.011386357401884876
30,0.01,2.703030303030303,0.006017983496536787,0.006017983496536787,1.0,1.0,0.009262458032755607
30,0.01,2.8222222222222224,0.005365777756166061,0.005365777756166056,1.0000000000000009,1.0,0.007534730008945334
30,0.01,2.9414141414141417,0.004834402056587431,0.004834402056587428,1.0000000000000004,1.0,0.006129275415546636
30,0.01,3.060606060606061,0.004399541137553872,0.004399541137553867,1.000000000000001,1.0,0.004985980529497818
30,0.01,3.1797979797979803,0.004041816271244585,0.004041816271244582,1.0000000000000009,1.0,0.004055944651707944
30,0.01,3.298989898989899,0.0037457821372045585,0.003745782137204555,1.0000000000000009,1.0,0.0032993885396049006
30,0.01,3.4181818181818184,0.003499127555198255,0.003499127555198253,1.0000000000000004,1.0,0.0026839529801502855
30,0.01,3.5373737373737377,0.003292038647015454,0.003292038647015453,1.0000000000000002,1.0,0.0021833147303470454
30,0.01,3.656565656565657,0.00311669141766308,0.00311669141766308,1.0,1.0,0.0017760606266222561
30,0.01,3.775757575757576,0.0029668474547418855,0.0029668474547418834,1.0000000000000007,1.0,0.0014447717067966844
30,0.01,3.894949494949495,0.0028375317898650665,0.0028375317898650643,1.0000000000000007,1.0,0.0011752781709541038
30,0.01,4.014141414141414,0.0027247762247850885,0.002724776224785087,1.0000000000000004,1.0,0.0009560533145985841
30,0.01,4.133333333333334,0.002625414818208282,0.0026254148182082797,1.0000000000000009,1.0,0.0007777205115729429
30,0.01,4.252525252525253,0.002536920932984192,0.0025369209329841893,1.000000000000001,1.0,0.0006326521595453464
30,0.01,4.371717171717172,0.002457277397603463,0.002457277397603463,1.0,1.0,0.0005146434342690606
30,0.01,4.490909090909091,0.002384873052388295,0.0023848730523882947,1.0000000000000002,1.0,0.0004186468985209699
30,0.01,4.61010101010101,0.0023184203183842754,0.0023184203183842754,1.0,1.0,0.0003405566144842663
30,0.01,4.72929292929293,0.0022568895166518344,0.0022568895166518344,1.0,1.0,0.0002770325256886517
30,0.01,4.848484848484849,0.0021994565338929375,0.002199456533892935,1.000000000000001,1.0,0.00022535759701997933
30,0.01,4.967676767676768,0.0021454611221385983,0.002145461122138596,1.000000000000001,1.0,0.00018332160243052502
30,0.01,5.086868686868687,0.0020943736714238237,0.0020943736714238233,1.0000000000000002,1.0,0.00014912658974933996
30,0.01,5.206060606060606,0.002045768733559834,0.0020457687335598317,1.000000000000001,1.0,0.0001213099791591444
30,0.01,5.325252525252526,0.0019993039250437395,0.0019993039250437382,1.0000000000000007,1.0,9.868200612867001e-05
30,0.01,5.444444444444445,0.00195470311596159,0.0019547031159615883,1.0000000000000009,1.0,8.027483312649497e-05
30,0.01,5.563636363636364,0.0019117430338941885,0.001911743033894185,1.0000000000000018,1.0,6.530115353638324e-05
30,0.01,5.682828282828283,0.0018702425888414377,0.0018702425888414353,1.0000000000000013,1.0,5.3120517192017396e-05
30,0.01,5.802020202020202,0.0018300543662152491,0.0018300543662152482,1.0000000000000004,1.0,4.321193721601298e-05
30,0.01,5.921212121212122,0.0017910578473236672,0.001791057847323666,1.0000000000000007,1.0,3.515160651036066e-05
30,0.01,6.040404040404041,0.0017531540063045624,0.0017531540063045624,1.0,1.0,2.859477079406074e-05
30,0.01,6.15959595959596,0.001716261003807099,0.0017162610038070976,1.0000000000000007,1.0,2.326098286642652e-05
30,0.01,6.278787878787879,0.0016803107545609838,0.001680310754560982,1.000000000000001,1.0,1.892210739540435e-05
30,0.01,6.397979797979798,0.0016452461912636605,0.0016452461912636605,1.0,1.0,1.5392563174963594e-05
30,0.01,6.517171717171718,0.0016110190833017153,0.001611019083301714,1.0000000000000009,1.0,1.252138549603565e-05
30,0.01,6.636363636363637,0.0015775882975752208,0.0015775882975752197,1.0000000000000007,1.0,1.0185769124881523e-05
30,0.01,6.7555555555555555,0.0015449184116030714,0.0015449184116030695,1.0000000000000013,1.0,8.285815710908143e-06
30,0.01,6.874747474747475,0.0015129786073408943,0.001512978607340894,1.0000000000000002,1.0,6.740260961484403e-06
30,0.01,6.993939393939394,0.0014817417886871355,0.0014817417886871334,1.0000000000000016,1.0,5.482998827635208e-06
30,0.01,7.113131313131314,0.0014511838772411918,0.0014511838772411903,1.000000000000001,1.0,4.460254034026035e-06
30,0.01,7.232323232323233,0.0014212832501107814,0.0014212832501107788,1.0000000000000018,1.0,3.6282820174568086e-06
30,0.01,7.351515151515152,0.001392020290922553,0.0013920202909225516,1.000000000000001,1.0,2.951497896257176e-06
30,0.01,7.470707070707071,0.0013633770310517456,0.0013633770310517448,1.0000000000000007,1.0,2.4009544433694842e-06
30,0.01,7.58989898989899,0.0013353368627572072,0.0013353368627572059,1.0000000000000009,1.0,1.9531039633962823e-06
30,0.01,7.70909090909091,0.0013078843096294534,0.0013078843096294528,1.0000000000000004,1.0,1.5887911169529952e-06
30,0.01,7.828282828282829,0.0012810048427245482,0.001281004842724547,1.000000000000001,1.0,1.292433613681929e-06
30,0.01,7.947474747474748,0.0012546847331191063,0.001254684733119105,1.000000000000001,1.0,1.0513557307510712e-06
30,0.01,8.066666666666666,0.0012289109335041396,0.0012289109335041387,1.0000000000000007,1.0,8.552461502716283e-07
30,0.01,8.185858585858586,0.0012036709829353232,0.0012036709829353232,1.0,1.0,6.957169264031181e-07
30,0.01,8.305050505050504,0.0011789529300523318,0.0011789529300523314,1.0000000000000004,1.0,5.659447184065976e-07
30,0.01,8.424242424242424,0.0011547452710320909,0.0011547452710320891,1.0000000000000016,1.0,4.603789445633451e-07
30,0.01,8.543434343434344,0.0011310368992995022,0.0011310368992995012,1.0000000000000009,1.0,3.745043741975296e-07
30,0.01,8.662626262626262,0.0011078170646237136,0.0011078170646237123,1.000000000000001,1.0,3.0464800345313264e-07
30,0.01,8.781818181818181,0.0010850753397096786,0.001085075339709677,1.0000000000000013,1.0,2.478219545682193e-07
30,0.01,8.901010101010101,0.001062801592778562,0.0010628015927785601,1.0000000000000018,1.0,2.0159567917687276e-07
30,0.01,9.020202020202019,0.0010409859649363274,0.0010409859649363263,1.000000000000001,1.0,1.6399199955303935e-07
30,0.01,9.139393939393939,0.0010196188513735284,0.0010196188513735271,1.0000000000000013,1.0,1.3340254130054412e-07
30,0.01,9.258585858585858,0.0009986908856334704,0.0009986908856334693,1.000000000000001,1.0,1.0851894039920856e-07
30,0.01,9.377777777777778,0.00097819292634061,0.0009781929263406085,1.0000000000000016,1.0,8.827688221348007e-08
30,0.01,9.496969696969696,0.0009581160459043347,0.0009581160459043331,1.0000000000000016,1.0,7.181057891521273e-08
30,0.01,9.616161616161616,0.000938451520811489,0.0009384515208114883,1.0000000000000007,1.0,5.841573824126889e-08
30,0.01,9.735353535353536,0.0009191908231992821,0.0009191908231992809,1.0000000000000013,1.0,4.75194396956678e-08
30,0.01,9.854545454545454,0.0009003256134625808,0.0009003256134625795,1.0000000000000016,1.0,3.8655629749363355e-08
30,0.01,9.973737373737373,0.000881847733699295,0.000881847733699293,1.0000000000000022,1.0,3.144518792497646e-08
30,0.01,10.092929292929293,0.0008637492018371672,0.0008637492018371663,1.000000000000001,1.0,2.5579711158459925e-08
30,0.01,10.212121212121211,0.0008460222063168422,0.0008460222063168414,1.0000000000000009,1.0,2.0808322866804152e-08
30,0.01,10.33131313131313,0.0008286591012312413,0.0008286591012312403,1.000000000000001,1.0,1.6926942522803368e-08
30,0.01,10.45050505050505,0.0008116524018413287,0.0008116524018413277,1.000000000000001,1.0,1.3769556778041969e-08
30,0.01,10.569696969696968,0.0007949947804043161,0.0007949947804043151,1.0000000000000013,1.0,1.120111878493703e-08
30,0.01,10.688888888888888,0.0007786790622631067,0.000778679062263105,1.000000000000002,1.0,9.111772009564302e-09
30,0.01,10.808080808080808,0.0007626982221559239,0.0007626982221559229,1.0000000000000013,1.0,7.412151477754899e-09
30,0.01,10.927272727272728,0.0007470453807131717,0.000747045380713171,1.000000000000001,1.0,6.029561480633579e-09
30,0.01,11.046464646464646,0.0007317138011150203,0.0007317138011150192,1.0000000000000016,1.0,4.904866253455502e-09
30,0.01,11.165656565656565,0.0007166968858883712,0.0007166968858883704,1.000000000000001,1.0,3.989960636699332e-09
30,0.01,11.284848484848485,0.0007019881738259542,0.0007019881738259533,1.0000000000000013,1.0,3.2457125352183812e-09
30,0.01,11.404040404040403,0.0006875813370135893,0.0006875813370135883,1.0000000000000013,1.0,2.6402891708697374e-09
30,0.01,11.523232323232323,0.0006734701779542574,0.0006734701779542558,1.0000000000000022,1.0,2.1477955395525937e-09
30,0.01,11.642424242424243,0.0006596486267797257,0.000659648626779725,1.0000000000000009,1.0,1.7471668371091496e-09
30,0.01,11.76161616161616,0.0006461107385421258,0.0006461107385421251,1.000000000000001,1.0,1.4212674812286295e-09
30,0.01,11.88080808080808,0.0006328506905792252,0.0006328506905792245,1.000000000000001,1.0,1.1561581929635597e-09
30,0.01,12.0,0.0006198627799482049,0.0006198627799482036,1.000000000000002,1.0,9.40499789667483e-10
30,0.1,0.2,0.389809071856124,0.3897880111291439,1.000054031233334,1.0658139522660255,0.7072223522189248
30,0.1,0.3191919191919192,0.3194128753013882,0.3193477269733325,1.0002040043581117,1.1137333863044059,0.5753040349998251
30,0.1,0.43838383838383843,0.26314187170429115,0.2630152881455952,1.0004812783302006,1.1700869648147407,0.46799246608741907
30,0.1,0.5575757575757576,0.2181291861223334,0.21793743543245725,1.0008798428296435,1.2318332901986013,0.3806977441321973
30,0.1,0.6767676767676768,0.1820904877295092,0.18184421080928176,1.0013543291762295,1.1640198474076346,0.309686122939149
30,0.1,0.795959595959596,0.15320560391036894,0.15292765909960432,1.001817492090058,1.108620093552882,0.2519203126871656
30,0.1,0.9151515151515153,0.13002419328611026,0.12974621567564742,1.0021424718171184,1.0650432179939342,0.20492956979176444
30,0.1,1.0343434343434343,0.11139058829925128,0.11114928821360337,1.0021709548439408,1.032824495168589,0.16670401892994002
30,0.1,1.1535353535353536,0.09638391162586327,0.09621770912736655,1.001727358716021,1.0116203285273833,0.13560868719742272
30,0.1,1.2727272727272727,0.0842703623938846,0.08421665763259473,1.0006376976099451,1.0012045862484051,0.11031357349061281
30,0.1,1.391919191919192,0.07446519900048484,0.07446519900048479,1.0000000000000007,1.0,0.08973676205973997
30,0.1,1.511111111111111,0.06650244793869291,0.06650244793869288,1.0000000000000004,1.0,0.072998147101559
30,0.1,1.6303030303030304,0.060010768516406444,0.06001076851640641,1.0000000000000007,1.0,0.05938178911239717
30,0.1,1.7494949494949494,0.05469422243773811,0.05469422243773806,1.0000000000000009,1.0,0.048305292917686996
30,0.1,1.8686868686868687,0.05031695145709991,0.05031695145709987,1.0000000000000009,1.0,0.039294897623359006
30,0.1,1.9878787878787878,0.04669096888888476,0.0466909688888847,1.000000000000001,1.0,0.03196521304324598
30,0.1,2.107070707070707,0.04366643216029256,0.04366643216029254,1.0000000000000004,1.0,0.026002735894461386
30,0.1,2.2262626262626264,0.041123892198087014,0.04112389219808699,1.0000000000000004,1.0,0.021152440719927394
30,0.1,2.3454545454545457,0.03896811790792501,0.03896811790792501,1.0,1.0,0.017206872008623704
30,0.1,2.464646464646465,0.03712317564873926,0.037123175648739244,1.0000000000000004,1.0,0.013997270964680151
30,0.1,2.5838383838383843,0.03552850865643034,0.03552850865643033,1.0000000000000004,1.0,0.011386357401884876
30,0.1,2.703030303030303,0.034135813202760906,0.03413581320276089,1.0000000000000004,1.0,0.009262458032755607
30,0.1,2.8222222222222224,0.03290654957350138,0.032906549573501365,1.0000000000000004,1.0,0.007534730008945334
30,0.1,2.9414141414141417,0.031809958855220165,0.03180995885522015,1.0000000000000004,1.0,0.006129275415546636
30,0.1,3.060606060606061,0.03082148273826921,0.03082148273826918,1.000000000000001,1.0,0.004985980529497818
30,0.1,3.1797979797979803,0.029921504433492126,0.029921504433492122,1.0000000000000002,1.0,0.004055944651707944
30,0.1,3.298989898989899,0.02909434544479445,0.02909434544479444,1.0000000000000002,1.0,0.0032993885396049006
30,0.1,3.4181818181818184,0.028327466201728907,0.028327466201728893,1.0000000000000004,1.0,0.0026839529801502855
30,0.1,3.5373737373737377,0.027610829123090697,0.027610829123090666,1.000000000000001,1.0,0.0021833147303470454
30,0.1,3.656565656565657,0.026936391101914283,0.026936391101914276,1.0000000000000002,1.0,0.0017760606266222561
30,0.1,3.775757575757576,0.0262976991106292,0.026297699110629187,1.0000000000000004,1.0,0.0014447717067966844
30,0.1,3.894949494949495,0.025689567970191556,0.02568956797019154,1.0000000000000004,1.0,0.0011752781709541038
30,0.1,4.014141414141414,0.02510782358581766,0.02510782358581763,1.0000000000000013,1.0,0.0009560533145985841
30,0.1,4.133333333333334,0.024549098345260582,0.024549098345260565,1.0000000000000007,1.0,0.0007777205115729429
30,0.1,4.252525252525253,0.024010668079278537,0.024010668079278517,1.0000000000000009,1.0,0.0006326521595453464
30,0.1,4.371717171717172,0.02349032213819153,0.02349032213819151,1.0000000000000007,1.0,0.0005146434342690606
30,0.1,4.490909090909091,0.022986259854873813,0.02298625985487378,1.0000000000000013,1.0,0.0004186468985209699
30,0.1,4.61010101010101,0.022497008032155194,0.02249700803215518,1.0000000000000007,1.0,0.0003405566144842663
30,0.1,4.72929292929293,0.022021355182294387,0.022021355182294373,1.0000000000000007,1.0,0.0002770325256886517
30,0.1,4.848484848484849,0.021558299114425684,0.02155829911442566,1.000000000000001,1.0,0.00022535759701997933
30,0.1,4.967676767676768,0.021107005157670913,0.0211070051576709,1.0000000000000007,1.0,0.00018332160243052502
30,0.1,5.086868686868687,0.020666772858810398,0.020666772858810394,1.0000000000000002,1.0,0.00014912658974933996
30,0.1,5.206060606060606,0.0202370094325905,0.0202370094325905,1.0,1.0,0.0001213099791591444
30,0.1,5.325252525252526,0.019817208592676258,0.019817208592676248,1.0000000000000004,1.0,9.868200612867001e-05
30,0.1,5.444444444444445,0.01940693367007425,0.019406933670074226,1.0000000000000013,1.0,8.027483312649497e-05
30,0.1,5.563636363636364,0.0190058041480046,0.01900580414800458,1.000000000000001,1.0,6.530115353638324e-05
30,0.1,5.682828282828283,0.01861348491920834,0.018613484919208334,1.0000000000000004,1.0,5.3120517192017396e-05
30,0.1,5.802020202020202,0.01822967771271099,0.018229677712710973,1.0000000000000009,1.0,4.321193721601298e-05
30,0.1,5.921212121212122,0.01785411424943659,0.017854114249436573,1.0000000000000009,1.0,3.515160651036066e-05
30,0.1,6.040404040404041,0.017486550775602617,0.017486550775602593,1.0000000000000013,1.0,2.859477079406074e-05
30,0.1,6.15959595959596,0.017126763694166644,0.017126763694166627,1.000000000000001,1.0,2.326098286642652e-05
30,0.1,6.278787878787879,0.01677454607143809,0.016774546071438075,1.0000000000000009,1.0,1.892210739540435e-05
30,0.1,6.397979797979798,0.016429704841258837,0.016429704841258837,1.0,1.0,1.5392563174963594e-05
30,0.1,6.517171717171718,0.016092058565243483,0.016092058565243466,1.000000000000001,1.0,1.252138549603565e-05
30,0.1,6.636363636363637,0.015761435636322704,0.015761435636322697,1.0000000000000004,1.0,1.0185769124881523e-05
30,0.1,6.7555555555555555,0.015437672835743182,0.015437672835743179,1.0000000000000002,1.0,8.285815710908143e-06
30,0.1,6.874747474747475,0.015120614171931532,0.015120614171931529,1.0000000000000002,1.0,6.740260961484403e-06
30,0.1,6.993939393939394,0.014810109944174272,0.014810109944174256,1.000000000000001,1.0,5.482998827635208e-06
30,0.1,7.113131313131314,0.01450601598565441,0.014506015985654392,1.000000000000001,1.0,4.460254034026035e-06
30,0.1,7.232323232323233,0.014208193049619375,0.014208193049619374,1.0000000000000002,1.0,3.6282820174568086e-06
30,0.1,7.351515151515152,0.013916506309811887,0.013916506309811883,1.0000000000000002,1.0,2.951497896257176e-06
30,0.1,7.470707070707071,0.013630824952157958,0.013630824952157955,1.0000000000000002,1.0,2.4009544433694842e-06
30,0.1,7.58989898989899,0.013351021839376994,0.01335102183937698,1.000000000000001,1.0,1.9531039633962823e-06
30,0.1,7.70909090909091,0.013076973233900783,0.013076973233900765,1.0000000000000013,1.0,1.5887911169529952e-06
30,0.1,7.828282828282829,0.012808558567453747,0.012808558567453747,1.0,1.0,1.292433613681929e-06
30,0.1,7.947474747474748,0.012545660248009727,0.012545660248009715,1.0000000000000009,1.0,1.0513557307510712e-06
30,0.1,8.066666666666666,0.01228816349672344,0.012288163496723428,1.0000000000000009,1.0,8.552461502716283e-07
30,0.1,8.185858585858586,0.012035956208934898,0.01203595620893488,1.0000000000000013,1.0,6.957169264031181e-07
30,0.1,8.305050505050504,0.011788928834540762,0.011788928834540757,1.0000000000000004,1.0,5.659447184065976e-07
30,0.1,8.424242424242424,0.011546974273978905,0.011546974273978893,1.000000000000001,1.0,4.603789445633451e-07
30,0.1,8.543434343434344,0.01130998778683181,0.011309987786831796,1.0000000000000013,1.0,3.745043741975296e-07
30,0.1,8.662626262626262,0.011077866910659144,0.01107786691065913,1.0000000000000013,1.0,3.0464800345313264e-07
30,0.1,8.781818181818181,0.010850511388151912,0.010850511388151898,1.0000000000000013,1.0,2.478219545682193e-07
