case,angle,epsilon,ridge,budget,phase1_time,p1,p2,risk,lower_bound,margin
143,0.23730037618932812,0.005468653255942128,0.14802264060678452,6.6819633771967775,0.2365106336775606,0.9017970327587579,0.14241870287702785,0.0004864078670345105,0.00029630055294656277,0.00019010731408794772
144,0.19042304246202302,0.015776916538795007,0.08604689609601142,0.6346389070024787,0.158192320936151,0.021706981542623405,0.41181810730258295,0.13466032579999324,0.006741143054290346,0.12791918274570288
145,1.0074810191453896,1.485850418887256e-06,0.1540482377137685,23.548034954685765,9.467877022738076,0.7862497463479211,0.9551438002831422,1.3184226719707253e-06,2.566961479754029e-15,1.3184226694037638e-06
146,0.8491380744603703,3.2203654227589918e-06,0.11004262401214802,0.19415476315712976,0.07606245613867924,0.8856640754860567,0.24835770010287195,0.3470329993736617,6.304039300284996e-07,0.3470323689697317
147,1.0550161828351992,0.0606992261618912,0.10186368731597506,13.945226925626912,9.842248812797276,0.8539272609015566,0.011507409820026293,0.0002570721799156355,3.673788440279707e-07,0.00025670480107160755
148,0.6452132083306521,0.0002442772974005985,0.1288468018946539,10.615549855439744,4.147300713467229,0.05835760886798014,0.20084918174137,0.0010148299832020873,5.985234283246328e-07,0.0010142314597737627
149,0.457001571528007,0.004294572572549832,0.12104970010489705,13.614196209343431,11.696418318337683,0.7789707828179194,0.4675016646274428,0.00014562828433275214,1.5836615925536772e-05,0.00012979166840721535
150,0.524940710700788,0.615851734465965,0.1776243246825132,21.235957285666917,15.219138935682597,0.9798979841115839,0.46232971452545424,6.0262495802389785e-05,6.993570275772816e-06,5.326892552661697e-05
151,0.3332976269443668,3.0492568389891064e-05,0.1359492458192745,3.059120588303897,0.7934852721613489,0.5567680458420964,0.8031422216806624,0.0012123674947716457,5.007870830151086e-06,0.0012073596239414947
152,0.10825602154783256,2.828890726838145e-06,0.057123948904839655,6.333534177038554,3.5761494018683178,0.007843630452062822,0.8541651945077585,0.0006142384496231859,6.533292392935218e-07,0.0006135851203838925
153,1.4786930305100492,0.0013520053122884814,0.07154660074508945,11.21902801208058,0.7162107927806792,0.7210477596817363,0.3417788460856741,9.068635375440948e-06,4.323474701249321e-11,9.068592140693936e-06
154,0.348793403548623,0.0014864363631710048,0.16941243228143354,17.413535029076936,14.521891160594388,0.6074774858891212,0.4170620883063174,1.5037695748008377e-06,6.300864147720464e-07,8.736831600287914e-07
155,0.43213508117711474,0.9936821705817959,0.01356700855050559,12.744064871323285,9.13124111781968,0.5466497583031605,0.030814361681399838,0.13995863760149538,0.08984601289251165,0.05011262470898373
156,1.0954656430010563,0.014259843645517167,0.01592642796359376,7.325770130029001,6.263498627339764,0.3917930647660838,0.8562723243438622,0.0004082738934936255,2.2243982956868882e-05,0.00038602991053675664
157,0.11397327784208562,0.0006725114498555694,0.05386247825452735,21.13429436295686,0.6167516069739554,0.25291531915114007,0.49374406370110946,3.806400171562816e-05,2.9696973600955693e-05,8.367028114672469e-06
158,1.0092218045421477,0.0015214192190286654,0.10224240714163163,5.462574277696567,1.8638105304055128,0.640254400688792,0.4714747354451446,0.000258574166465342,5.4921526929363115e-06,0.0002530820137724057
159,1.1769234416502303,1.5031157201899024e-06,0.15831455572998718,19.59835802434547,9.120337283429807,0.10291007958835807,0.33329834616866705,2.627556854982846e-07,1.2708286459868479e-15,2.62755684227456e-07
160,1.2192606783554423,0.04779505583357739,0.15918401309791497,16.083221404265476,15.158558372329992,0.45262770957074727,0.2804160288065056,6.627201395643031e-09,4.4553680612111116e-10,6.1816645895219205e-09
161,1.3747546250020677,0.0002119042655922199,0.032831124987597105,8.067822222827935,0.8574047427251339,0.3996591003246348,0.24019162202583688,0.001661770969861281,3.5715662030904745e-09,0.0016617673982950779
162,0.7942076574951668,1.3200333747395587e-05,0.07479625159175372,14.738164788696864,11.448903509970302,0.422261767958067,0.9923221332307439,9.413989852296439e-06,4.350494270511184e-09,9.409639358025928e-06
163,1.0993226038634227,0.7745920099472182,0.08286573708876928,3.376541292746587,1.9333459491686624,0.11226534735447691,0.40366189106381123,0.07491044680506889,0.007229980746134266,0.06768046605893463
164,0.37610298499804784,1.023092952273644e-06,0.15265307427967434,5.109045772083724,4.885085282923394,0.9973504790427798,0.3944313675247505,0.003491002317384008,6.507815600962561e-08,0.0034909372392279985
165,0.7958696608298572,0.29574878335986793,0.19945014981079506,18.453337832204934,18.436394217993932,0.5753400355881997,0.20585302209440248,4.3398190659408806e-07,1.8024431054222663e-07,2.537375960518614e-07
166,1.0165445511043232,0.05478328965507265,0.16794025767002246,12.73081934184635,10.922563908063742,0.6592668922673705,0.7989014556923932,5.213655506278244e-06,2.535287331197051e-07,4.960126773158539e-06
167,1.4189815414610931,0.05749518689797704,0.050834648902927174,15.749053336845163,6.327151591788148,0.07833078567925966,0.18243456946360592,0.0006052672280732428,2.0756826688667714e-10,0.0006052670205049759
168,0.8779274450655403,0.05530865696712455,0.08732217095510081,22.917833268072787,4.601587923961775,0.010719109061329335,0.8072892200464338,2.300879333687119e-05,5.23105323476777e-08,2.295648280452351e-05
169,1.4957606377202226,1.5734109856422854e-06,0.040794504975786676,0.489839341648739,0.03966257213342816,0.12022046245952434,0.9637090944175167,0.3056277518816405,2.7001574340963074e-09,0.30562774918148305
170,1.0934868137914613,0.002019299070165934,0.10148517134791944,18.055920521901196,0.4524277885756133,0.47215617992032466,0.5512260556487517,5.8667967167559175e-09,3.1455336910017187e-10,5.552243347655746e-09
171,0.15065260362136998,2.4578247020612743e-05,0.0592915690943455,13.136016942342257,3.786360902584147,0.6363707471276917,0.7064839124307325,4.291857742593416e-05,2.1802395516615547e-06,4.07383378742726e-05
172,0.3712899326834175,0.5506863388066014,0.019008926934454176,8.239517337552083,6.95959603740914,0.23272472051314297,0.808669304969515,0.13163396597246618,0.09970187650899204,0.031932089463474145
173,0.417366671239075,2.748226867213136e-06,0.10077499803073142,5.6007763948325895,2.6041596748184737,0.21361051377643614,0.24677846371212941,0.0017456589672634971,2.2962648386356237e-07,0.0017454293407796336
174,0.5167373834295548,0.0016148504018816975,0.03655967072719775,16.071087548460994,8.68291365579185,0.061711285925303394,0.1269007802492479,0.00430289491599788,2.3117982020061025e-05,0.004279776933977819
175,1.0366183677661518,1.7293412489786214e-06,0.06384584208905286,6.471987249999996,2.120367744228994,0.41039305367584855,0.4118346743914695,0.00023503892739686153,4.091697517031199e-09,0.0002350348356993445
176,0.7248034469250134,1.1032225431390225e-06,0.1344749102022752,16.675714586107006,0.6258796208237958,0.9115507936689168,0.22905421916776747,1.8887211768758282e-08,5.271332984159383e-11,1.883449843891669e-08
177,1.032161461221801,3.108677056068576e-06,0.09093276350625434,21.38970437284742,0.3361372052326314,0.7453258491450803,0.4300998601902063,4.229993779987447e-10,2.5004141904519087e-13,4.227493365796995e-10
178,0.3283663425562824,2.351217009660918e-06,0.14055907059599282,12.077381616959457,0.471951098980922,0.8546853720587907,0.9751593660516548,0.0003150791224061351,1.8527597238083067e-08,0.000315060594808897
179,0.5597733154343167,0.07775027911178278,0.038355589497286326,9.254940704244348,4.969617916956976,0.9488757384536233,0.09673974424676779,0.018132972401133617,0.0033422497385490945,0.014790722662584521
180,0.7841736275124286,1.9246382872751432e-05,0.12128352622916008,2.901309836107595,1.9283464185691002,0.2587552771687508,0.3831533853793838,0.006618545298361237,1.0227032258996376e-06,0.0066175225951353375
181,0.7576863301839317,0.0011853366762434663,0.1576804114118171,3.2020518533728355,1.3738830258111219,0.5739430005796219,0.528972424550111,0.0010368730597103569,4.744683088487431e-05,0.0009894262288254825
182,0.4826456843733806,2.0446663857207404e-06,0.015675676590781864,21.653366324684576,19.230602008571367,0.18227975551980946,0.17898292871476085,0.0015448800751238676,3.429236716370994e-08,0.0015448457827567038
183,1.3673146428847762,4.960066585997644e-06,0.015554117229516341,23.38187426678442,20.85355390240513,0.5027865220504878,0.23304995562389796,1.5557110722241737e-13,3.8640625467909704e-16,1.5518470096773827e-13
184,0.699958727597348,0.009866450675818558,0.049674284662307056,20.74836839398632,8.529122980323736,0.8694513563305345,0.24362753156599037,0.00023592582876718634,2.7947322230237815e-06,0.00023313109654416256
185,1.4038820720557708,0.0025432800372163743,0.1542677032364487,22.87345563608155,1.2707433904387782,0.9854119542608524,0.5409610494010967,2.0889403369419548e-12,1.5738801163763936e-16,2.0887829489303173e-12
186,1.2284511247150462,0.698761084844715,0.19407590322647994,1.9762047089917159,1.4397503357383301,0.19027609457768557,0.7546560142861847,0.07099106659981089,0.0049194853316038055,0.06607158126820709
187,0.6127288522381611,1.230674101425473e-06,0.14732048461149294,11.213577298000574,10.397177043379774,0.7716371880234665,0.14027993323983745,0.00013534957681263332,1.9672758910303928e-09,0.0001353476095367423
188,0.6649196010683935,0.00043089188952602665,0.07525631991027926,23.058805114669084,20.711605561946072,0.46829457745969216,0.7860662576281278,1.381186501127045e-07,3.0520048913651136e-08,1.0759860119905337e-07
189,0.8389904376485613,6.606605590074145e-06,0.013354379108401537,11.8200956685509,5.4579366293645055,0.31828222381268656,0.0914525733935303,0.0015753431655089946,2.130508660700689e-08,0.0015753218604223876
190,1.0753917800048283,2.5589240841982102e-06,0.047010771163744726,13.143397156594272,11.290025555753095,0.5052085871999753,0.3591588829334972,1.2519702990730173e-08,8.509336536466647e-11,1.2434609625365507e-08
191,1.0584214890634451,0.00015246149434317862,0.13052187387542794,18.227941542655625,2.938179063866688,0.12276478803483626,0.44687792201575227,1.8000793531148155e-07,1.449174051003093e-11,1.7999344357097152e-07
192,0.6504323287502968,9.543526700291095e-06,0.11665907086553262,15.612225179543767,6.715845048021777,0.8641950943653386,0.42117861541434265,6.900073099521008e-05,3.2655394564393646e-09,6.899746545575364e-05
193,0.5723667706654898,0.0016733800598310413,0.19234964666971777,20.982032438769565,19.240090179305046,0.05601542180023411,0.0944225526736936,5.256822456768549e-06,6.515095791767067e-09,5.250307360976782e-06
194,0.33785760344462257,1.7996701451170225e-05,0.068897836736577,5.5323727937019465,3.181090658422269,0.5289630516841998,0.46364451103936755,2.2039320562268045e-05,2.7334227455065958e-06,1.930589781676145e-05
195,1.2420182455503217,7.745205575750963e-05,0.0032458758253247847,4.340500352339452,4.180210654413723,0.8295997664991376,0.882311166282234,0.03688829976832707,2.0771619691726768e-07,0.03688809205213015
196,0.8784293229491349,0.0036029736533061676,0.07001573152852479,7.105710970789712,3.4197740553609743,0.002439769709878581,0.48578866846947955,0.006931491980782536,2.0778920529155512e-05,0.00691071306025338
197,0.48665618331467075,3.909284651413334e-05,0.1954149588916464,18.829637205952327,6.448930581925929,0.7609945056313379,0.6211326350752056,8.687633671259406e-07,1.0924822664768727e-09,8.676708848594637e-07
198,1.1996908016917895,1.3063792797486104e-05,0.10917360494892714,12.107242968372097,3.688679818775679,0.22892397970844425,0.2921777049660508,3.428312575384318e-05,2.7204102469551708e-11,3.428309854974071e-05
199,1.1614196528137046,0.0014319367586486294,0.08088739889329025,5.340367930461434,3.517796530994755,0.7481167547284232,0.9735319057703358,0.008786424384842428,1.920490459061375e-06,0.008784503894383367
200,0.10601608354593146,0.002799725425847598,0.19782458567959427,13.64625730552701,5.930786188671547,0.720663978593676,0.3227936247665003,7.07084123360743e-06,5.795735487380859e-06,1.2751057462265713e-06
201,1.4814515953154779,3.187074465112059e-06,0.06569459663039656,0.3402238822571009,0.07250519604934193,0.862019706963354,0.5568222263837722,0.33123438970105235,8.899322215741743e-09,0.3312343808017301
202,0.49852808261479475,0.060467653413280864,0.01785828524154063,10.012590638628417,7.39897668886735,0.6498702456140658,0.5778626399888721,0.0075523846467044275,0.004821684442793263,0.002730700203911165
203,0.7922833978111168,6.418240471218826e-05,0.09932310533516482,24.10909257330006,14.411713646229805,0.6459387839529854,0.6089722207482858,1.1873437304924006e-07,1.0035655398701355e-10,1.1863401649525305e-07
204,0.14272360330614645,9.723260137363278e-06,0.11860788583172162,20.69343227550633,7.460793339956032,0.8018551757949989,0.9285613488343293,6.3848547957175285e-06,2.848779186896602e-08,6.356367003848562e-06
205,0.13299334203029403,1.5110107500497895e-06,0.19986112962357622,24.876382123401665,21.08747152515857,0.16788149728014778,0.5440313017526466,4.102468209718428e-08,2.8619429249095997e-11,4.099606266793519e-08
206,0.23165478435134532,0.02885678890250087,0.06185629859767053,7.709053428373013,4.084580460071839,0.413582927352526,0.18007999665651342,0.0047833648848543886,0.004286259654428245,0.0004971052304261437
207,0.9917388722052063,0.009015456365209127,0.16419538946938403,11.843279518117601,10.00246417332396,0.08928696731841423,0.5605289007419255,0.00020252790574479097,1.2955534947252468e-07,0.00020239835039531846
208,0.6231508176239551,2.296469240335589e-05,0.10344932404287739,16.71013578463233,8.249679178041623,0.7814160765255017,0.2844497042349843,5.147978887606102e-05,1.0319999079365512e-08,5.146946887698165e-05
209,0.26222840269082875,0.9779781199349843,0.06535184457675301,3.3806339981808593,0.9606268215219165,0.9025069427967923,0.6844308312372732,0.28904001725595413,0.2612151050166146,0.027824912239339528
210,1.3634704629090078,2.54128247733928e-06,0.06638935001085433,24.56973701554383,4.631376555366809,0.8313948685696061,0.8295975224720535,2.432935989873747e-06,6.9221038099200105e-18,2.432935989866825e-06
211,0.3381694904701207,0.26775544663389894,0.13646681190500853,5.945541346759912,1.0930178672679591,0.4481840224637621,0.8683205437287387,0.021628692630765566,0.01679106960783326,0.004837623022932305
212,0.7569510523326476,0.3555457598947702,0.06887983653231322,9.517742244747264,1.9090896620109339,0.30100409327078803,0.802597210126948,0.007588578719774807,0.0018823556311414883,0.005706223088633318
213,0.3500337311375077,3.1356491687634267e-06,0.16450202042176543,24.122409702179077,16.73138977869587,0.2490334856119435,0.9157363108317702,5.688750561277787e-07,1.145445145228639e-10,5.687605116132558e-07
214,0.3784170039397903,0.00043772790079498597,0.19194429920511702,10.613571592506648,9.837023823118813,0.297038618104716,0.10471333670890626,3.177038416672707e-05,1.5164380403153103e-06,3.025394612641176e-05
215,0.4388099486648568,0.0017002177490248866,0.11576139626792233,2.3932295882118133,1.540369388003361,0.008896992148846983,0.14917291415534262,0.01432140267858905,0.0003190879863314056,0.014002314692257644
216,0.37888445161529993,0.011417465860589364,0.10428309600720215,23.53412549786803,17.317168028646016,0.64874597936078,0.33778945951855177,1.1943594135792065e-05,6.855922288267192e-06,5.087671847524874e-06
217,0.41647103878963454,0.00043973884341436077,0.19155572401445603,8.069513103716549,3.655990516402053,0.4365031287408895,0.6040275930286826,1.2607330242142209e-05,4.191421408401037e-06,8.415908833741171e-06
218,0.5735912565226544,0.0002039671444868354,0.15362694736839727,23.85182900133124,21.894384097701938,0.06429841178027962,0.8352596532203956,6.5759757646521925e-06,1.03861469316271e-09,6.57493714995903e-06
219,0.9314700407256425,1.8504233168601097e-05,0.08382196386362342,13.004895262724276,11.206494891842489,0.5648574859324663,0.8757761383905172,3.5524184370754236e-06,1.9623107165519228e-09,3.5504561263588718e-06
220,1.113406027592232,0.1937093987115479,0.03735178235991983,1.116891000647556,0.8977583524009055,0.05491866593138128,0.3162796896793416,0.19521972611371563,0.009313349390018022,0.18590637672369761
221,1.3722849185578656,6.180783583944678e-05,0.04658657551658858,12.804791227726426,12.741529249891157,0.06453872422607565,0.004027450764493068,0.012144505702242856,1.251345648638447e-11,0.012144505689729398
222,1.1488572429297228,0.004546941424828267,0.081689154105536,1.6222725690126683,0.46397653039786957,0.9122256747735745,0.8694580440406798,0.08609685842356551,0.00011223858100815612,0.08598461984255736
223,0.7412085624495002,0.0030845109006015273,0.12456375952416832,12.127546743238064,11.776391638840508,0.38834018249386937,0.16991650830368665,1.6456753476734344e-05,1.69809671984698e-06,1.4758656756887364e-05
224,1.139844422005954,5.096614252557064e-06,0.012493784686143816,8.924244734474735,4.355123175864222,0.1456760593926273,0.34254769328888635,0.0032532638358905184,1.9701502067016096e-09,0.003253261865740312
225,0.9111781540154196,0.0029588906266483487,0.06874294275117979,14.132255812236654,12.467868145322068,0.4121759949547811,0.3404544791034312,6.029616731848385e-06,3.346258863731412e-07,5.694990845475244e-06
226,0.47221641747305176,0.0001284285075208222,0.07056740774994122,15.512961918300439,0.36996358605858304,0.9624722463306394,0.32102907377965617,1.633489328418417e-06,1.0442502142532168e-06,5.892391141652002e-07
227,0.5058269806759588,0.0008522196574267001,0.06506274075667755,13.334820361992167,10.766455806775747,0.16141251900022457,0.14767767154419198,0.0012141913321820532,1.08271054357289e-05,0.0012033642267463244
228,1.4855378200671185,0.12779802923822747,0.05970438327281194,9.642328429843062,2.9535640445953897,0.9634916267609175,0.48532508260266527,8.119891067347207e-05,2.1620546493357635e-08,8.117729012697871e-05
229,1.3768003584602886,1.2426690956335927e-06,0.14844631135579509,24.999952639569486,18.49972336723697,0.11744221131498978,0.8076511597712938,1.2435290155792141e-08,2.3754380920127062e-20,1.2435290155768386e-08
230,1.35299656650839,4.308359026166231e-05,0.033693685058042114,5.875684074266364,1.5637435276346192,0.7322517801994314,0.11497408013058596,0.0018031250254746329,6.76358153678905e-09,0.001803118261893096
231,0.1775511391273628,7.0850888297387035e-06,0.1786771512524935,7.418462069164324,5.266580795116257,0.8416047526750692,0.2936195412614805,0.0001190454242372765,2.1556560131843954e-07,0.00011882985863595807
232,1.0537547527372226,0.0020292189162561497,0.12106342559806507,8.180311327873822,8.053997092165003,0.37730292693361,0.4580294003712435,6.739027763672691e-05,5.464604878050176e-07,6.684381714892189e-05
233,1.033518792876135,2.5070776213207097e-06,0.06822243425131835,5.274870531476575,5.1690533048658605,0.8033405817592901,0.49713542066445493,0.008445194665692005,1.2172182618614834e-08,0.008445182493509385
234,0.7101644142896906,0.6507635614432594,0.028925518223471093,0.8945248287250686,0.5845308069663552,0.2674079364514462,0.9413766874187159,0.3479212035813124,0.1430981782028056,0.2048230253785068
235,1.3429350712535895,4.832305341463967e-05,0.12745902617734647,7.853410332480348,6.153847038394212,0.11515858495669928,0.7180566164368432,0.0008000167871366452,3.812879464889286e-10,0.0008000164058486987
236,0.9082815344157406,0.2145909945228518,0.128093186279062,16.581063291173177,13.044072183964442,0.8636155743311222,0.14076843191849908,8.675934769949536e-05,9.817080535951738e-07,8.577763964590019e-05
237,1.1171127165494499,0.09860426545107508,0.07108028986454051,7.278321958426803,3.451927112362546,0.05704155474454675,0.7254496544442777,0.0031252682886882444,5.642161205940022e-05,0.003068846676628844
238,0.9188593079939916,0.00010107629032814097,0.1715046875062485,10.225014686704288,6.475603888339173,0.10815074250054335,0.3389408800310567,0.00025937188122139685,1.000051845286692e-08,0.000259361880702944
239,1.1164720382039293,0.4585511253557497,0.06589681840323125,1.3097837799352816,0.15172685119479365,0.9662411632017385,0.8376042191284333,0.2160536664685742,0.017817014067214504,0.1982366524013597
240,1.0653982260498973,0.0002820010190197423,0.10310766898753916,19.375705218251674,1.7267823407987533,0.5392986208388796,0.9700524949562168,0.0001065342303422775,2.7748019906710682e-11,0.0001065342025942576
241,0.9330887551225923,2.4120505172100884e-05,0.025962764095448867,4.090035471096302,2.7313409886684417,0.20970160070751387,0.9751212175243744,0.005649926119238846,6.605592848979978e-07,0.0056492655599539475
242,0.847133293055783,2.333995577044052e-06,0.002258862296806985,8.068106201494604,7.629914072792632,0.17091949654851912,0.7727718929305416,0.009635717240415058,3.230520278039241e-08,0.009635684935212278
243,0.227797159572208,7.967798449033938e-05,0.13427081294733623,6.491908120818506,3.276325460933724,0.907708145230488,0.5995338512585935,0.0006471648040493868,5.5925842104281325e-06,0.0006415722198389588
244,0.3486323106801391,8.937409224947722e-06,0.18634953541745036,14.53259655023721,8.551207768513668,0.9142233770785562,0.2154442417113911,2.974197208027688e-05,7.317069257331008e-09,2.9734655011019552e-05
245,0.8720757896335332,0.0005284879616515918,0.19776625680845297,22.60382753057029,19.16197162939738,0.6855426567283679,0.357243939645009,2.7598815064445214e-09,4.50497226460186e-12,2.7553765341799195e-09
246,0.7787117012846847,0.009270507858679826,0.043540119386161404,22.91354958587267,18.536869864066,0.5157824305796884,0.4356417660101105,8.991347852599075e-07,4.3301433899677736e-07,4.661204462631301e-07
247,0.7722154700227906,0.010403907804337132,0.155295786688978,11.265288979608277,2.8438452601121456,0.4582315338246141,0.5409931774675308,7.1361180593618225e-06,3.305367527698729e-06,3.830750531663093e-06
248,0.38361979254554934,0.07616154197668042,0.030761622050509543,20.724533554701985,15.074428544758042,0.3060490323793593,0.5472500802972461,0.0029847218465298584,0.0020287155196066445,0.0009560063269232139
249,0.5093528860881089,5.700638692463548e-06,0.060692198543386616,17.291337613241517,8.641024882595936,0.2238646019237347,0.29403263542847824,0.0002619491874687119,2.966084612129037e-08,0.00026191952662259064
250,1.3812754931558997,5.405729956131794e-05,0.07418960771092535,17.591396587919508,0.390717829803536,0.25738283828052055,0.7683789563706356,2.9673453977701005e-06,4.443747442038895e-14,2.967345353332626e-06
251,0.23538404022331866,0.0104346105479334,0.15228230103880958,19.59875769340283,5.944777525035651,0.8935156999620089,0.5998246123170937,1.581843573928343e-05,7.346946617074043e-06,8.471489122209387e-06
252,1.1117241676748606,0.26133383971499957,0.05780282013801888,19.123082632087513,8.446006628692444,0.011232280473940426,0.8543863282513985,0.0005177859601152017,6.670314057831421e-08,0.0005177192569746235
253,1.0482684958448167,0.01028040775472664,0.004219152909068491,24.45269837366438,16.658287888238892,0.63265687890364,0.0038661385482222643,6.513458351405572e-06,4.9889223105120065e-09,6.5084694290950595e-06
254,0.6107130477528776,0.011961799072574124,0.15205477012395008,14.485839977912912,6.493366966000889,0.03984456623493282,0.6909021379142121,0.00011588732394176749,3.574466424688996e-06,0.0001123128575170785
255,0.2153282926224552,0.0008967402399827854,0.1202685089226327,13.589077621710155,4.743331125714805,0.8470181873731992,0.4452574140750196,9.385061784602155e-05,1.1898254484372887e-05,8.195236336164866e-05
256,1.1230529439097505,0.06162158500301417,0.17153677644613863,8.764312709175805,1.825038890564263,0.1596107663571561,0.8394733143128266,8.119217998142888e-05,1.9828042490589386e-06,7.920937573236995e-05
257,0.4168882464638305,0.08690542344706847,0.08720275981755954,15.863587266251757,0.10538873781941942,0.19266290530116426,0.2601558720142476,0.0010887635547690243,0.0005869808522917105,0.0005017827024773138
258,0.7188802720661699,0.007280370780842201,0.13468709155459666,7.190421180179804,6.278017812071124,0.884378464416179,0.9013896591465133,0.0034295040795539297,5.014744292566301e-05,0.0033793566366282666
259,1.2702260080892633,0.009225449651390523,0.164897028558848,13.243601920293479,5.39659473850532,0.8716779078625833,0.8422715493853012,6.251853821643014e-05,4.5825969835196493e-10,6.251807995673179e-05
260,0.782916108785916,0.0014051976783675004,0.020292001326747734,22.50867902495997,2.9275880665677505,0.9941181600022114,0.3261003026230327,0.00013029245908765313,2.0187923398624165e-07,0.0001300905798536669
261,0.7862499100782784,0.08322351797038807,0.06956053834840673,12.432966772857789,4.907673497713198,0.45413189355360173,0.03546159017270367,0.0012645528893564454,9.58299535175536e-05,0.001168722935838892
262,0.6637077198380739,0.0031425970518611426,0.10838157876457442,0.4006570643200562,0.10244606264939998,0.29691496535186623,0.456562533152582,0.22554844479908331,0.0008209927837806689,0.22472745201530264
263,0.9147684814620378,5.664907954657887e-06,0.12619928952645507,16.14168652734199,4.22279461148084,0.7069769954832092,0.6051855706596748,1.626838854451756e-06,3.305460761496996e-11,1.6268057998441412e-06
264,0.6986872462589928,0.006745681278972981,0.14605055337313466,20.334905135922053,16.66364119112857,0.3930537492295627,0.002940957286459489,4.391435707491888e-07,4.4377231748293494e-08,3.947663390008953e-07
265,1.4033304477210524,0.0001870574995664373,0.14104898606517002,9.251718075527258,0.48776383062480355,0.1246288088544596,0.17422636794646784,0.0006508171160367567,8.571068501005889e-11,0.0006508170303260718
266,0.8930846487478237,0.07244634147667803,0.19729451884156343,7.566488358326943,5.746167343786601,0.8720321134425802,0.03205707380270428,0.0009677086022374353,4.277752325063939e-05,0.000924931078986796
267,1.1114000717214791,0.03423200897232349,0.15500020349293445,1.8066495444218724,0.5947045106728243,0.46634531042412697,0.22938121929201905,0.0316794190320632,0.0007031740985734199,0.03097624493348978
268,1.3337493982325108,2.3562806792221277e-06,0.035499084948864335,2.8466024000452133,2.038948031920374,0.08883872694823403,0.42157732367775214,0.05478106792810749,6.0116740881373266e-09,0.0547810619164334
269,1.0409219617763776,0.0011651579382825595,0.002066519413853474,13.75457152765576,3.205076259639147,0.2200456408802578,0.7101587919881635,0.00016901202366530934,1.56177363082273e-07,0.00016885584630222706
270,0.6545568128487549,0.09484745672278803,0.15137916583018204,13.773472893501847,0.3271473932313294,0.023808598564227346,0.27747047389754664,0.00011459128604152639,2.67637997715819e-05,8.782748626994449e-05
271,0.749680979075803,0.002778186350995449,0.09117318029488189,14.163362748143587,13.579736634382241,0.9705351961427727,0.5168273554749464,0.0026482928862810425,1.2616932880539282e-06,0.0026470311929929886
272,1.443858032611237,7.415391528738912e-06,0.18140502258373137,0.8930877786277395,0.8361399912840378,0.5728066159774956,0.29288469280878937,0.132900927885216,1.9700368586359692e-08,0.13290090818484743
273,1.102542354700067,3.914898027597002e-05,0.022789461236033894,21.096572341877927,5.921968437062553,0.5033778592462771,0.6396285619614571,2.7520510709920193e-09,1.432463962087085e-11,2.7377264313711485e-09
274,0.6524004007285158,0.0020361477688346096,0.19148884425066898,24.91903440444454,2.8947687876840478,0.9248673684798854,0.3703086228640545,2.777256882942003e-08,2.759810509668837e-10,2.7496587778453145e-08
275,1.278074461494151,0.015861705843138243,0.1368634023349046,11.507225613321669,3.4621887932385285,0.5935646484981968,0.10331250797463809,4.9420947375363975e-06,7.877561626971804e-09,4.934217175909426e-06
276,1.1143774303720237,0.32957363546651613,0.024212573729079256,10.185640200042426,10.130135291910522,0.9966682369161204,0.2398188197761465,0.13956086819473637,6.56339105657935e-05,0.13949523428417057
277,0.8461298164663853,1.6729251833183074e-06,0.05938145212307797,17.466110575477394,11.77606975406569,0.9491259510236091,0.48564588136920384,0.0006001445944792115,1.280258041790549e-10,0.0006001444664534073
278,0.6228894111313847,0.021367111946404845,0.07643832883456961,2.7329812041293775,1.354637254033737,0.02927578903130168,0.5595887500775415,0.01670677599126366,0.0027776516075295066,0.013929124383734155
279,0.49390688405174576,4.148285471251121e-05,0.17506572562479347,16.291010118291283,7.428592559490923,0.6056226299601603,0.5098961004106768,8.009685203435937e-07,7.647309532952637e-09,7.933212108106411e-07
280,1.493059598527592,2.7336256928071216e-06,0.03242259426522314,16.833413713684493,10.485732942446354,0.0014506782977545818,0.49229455943822453,0.00016698604759663756,5.001512191491738e-16,0.00016698604759613742
281,0.9242463669669893,3.7015864718092654e-06,0.15445318888418225,15.527436285206743,14.463490853976683,0.32845465585372224,0.5269182129863672,8.712970682377069e-07,1.1564139092074125e-11,8.712855040986148e-07
282,1.1323400997479236,0.004123623147637718,0.18415870737218093,9.606125807994028,6.357144394861171,0.8878962271344385,0.3393866170414771,0.00011301025471260744,4.293059590342988e-08,0.00011296732411670401
283,0.8151433609425253,0.00010469013750017977,0.12630150800424442,20.992011092639082,8.964966860275576,0.1820896912694404,0.30747110752104845,1.985067851868869e-06,1.673078157638638e-10,1.984900544053105e-06
284,1.1468195694046808,0.15249668128663108,0.07130473057400284,7.900339676246724,7.713527149171114,0.6843945622562054,0.5102401635964107,0.0009546565380155749,3.998164869002963e-05,0.0009146748893255453
285,1.3590644555211635,0.002112556689953128,0.1325690875874537,11.707780545736806,5.021624308791753,0.16478543488493114,0.9841278311444358,6.454046524154909e-05,2.0167398946723135e-10,6.454026356755963e-05
286,0.12810510900063657,0.0011439009846023953,0.06683471062069594,20.259464096106257,13.992827905443983,0.6695393840284043,0.8131004799241511,4.726546304475741e-05,3.1769750663933317e-05,1.5495712380824096e-05
287,1.4703857148253954,8.474187326853124e-05,0.1868949013516219,13.602287721179328,11.449074425151487,0.886383168920074,0.35624721579638563,7.121390617185986e-06,1.2758883701002028e-14,7.121390604427102e-06
