label_noise,steps,examples_processed,width,step_size,samples_per_source,seed,method,test_risk,hindsight_static_grid,gain_vs_hindsight_static
0.1,200,6400,16,0.02,512,9,prepare_BA,0.027317637406803152,0.02379833252065068,0.871170964247588
0.1,200,6400,16,0.02,512,9,matched_static,0.03405894241036306,0.02379833252065068,0.6987396212693205
0.1,200,6400,16,0.02,512,10,static_0.00,0.050818246710205,0.014261866971381893,0.28064460886876513
0.1,200,6400,16,0.02,512,10,static_0.25,0.015493852663879277,0.014261866971381893,0.9204855164674759
0.1,200,6400,16,0.02,512,10,static_0.50,0.014261866971381893,0.014261866971381893,1.0
0.1,200,6400,16,0.02,512,10,static_0.75,0.02000932480511363,0.014261866971381893,0.7127610306839087
0.1,200,6400,16,0.02,512,10,static_1.00,0.08921522359701059,0.014261866971381893,0.15985911816803178
0.1,200,6400,16,0.02,512,10,prepare_AB,0.014603142743644975,0.014261866971381893,0.976629977652475
0.1,200,6400,16,0.02,512,10,prepare_BA,0.01652134918134729,0.014261866971381893,0.863238638372442
0.1,200,6400,16,0.02,512,10,matched_static,0.01655716962885798,0.014261866971381893,0.8613710731406934
0.1,200,6400,16,0.02,512,11,static_0.00,0.03370909490699239,0.018449113712733348,0.547303739944272
0.1,200,6400,16,0.02,512,11,static_0.25,0.019830666852902377,0.018449113712733348,0.9303324920731635
0.1,200,6400,16,0.02,512,11,static_0.50,0.018449113712733348,0.018449113712733348,1.0
0.1,200,6400,16,0.02,512,11,static_0.75,0.018952986612415013,0.018449113712733348,0.9734145910623074
0.1,200,6400,16,0.02,512,11,static_1.00,0.022465752044370603,0.018449113712733348,0.8212105998631044
0.1,200,6400,16,0.02,512,11,prepare_AB,0.020035573303826555,0.018449113712733348,0.9208178589633763
0.1,200,6400,16,0.02,512,11,prepare_BA,0.020024046670094314,0.018449113712733348,0.9213479181651574
0.1,200,6400,16,0.02,512,11,matched_static,0.020442383819101358,0.018449113712733348,0.9024932647773936
0.1,800,25600,16,0.02,512,0,static_0.00,0.021410486191386052,0.01749324550257341,0.8170410212175079
0.1,800,25600,16,0.02,512,0,static_0.25,0.01749324550257341,0.01749324550257341,1.0
0.1,800,25600,16,0.02,512,0,static_0.50,0.017898066811713503,0.01749324550257341,0.9773818416592817
0.1,800,25600,16,0.02,512,0,static_0.75,0.019721015529196737,0.01749324550257341,0.8870357348826617
0.1,800,25600,16,0.02,512,0,static_1.00,0.026796901379575643,0.01749324550257341,0.652808518969533
0.1,800,25600,16,0.02,512,0,prepare_AB,0.018316037415555014,0.01749324550257341,0.9550780611376759
0.1,800,25600,16,0.02,512,0,prepare_BA,0.02094426783666864,0.01749324550257341,0.8352283134933333
0.1,800,25600,16,0.02,512,0,matched_static,0.018117501972431546,0.01749324550257341,0.9655440098304925
0.1,800,25600,16,0.02,512,1,static_0.00,0.042585469983320856,0.02152918544908676,0.5055523740261395
0.1,800,25600,16,0.02,512,1,static_0.25,0.025263740770819165,0.02152918544908676,0.852177262440644
0.1,800,25600,16,0.02,512,1,static_0.50,0.022643917485171295,0.02152918544908676,0.9507712374939303
0.1,800,25600,16,0.02,512,1,static_0.75,0.02152918544908676,0.02152918544908676,1.0
0.1,800,25600,16,0.02,512,1,static_1.00,0.02188049796989424,0.02152918544908676,0.9839440344872015
0.1,800,25600,16,0.02,512,1,prepare_AB,0.03564901242386375,0.02152918544908676,0.6039209499861191
0.1,800,25600,16,0.02,512,1,prepare_BA,0.02323278829733591,0.02152918544908676,0.9266724757077693
0.1,800,25600,16,0.02,512,1,matched_static,0.0300133798229525,0.02152918544908676,0.71731959466366
0.1,800,25600,16,0.02,512,2,static_0.00,0.02377721346635454,0.013290058536179223,0.5589409606380095
0.1,800,25600,16,0.02,512,2,static_0.25,0.013635977025977023,0.013290058536179223,0.9746319248603299
0.1,800,25600,16,0.02,512,2,static_0.50,0.013290058536179223,0.013290058536179223,1.0
0.1,800,25600,16,0.02,512,2,static_0.75,0.014161345401882236,0.013290058536179223,0.9384742875075127
0.1,800,25600,16,0.02,512,2,static_1.00,0.020859570911241646,0.013290058536179223,0.637120417899725
0.1,800,25600,16,0.02,512,2,prepare_AB,0.014829713403461498,0.013290058536179223,0.8961777058400269
0.1,800,25600,16,0.02,512,2,prepare_BA,0.015075997444303092,0.013290058536179223,0.8815375954578224
0.1,800,25600,16,0.02,512,2,matched_static,0.014273932160465786,0.013290058536179223,0.9310719980152646
0.1,800,25600,16,0.02,512,3,static_0.00,0.018874587305073603,0.00969339397342569,0.5135685255920827
0.1,800,25600,16,0.02,512,3,static_0.25,0.00969339397342569,0.00969339397342569,1.0
0.1,800,25600,16,0.02,512,3,static_0.50,0.01001268415162624,0.00969339397342569,0.9681114301254883
0.1,800,25600,16,0.02,512,3,static_0.75,0.011337306515831523,0.00969339397342569,0.8549997267772326
0.1,800,25600,16,0.02,512,3,static_1.00,0.015237567156916829,0.00969339397342569,0.6361510255280839
0.1,800,25600,16,0.02,512,3,prepare_AB,0.009574695984310405,0.00969339397342569,1.012397050445235
0.1,800,25600,16,0.02,512,3,prepare_BA,0.01164472363376851,0.00969339397342569,0.8324279972876159
0.1,800,25600,16,0.02,512,3,matched_static,0.010174119178737045,0.00969339397342569,0.9527501892924525
0.1,800,25600,16,0.02,512,4,static_0.00,0.030756643192240953,0.013020226140241122,0.4233305324921077
0.1,800,25600,16,0.02,512,4,static_0.25,0.014894874860021317,0.013020226140241122,0.8741413581921486
0.1,800,25600,16,0.02,512,4,static_0.50,0.013339429977279492,0.013020226140241122,0.9760706538748615
0.1,800,25600,16,0.02,512,4,static_0.75,0.013020226140241122,0.013020226140241122,1.0
0.1,800,25600,16,0.02,512,4,static_1.00,0.021413603324355823,0.013020226140241122,0.6080352728600292
0.1,800,25600,16,0.02,512,4,prepare_AB,0.01758231078708828,0.013020226140241122,0.7405298596929953
0.1,800,25600,16,0.02,512,4,prepare_BA,0.016357973154613566,0.013020226140241122,0.795955954761359
0.1,800,25600,16,0.02,512,4,matched_static,0.017433306470006744,0.013020226140241122,0.7468592468469399
0.1,800,25600,16,0.02,512,5,static_0.00,0.019447557999212568,0.01341594274170384,0.6898523065079458
0.1,800,25600,16,0.02,512,5,static_0.25,0.015507972846424904,0.01341594274170384,0.865099705458709
0.1,800,25600,16,0.02,512,5,static_0.50,0.014169071372619692,0.01341594274170384,0.946847001394093
0.1,800,25600,16,0.02,512,5,static_0.75,0.01341594274170384,0.01341594274170384,1.0
0.1,800,25600,16,0.02,512,5,static_1.00,0.023230491254534687,0.01341594274170384,0.5775143794724958
0.1,800,25600,16,0.02,512,5,prepare_AB,0.015827640839914496,0.01341594274170384,0.8476274434956357
0.1,800,25600,16,0.02,512,5,prepare_BA,0.014222622080595701,0.01341594274170384,0.9432819536144159
0.1,800,25600,16,0.02,512,5,matched_static,0.016244634084172017,0.01341594274170384,0.8258691868458695
0.1,800,25600,16,0.02,512,6,static_0.00,0.027255042985356928,0.016343217749232666,0.5996401384511938
0.1,800,25600,16,0.02,512,6,static_0.25,0.018043672248606885,0.016343217749232666,0.9057589566056594
0.1,800,25600,16,0.02,512,6,static_0.50,0.016343217749232666,0.016343217749232666,1.0
0.1,800,25600,16,0.02,512,6,static_0.75,0.01679990724726479,0.016343217749232666,0.9728159512245831
0.1,800,25600,16,0.02,512,6,static_1.00,0.031126780867842645,0.016343217749232666,0.5250532593981471
0.1,800,25600,16,0.02,512,6,prepare_AB,0.019885598736037787,0.016343217749232666,0.8218619899844695
0.1,800,25600,16,0.02,512,6,prepare_BA,0.018257315390284492,0.016343217749232666,0.8951599619037967
0.1,800,25600,16,0.02,512,6,matched_static,0.020115427513225214,0.016343217749232666,0.812471807446675
0.1,800,25600,16,0.02,512,7,static_0.00,0.02366667299341232,0.013241118276675966,0.5594837212802013
0.1,800,25600,16,0.02,512,7,static_0.25,0.015352132277661834,0.013241118276675966,0.862493758990241
0.1,800,25600,16,0.02,512,7,static_0.50,0.013800847878400068,0.013241118276675966,0.9594423758122758
0.1,800,25600,16,0.02,512,7,static_0.75,0.013241118276675966,0.013241118276675966,1.0
0.1,800,25600,16,0.02,512,7,static_1.00,0.014281767449950165,0.013241118276675966,0.9271344266792533
0.1,800,25600,16,0.02,512,7,prepare_AB,0.01758458390853082,0.013241118276675966,0.7529958255226212
0.1,800,25600,16,0.02,512,7,prepare_BA,0.013529294070601352,0.013241118276675966,0.9786998647215762
0.1,800,25600,16,0.02,512,7,matched_static,0.01785456241878832,0.013241118276675966,0.7416097894811672
0.1,800,25600,16,0.02,512,8,static_0.00,0.02256855450001302,0.01646604705716573,0.7296013157225568
0.1,800,25600,16,0.02,512,8,static_0.25,0.01707640579681119,0.01646604705716573,0.9642571893109125
0.1,800,25600,16,0.02,512,8,static_0.50,0.01646604705716573,0.01646604705716573,1.0
0.1,800,25600,16,0.02,512,8,static_0.75,0.01740388419738205,0.01646604705716573,0.9461133428848377
0.1,800,25600,16,0.02,512,8,static_1.00,0.03450813797496423,0.01646604705716573,0.47716417121989907
0.1,800,25600,16,0.02,512,8,prepare_AB,0.018758844000086067,0.01646604705716573,0.8777751473966191
0.1,800,25600,16,0.02,512,8,prepare_BA,0.022451705387948166,0.01646604705716573,0.7333985001426452
0.1,800,25600,16,0.02,512,8,matched_static,0.01843149607783937,0.01646604705716573,0.8933646507926861
0.1,800,25600,16,0.02,512,9,static_0.00,0.02404297330396111,0.015249751752681898,0.6342706270097419
0.1,800,25600,16,0.02,512,9,static_0.25,0.015249751752681898,0.015249751752681898,1.0
0.1,800,25600,16,0.02,512,9,static_0.50,0.016251593023096086,0.015249751752681898,0.9383542727786494
0.1,800,25600,16,0.02,512,9,static_0.75,0.018844632944730103,0.015249751752681898,0.8092358072140899
0.1,800,25600,16,0.02,512,9,static_1.00,0.031590813760118616,0.015249751752681898,0.4827274114709174
0.1,800,25600,16,0.02,512,9,prepare_AB,0.01879892037124329,0.015249751752681898,0.811203593160033
0.1,800,25600,16,0.02,512,9,prepare_BA,0.026309212606355745,0.015249751752681898,0.5796354296440587
0.1,800,25600,16,0.02,512,9,matched_static,0.015947659368443834,0.015249751752681898,0.9562376145841873
0.1,800,25600,16,0.02,512,10,static_0.00,0.01489312803917928,0.012927475137430533,0.8680161147760421
0.1,800,25600,16,0.02,512,10,static_0.25,0.013665935081670775,0.012927475137430533,0.9459634529340997
0.1,800,25600,16,0.02,512,10,static_0.50,0.012927475137430533,0.012927475137430533,1.0
0.1,800,25600,16,0.02,512,10,static_0.75,0.013322158000550317,0.012927475137430533,0.9703739541969492
0.1,800,25600,16,0.02,512,10,static_1.00,0.025696112965398973,0.012927475137430533,0.5030906874840559
0.1,800,25600,16,0.02,512,10,prepare_AB,0.012935923470870319,0.012927475137430533,0.999346909135725
0.1,800,25600,16,0.02,512,10,prepare_BA,0.01871789279760481,0.012927475137430533,0.6906479953280193
0.1,800,25600,16,0.02,512,10,matched_static,0.01425142955520474,0.012927475137430533,0.9071002377238228
0.1,800,25600,16,0.02,512,11,static_0.00,0.02204819615597376,0.016510729999188928,0.7488472019383542
0.1,800,25600,16,0.02,512,11,static_0.25,0.01660966066208558,0.016510729999188928,0.9940437878347221
0.1,800,25600,16,0.02,512,11,static_0.50,0.016510729999188928,0.016510729999188928,1.0
0.1,800,25600,16,0.02,512,11,static_0.75,0.016556264907372685,0.016510729999188928,0.9972496871463152
0.1,800,25600,16,0.02,512,11,static_1.00,0.017757545621480735,0.016510729999188928,0.929786714399113
0.1,800,25600,16,0.02,512,11,prepare_AB,0.018323720206302956,0.016510729999188928,0.9010577444589882
0.1,800,25600,16,0.02,512,11,prepare_BA,0.015614231319468957,0.016510729999188928,1.057415485999759
0.1,800,25600,16,0.02,512,11,matched_static,0.017916963122111006,0.016510729999188928,0.9215138685424501
